,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,10448,191,27966,308,415961,6361,0,172,4332,699.82,359807.0,new,experiments/results/TL_2_2/labels_2h_40/0.onnx,TL,3,3,3.0037496089935303,0,1e-05,40,0.1,20,True,10000,True,10000,True,True,0
1,10112,180,20852,385,356874,4565,0,1,4413,729.07,320396.0,new,experiments/results/TL_2_2/labels_2h_40/5.onnx,TL,3,3,2267.2334294319153,250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,5
2,11,11,12,12,138,2,0,1,0,17.14,9.0,new,experiments/results/TL_2_2/labels_2h_40/10.onnx,TL,3,3,3378.8378717899323,500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,10
3,11,11,12,12,140,2,0,1,0,17.14,11.0,new,experiments/results/TL_2_2/labels_2h_40/15.onnx,TL,3,3,3945.2992277145386,750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,15
4,17,11,19,12,148,2,0,1,0,17.62,20.0,new,experiments/results/TL_2_2/labels_2h_40/20.onnx,TL,3,3,4523.251428365707,1000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,20
5,1770,141,2213,181,5763,80,0,91,213,251.82,5244.0,new,experiments/results/TL_2_2/labels_2h_40/25.onnx,TL,3,3,5025.981413602829,1250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,25
6,17,11,19,12,169,2,0,1,0,17.62,14.0,new,experiments/results/TL_2_2/labels_2h_40/30.onnx,TL,3,3,5521.464343547821,1500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,30
7,4540,72,5770,84,51391,221,0,30,633,634.99,50237.0,new,experiments/results/TL_2_2/labels_2h_40/35.onnx,TL,3,3,6036.165614366531,1750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,35
8,7123,128,8639,158,103370,113,0,129,1510,593.05,102056.0,new,experiments/results/TL_2_2/labels_2h_40/40.onnx,TL,3,3,6563.262548685074,2000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,40
9,54,11,68,12,215,7,0,1,0,24.66,42.0,new,experiments/results/TL_2_2/labels_2h_40/45.onnx,TL,3,3,7082.89755487442,2250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,45
10,2039,11,2649,12,10395,80,0,1,246,594.2,9736.0,new,experiments/results/TL_2_2/labels_2h_40/50.onnx,TL,3,3,7632.194133520126,2500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,50
11,78,11,91,12,291,5,0,1,1,9.63,81.0,new,experiments/results/TL_2_2/labels_2h_40/55.onnx,TL,3,3,8201.53087568283,2750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,55
12,1468,16,1612,20,4822,16,0,7,177,281.28,4394.0,new,experiments/results/TL_2_2/labels_2h_40/60.onnx,TL,3,3,8774.681672811508,3000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,60
13,326,14,461,16,773,19,0,4,24,127.24,467.0,new,experiments/results/TL_2_2/labels_2h_40/65.onnx,TL,3,3,9338.012538433075,3250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,65
14,721,17,1113,19,2117,52,0,3,32,155.66,1713.0,new,experiments/results/TL_2_2/labels_2h_40/70.onnx,TL,3,3,9957.078636169434,3500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,70
15,1493,25,2298,29,7764,141,0,2,127,136.99,7058.0,new,experiments/results/TL_2_2/labels_2h_40/75.onnx,TL,3,3,10539.616472482681,3750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,75
16,1612,11,2573,12,7652,66,0,1,172,277.37,7124.0,new,experiments/results/TL_2_2/labels_2h_40/80.onnx,TL,3,3,11066.665596961975,4000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,80
17,1319,20,1946,26,5488,67,0,12,108,264.91,4938.0,new,experiments/results/TL_2_2/labels_2h_40/85.onnx,TL,3,3,11580.064289808273,4250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,85
18,2133,18,3054,22,12028,140,0,16,275,475.64,11207.0,new,experiments/results/TL_2_2/labels_2h_40/90.onnx,TL,3,3,12083.174416065216,4500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,90
19,319,18,394,22,629,18,0,13,17,69.19,338.0,new,experiments/results/TL_2_2/labels_2h_40/95.onnx,TL,3,3,12585.451649427414,4750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,95
20,1037,18,1685,22,3991,99,0,2,47,74.61,3491.0,new,experiments/results/TL_2_2/labels_2h_40/100.onnx,TL,3,3,13087.866038799286,5000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,100
