,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,27.0,17.0,35.0,21.0,154.0,6.0,1.0,1.0,2.0,19.23,18.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,1
1,63.0,33.0,89.0,42.0,216.0,17.0,2.0,1.0,5.0,21.62,52.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,2
2,111.0,53.0,167.0,69.0,221.0,17.0,23.0,1.0,7.0,24.66,42.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,3
3,171.0,77.0,269.0,102.0,258.0,23.0,45.0,1.0,8.0,12.19,81.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,4
4,243.0,105.0,395.0,141.0,314.0,27.0,74.0,1.0,9.0,27.27,103.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,5
5,327.0,137.0,545.0,186.0,410.0,33.0,112.0,1.0,10.0,45.39,147.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,6
6,423.0,173.0,719.0,237.0,451.0,37.0,160.0,1.0,14.0,68.47,132.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,7
7,531.0,213.0,917.0,294.0,662.0,42.0,221.0,1.0,16.0,109.6,203.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,8
8,647.0,257.0,1135.0,357.0,765.0,48.0,291.0,1.0,19.0,21.15,257.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,9
9,780.0,305.0,1382.0,426.0,859.0,48.0,373.0,1.0,23.0,88.39,250.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,10
10,927.0,357.0,1655.0,501.0,1027.0,54.0,460.0,1.0,25.0,41.01,260.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,11
11,1083.0,413.0,1949.0,582.0,1162.0,59.0,563.0,1.0,29.0,144.48,323.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,12
12,1251.0,473.0,2267.0,669.0,1434.0,64.0,679.0,1.0,33.0,145.19,332.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,13
13,1431.0,537.0,2609.0,762.0,1595.0,69.0,812.0,1.0,37.0,29.09,378.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,14
14,1623.0,605.0,2975.0,861.0,1956.0,73.0,946.0,1.0,41.0,79.09,470.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,1,15
15,161.0,75.0,289.0,132.0,291.0,60.0,2.0,1.0,58.0,16.08,102.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,1
16,795.0,221.0,1530.0,413.0,927.0,199.0,97.0,1.0,290.0,80.76,263.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,2
17,2285.0,460.0,4760.0,886.0,3460.0,399.0,757.0,1.0,829.0,29.07,725.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,3
18,6077.0,806.0,14240.0,1583.0,18426.0,666.0,2563.0,1.0,1577.0,79.8,2015.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,4
19,13030.0,1273.0,32740.0,2536.0,87550.0,945.0,6488.0,1.0,2438.0,118.69,5579.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,5
20,25029.0,1875.0,65734.0,3777.0,389679.0,1314.0,14615.0,1.0,4326.0,320.22,17522.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,6
21,,,,,,,,,,,,False,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,2,7
22,981.0,355.0,2126.0,922.0,1531.0,542.0,5.0,1.0,424.0,105.6,571.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,3,1
23,9585.0,1681.0,22385.0,4741.0,42618.0,3002.0,1716.0,1.0,6027.0,297.33,4776.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,3,2
24,,,,,,,,,,,,False,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,3,3
25,6029.0,1787.0,14318.0,6620.0,30175.0,4071.0,14.0,1.0,2324.0,230.36,5348.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,4,1
26,,,,,,,,,,,,False,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,4,2
27,,,,,,,,,,,,False,new,experiments/results/CM_2_2/5mill_JE_NORA/74.onnx,CM,5,1
