,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,21.0,17.0,26.0,21.0,178.0,5.0,0.0,1.0,0.0,19.2,17.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,1,0
1,57.0,33.0,83.0,42.0,183.0,11.0,10.0,1.0,2.0,21.14,30.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,2,0
2,94.0,51.0,139.0,66.0,220.0,14.0,19.0,1.0,1.0,23.62,61.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,3,0
3,149.0,77.0,229.0,102.0,248.0,28.0,28.0,7.0,3.0,9.12,77.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,4,0
4,227.0,113.0,370.0,150.0,333.0,48.0,46.0,12.0,6.0,34.27,99.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,5,0
5,287.0,131.0,466.0,174.0,388.0,25.0,98.0,13.0,2.0,47.39,122.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,6,0
6,303.0,143.0,456.0,190.0,390.0,30.0,80.0,1.0,2.0,48.52,107.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,7,0
7,504.0,207.0,873.0,282.0,506.0,34.0,221.0,20.0,12.0,97.61,159.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,8,0
8,613.0,251.0,1074.0,348.0,1120.0,88.0,233.0,26.0,7.0,42.02,246.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,9,0
9,740.0,305.0,1303.0,426.0,1335.0,74.0,312.0,40.0,4.0,17.8,264.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,10,0
10,871.0,333.0,1548.0,458.0,1715.0,179.0,297.0,29.0,7.0,147.09,286.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,11,0
11,1025.0,361.0,1835.0,494.0,2360.0,186.0,367.0,58.0,10.0,155.7,298.0,True,new,experiments/results/CM_2_2/5mill_JE_NORA/0.onnx,CM,1,12,0
