,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
13,8.0,7.0,10.0,8.0,165.0,2.0,0.0,1.0,0.0,18.72,9.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,1,14,
14,8.0,7.0,10.0,8.0,144.0,2.0,0.0,1.0,0.0,19.7,12.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,1,15,
15,11.0,9.0,12.0,10.0,153.0,2.0,0.0,1.0,1.0,18.69,14.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,1,
16,15.0,11.0,17.0,12.0,168.0,2.0,0.0,1.0,1.0,19.2,15.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,2,
17,16.0,11.0,19.0,12.0,169.0,2.0,0.0,1.0,0.0,19.2,17.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,3,
18,16.0,11.0,19.0,12.0,154.0,2.0,0.0,1.0,0.0,19.17,17.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,4,
19,16.0,11.0,19.0,12.0,168.0,2.0,0.0,1.0,0.0,19.2,31.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,5,
20,16.0,11.0,19.0,12.0,183.0,2.0,0.0,1.0,0.0,19.23,18.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,6,
21,16.0,11.0,19.0,12.0,180.0,2.0,0.0,1.0,0.0,19.2,14.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,7,
22,16.0,11.0,19.0,12.0,160.0,2.0,0.0,1.0,0.0,19.23,17.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,8,
23,16.0,11.0,19.0,12.0,163.0,2.0,0.0,1.0,0.0,19.7,28.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,9,
24,16.0,11.0,19.0,12.0,171.0,2.0,0.0,1.0,0.0,19.7,17.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,10,
25,16.0,11.0,19.0,12.0,169.0,2.0,0.0,1.0,0.0,19.7,18.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,11,
26,16.0,11.0,19.0,12.0,171.0,2.0,0.0,1.0,0.0,19.7,15.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,12,
27,16.0,11.0,19.0,12.0,169.0,2.0,0.0,1.0,0.0,19.7,17.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,13,
28,16.0,11.0,19.0,12.0,150.0,2.0,0.0,1.0,0.0,20.18,15.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,14,
29,16.0,11.0,19.0,12.0,151.0,2.0,0.0,1.0,0.0,20.18,15.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,2,15,
30,23.0,15.0,25.0,16.0,156.0,2.0,0.0,1.0,5.0,19.17,18.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,1,
31,34.0,17.0,38.0,18.0,187.0,2.0,0.0,1.0,5.0,19.65,30.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,2,
32,36.0,17.0,40.0,18.0,197.0,2.0,0.0,1.0,2.0,19.68,25.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,3,
33,36.0,17.0,40.0,18.0,208.0,2.0,0.0,1.0,0.0,19.68,48.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,4,
34,36.0,17.0,40.0,18.0,184.0,2.0,0.0,1.0,0.0,20.18,47.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,5,
35,36.0,17.0,40.0,18.0,188.0,2.0,0.0,1.0,0.0,20.18,44.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,6,
36,36.0,17.0,40.0,18.0,172.0,2.0,0.0,1.0,0.0,20.18,29.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,7,
37,36.0,17.0,40.0,18.0,193.0,2.0,0.0,1.0,0.0,20.18,36.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,8,
38,36.0,17.0,40.0,18.0,185.0,2.0,0.0,1.0,0.0,20.18,29.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,9,
39,36.0,17.0,40.0,18.0,190.0,2.0,0.0,1.0,0.0,20.18,39.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,10,
40,36.0,17.0,40.0,18.0,166.0,2.0,0.0,1.0,0.0,20.18,32.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,11,
41,36.0,17.0,40.0,18.0,214.0,2.0,0.0,1.0,0.0,20.66,51.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,12,
42,36.0,17.0,40.0,18.0,183.0,2.0,0.0,1.0,0.0,20.66,28.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,13,
43,36.0,17.0,40.0,18.0,166.0,2.0,0.0,1.0,0.0,20.69,32.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,14,
44,36.0,17.0,40.0,18.0,201.0,2.0,0.0,1.0,0.0,20.69,32.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,3,15,
45,30.0,17.0,32.0,18.0,189.0,2.0,0.0,1.0,7.0,19.68,34.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,1,
46,44.0,19.0,48.0,20.0,189.0,2.0,0.0,1.0,6.0,19.7,48.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,2,
47,46.0,19.0,50.0,20.0,179.0,2.0,0.0,1.0,2.0,19.7,39.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,3,
48,46.0,19.0,50.0,20.0,192.0,2.0,0.0,1.0,0.0,20.18,33.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,4,
49,46.0,19.0,50.0,20.0,178.0,2.0,0.0,1.0,0.0,20.66,36.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,5,
50,46.0,19.0,50.0,20.0,181.0,2.0,0.0,1.0,0.0,20.66,41.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,6,
51,46.0,19.0,50.0,20.0,186.0,2.0,0.0,1.0,0.0,20.66,43.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,7,
52,46.0,19.0,50.0,20.0,176.0,2.0,0.0,1.0,0.0,20.66,38.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,8,
53,46.0,19.0,50.0,20.0,176.0,2.0,0.0,1.0,0.0,20.66,37.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,9,
54,46.0,19.0,50.0,20.0,206.0,2.0,0.0,1.0,0.0,20.66,53.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,10,
55,46.0,19.0,50.0,20.0,194.0,2.0,0.0,1.0,0.0,20.69,37.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,11,
56,46.0,19.0,50.0,20.0,210.0,2.0,0.0,1.0,0.0,21.14,53.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,12,
57,46.0,19.0,50.0,20.0,194.0,2.0,0.0,1.0,0.0,20.66,55.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,13,
58,46.0,19.0,50.0,20.0,203.0,2.0,0.0,1.0,0.0,21.14,65.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,14,
59,46.0,19.0,50.0,20.0,185.0,2.0,0.0,1.0,0.0,21.17,44.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,4,15,
60,38.0,19.0,40.0,20.0,181.0,2.0,0.0,1.0,8.0,19.7,28.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,5,1,
61,145.0,35.0,158.0,36.0,253.0,4.0,0.0,1.0,31.0,23.62,105.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,5,2,
62,180.0,51.0,182.0,52.0,280.0,2.0,0.0,1.0,22.0,24.18,126.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,5,3,
63,,,,,,,,,,,,False,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,5,4,True
64,997.0,31.0,1145.0,32.0,1018.0,40.0,0.0,1.0,467.0,74.47,389.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,6,1,
65,31191.0,39.0,39726.0,43.0,387573.0,2182.0,0.0,16.0,9062.0,255.97,327123.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,6,2,
66,185.0,53.0,187.0,54.0,388.0,2.0,0.0,1.0,23.0,24.66,160.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,6,3,
67,1750.0,76.0,1960.0,79.0,1570.0,59.0,0.0,1.0,797.0,85.97,875.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,7,1,
68,350.0,73.0,357.0,74.0,426.0,3.0,0.0,1.0,95.0,19.69,215.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,7,2,
69,,,,,,,,,,,,False,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,7,3,True
70,6053.0,27.0,7451.0,30.0,8031.0,178.0,0.0,15.0,3075.0,159.86,5154.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,8,1,
71,356.0,75.0,363.0,76.0,511.0,3.0,0.0,1.0,98.0,20.68,282.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,8,2,
72,19789.0,144.0,26784.0,180.0,120199.0,1143.0,0.0,59.0,10265.0,110.16,79920.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,9,1,
73,,,,,,,,,,,,False,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,9,2,True
74,41351.0,129.0,50749.0,171.0,582782.0,2598.0,0.0,10.0,20540.0,206.58,414345.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,10,1,
75,24765.0,31.0,26735.0,32.0,183802.0,223.0,0.0,2.0,11332.0,174.43,157299.0,True,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,11,1,
76,,,,,,,,,,,,False,new,experiments/results/TL_2_2/rmsprop/3.onnx,TL,12,1,
