,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,5,5,6,6,171,2,0,1,0,12.48,12.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,1,0.03508771929824561,0
1,7,5,10,6,173,4,0,1,0,13.53,14.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,2,0.057803468208092484,0
2,9,5,13,6,187,5,0,1,0,15.02,17.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,3,0.06951871657754011,0
3,11,5,16,6,190,6,0,1,0,15.02,19.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,4,0.08421052631578947,0
4,13,5,19,6,180,7,0,1,0,15.02,21.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,5,0.10555555555555556,0
5,15,5,22,6,182,8,0,1,0,15.5,22.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,6,0.12087912087912088,0
6,17,5,25,6,188,9,0,1,0,15.5,28.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,7,0.13297872340425532,0
7,19,5,28,6,200,10,0,1,0,15.98,32.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,8,0.14,0
8,21,5,31,6,202,11,0,1,0,15.5,31.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,9,0.15346534653465346,0
9,23,5,34,6,203,12,0,1,0,15.5,39.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,10,0.16748768472906403,0
10,25,5,37,6,210,13,0,1,0,15.98,45.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,11,0.1761904761904762,0
11,27,5,40,6,209,14,0,1,0,15.98,37.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,12,0.19138755980861244,0
12,29,5,43,6,223,15,0,1,0,15.98,50.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,13,0.19282511210762332,0
13,31,5,46,6,221,16,0,1,0,15.98,49.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,14,0.2081447963800905,0
14,33,5,49,6,212,17,0,1,0,16.48,45.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,1,15,0.23113207547169812,0
15,15,11,25,14,189,7,0,1,0,16.0,24.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,1,0.13227513227513227,0
16,36,30,78,60,227,35,0,1,0,17.92,55.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,2,0.3436123348017621,0
17,64,19,152,26,317,68,0,1,0,22.48,131.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,3,0.4794952681388013,0
18,100,86,255,200,347,121,0,1,0,19.61,126.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,4,0.7348703170028819,0
19,145,67,389,142,461,183,0,1,0,40.69,230.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,5,0.8438177874186551,0
20,196,174,538,428,519,236,0,1,0,67.76,257.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,6,1.0366088631984585,0
21,256,230,717,575,725,349,0,1,0,120.83,396.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,7,0.9889655172413793,0
22,325,231,932,571,941,399,0,1,0,47.87,554.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,8,0.9904357066950054,0
23,400,366,1149,935,1254,620,0,1,0,38.29,771.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,9,0.916267942583732,0
24,484,446,1414,1148,1644,740,0,1,0,50.73,1067.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,10,0.8600973236009732,0
25,575,491,1677,1264,2203,929,0,1,0,108.47,1446.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,11,0.7612346799818429,0
26,675,583,1985,1510,2973,1121,0,1,0,94.0,2068.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,12,0.6676757484022873,0
27,784,734,2334,1919,3879,1338,0,1,0,30.77,2711.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,13,0.6017014694508894,0
28,900,846,2694,2220,5049,1564,0,1,0,45.23,3573.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,14,0.5335710041592394,0
29,1025,787,3109,2052,7073,1883,0,1,0,114.99,5133.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,2,15,0.4395588859041425,0
30,53,32,118,57,263,34,0,1,0,19.44,82.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,3,1,0.44866920152091255,0
31,214,156,659,438,755,378,0,1,0,106.75,429.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,3,2,0.8728476821192053,0
32,510,378,1761,1189,2219,1157,0,1,0,35.81,1436.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,3,3,0.793600721045516,0
33,997,746,3662,2498,8311,2431,0,1,0,68.48,5686.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,3,4,0.440620863915293,0
34,1563,0,5001,0,16578,3085,0,0,0,0.0,11790.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,3,5,0.3016648570394499,0
35,198,113,580,286,623,222,0,1,0,71.79,343.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,4,1,0.9309791332263242,0
36,1262,0,5001,0,14814,3526,0,0,0,0.0,9905.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,4,2,0.33758606723369783,0
37,935,227,3453,566,5655,1465,0,1,0,71.32,3563.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,5,1,0.6106100795755968,0
38,1352,0,5001,0,2506,0,0,0,0,0.0,2223.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/0.onnx,BW,6,1,1.99561053471668,0
39,5,5,6,6,170,1,0,1,0,12.48,13.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,1,0.03529411764705882,1
40,7,5,10,6,177,1,0,1,0,13.02,16.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,2,0.05649717514124294,1
41,9,5,14,6,191,1,0,1,0,13.5,20.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,3,0.07329842931937172,1
42,11,5,18,6,181,1,0,1,0,12.54,18.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,4,0.09944751381215469,1
43,13,5,22,6,181,1,0,1,0,12.54,22.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,5,0.12154696132596685,1
44,15,5,26,6,181,1,0,1,0,13.02,23.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,6,0.143646408839779,1
45,17,5,30,6,184,1,0,1,0,13.05,22.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,7,0.16304347826086957,1
46,19,5,34,6,185,1,0,1,0,13.53,23.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,8,0.1837837837837838,1
47,21,5,38,6,189,1,0,1,0,13.53,26.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,9,0.20105820105820105,1
48,23,5,42,6,189,1,0,1,0,13.5,22.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,10,0.2222222222222222,1
49,25,5,46,6,191,1,0,1,0,13.5,26.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,11,0.24083769633507854,1
50,27,5,50,6,195,1,0,1,0,14.0,27.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,12,0.2564102564102564,1
51,29,5,54,6,201,1,0,1,0,13.98,33.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,13,0.26865671641791045,1
52,31,5,58,6,204,1,0,1,0,14.48,35.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,14,0.28431372549019607,1
53,33,5,62,6,201,1,0,1,0,14.99,36.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,1,15,0.30845771144278605,1
54,16,11,23,14,184,1,0,1,0,15.53,27.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,1,0.125,1
55,33,15,56,20,215,18,0,1,0,16.96,50.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,2,0.26046511627906976,1
56,57,19,108,26,269,39,0,1,0,19.44,82.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,3,0.40148698884758366,1
57,86,23,155,32,287,49,0,1,0,21.44,89.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,4,0.5400696864111498,1
58,125,27,263,38,410,96,0,1,0,18.66,193.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,5,0.6414634146341464,1
59,163,31,304,44,383,98,0,1,0,20.78,174.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,6,0.793733681462141,1
60,212,35,447,50,522,152,0,1,0,44.82,268.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,7,0.8563218390804598,1
61,267,39,578,56,575,191,0,1,0,67.86,297.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,8,1.0052173913043478,1
62,325,43,703,62,712,237,0,1,0,100.82,398.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,9,0.9873595505617978,1
63,368,47,728,68,889,301,0,1,0,54.93,422.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,10,0.8188976377952756,1
64,470,51,1051,74,1030,351,0,1,0,81.5,615.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,11,1.0203883495145631,1
65,538,55,1039,80,1049,342,0,1,0,54.58,651.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,12,0.990467111534795,1
66,622,59,1363,86,1434,428,0,1,0,89.37,900.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,13,0.9504881450488145,1
67,715,63,1583,92,1670,518,0,1,0,60.96,1037.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,14,0.9479041916167664,1
68,813,67,1815,98,2094,607,0,1,0,72.52,1415.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,2,15,0.8667621776504298,1
69,44,23,67,30,234,15,0,1,0,16.96,63.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,1,0.2863247863247863,1
70,87,42,150,59,292,42,0,1,0,22.0,106.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,2,0.5136986301369864,1
71,332,45,686,63,714,248,0,1,0,110.91,378.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,3,0.9607843137254902,1
72,438,82,867,117,928,292,0,1,0,31.15,508.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,4,0.9342672413793104,1
73,574,67,1091,96,1085,305,0,1,0,85.63,658.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,5,1.0055299539170508,1
74,1043,74,2140,107,2992,774,0,1,0,31.96,1923.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,6,0.7152406417112299,1
75,1395,96,2799,139,4743,921,0,1,0,20.68,3226.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,7,0.5901328273244781,1
76,464,107,800,161,1154,173,0,1,0,137.41,526.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,8,0.6932409012131716,1
77,554,106,955,159,1348,209,0,1,0,146.93,591.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,9,0.7084569732937686,1
78,652,121,1125,182,1819,250,0,1,0,59.73,781.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,10,0.6184716877405168,1
79,824,137,1426,206,2074,339,0,1,0,127.72,1160.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,11,0.6875602700096431,1
80,2616,0,5001,0,15463,1658,0,0,0,0.0,11737.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,3,12,0.3234171894199056,1
81,175,53,363,80,441,151,0,1,0,42.69,196.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,4,1,0.8231292517006803,1
82,550,84,1074,117,1254,370,0,1,0,38.88,700.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,4,2,0.8564593301435407,1
83,398,92,813,139,901,327,0,1,0,20.15,524.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,4,3,0.902330743618202,1
84,626,114,1342,181,1708,592,0,1,0,20.61,1072.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,4,4,0.7857142857142857,1
85,2659,0,5001,0,14673,1296,0,0,0,0.0,11441.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,4,5,0.34083009609486814,1
86,742,200,2012,429,3115,1101,0,1,0,105.63,1598.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,5,1,0.6459069020866773,1
87,2413,0,5001,0,13752,1314,0,0,0,0.0,9154.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,5,2,0.3636561954624782,1
88,2283,0,5001,0,14814,1290,0,0,0,0.0,8556.0,true,False,new,experiments/results/BW_2_2/labelsThatReach/1.onnx,BW,6,1,0.33758606723369783,1
89,5,5,6,6,175,1,0,1,0,12.48,11.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,1,0.03428571428571429,2
90,7,5,10,6,176,1,0,1,0,13.5,17.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,2,0.056818181818181816,2
91,9,5,14,6,189,1,0,1,0,13.5,17.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,3,0.07407407407407407,2
92,11,5,18,6,182,1,0,1,0,13.02,20.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,4,0.0989010989010989,2
93,13,5,22,6,180,1,0,1,0,13.02,22.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,5,0.12222222222222222,2
94,15,5,26,6,181,1,0,1,0,13.02,20.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,6,0.143646408839779,2
95,17,5,30,6,191,1,0,1,0,13.05,25.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,7,0.15706806282722513,2
96,19,5,34,6,189,1,0,1,0,13.53,22.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,8,0.17989417989417988,2
97,21,5,38,6,193,1,0,1,0,14.0,25.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,9,0.19689119170984457,2
98,23,5,42,6,186,1,0,1,0,13.5,25.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,10,0.22580645161290322,2
99,25,5,46,6,189,1,0,1,0,13.5,27.0,false,False,new,experiments/results/BW_2_2/labelsThatReach/2.onnx,BW,1,11,0.24338624338624337,2
