,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,5,5,6,6,25,2,0,1,0,14.67,0.0,false,False,new,mock,BW,1,1,0.24
1,7,7,9,9,26,2,0,1,0,14.67,1.0,false,False,new,mock,BW,1,2,0.34615384615384615
2,6,5,7,6,29,1,0,1,0,14.67,0.0,false,False,new,mock,BW,1,3,0.2413793103448276
3,6,5,8,6,26,2,0,1,0,14.67,2.0,false,False,new,mock,BW,1,4,0.3076923076923077
4,7,5,9,6,30,3,0,1,0,14.68,0.0,false,False,new,mock,BW,1,5,0.3
5,8,5,11,6,27,1,0,1,0,14.68,0.0,false,False,new,mock,BW,1,6,0.4074074074074074
6,9,5,12,6,27,4,0,1,0,15.15,1.0,false,False,new,mock,BW,1,7,0.4444444444444444
7,5,5,6,6,26,1,0,1,0,14.68,0.0,false,False,new,mock,BW,1,8,0.23076923076923078
8,5,5,6,6,26,2,0,1,0,15.15,2.0,false,False,new,mock,BW,1,9,0.23076923076923078
9,9,5,11,6,30,1,0,1,0,15.16,1.0,false,False,new,mock,BW,1,10,0.36666666666666664
10,8,5,11,6,30,4,0,1,0,15.14,0.0,false,False,new,mock,BW,1,11,0.36666666666666664
11,5,5,6,6,26,2,0,1,0,15.14,2.0,false,False,new,mock,BW,1,12,0.23076923076923078
12,7,5,9,6,27,3,0,1,0,15.15,1.0,false,False,new,mock,BW,1,13,0.3333333333333333
13,7,5,9,6,26,1,0,1,0,15.15,0.0,false,False,new,mock,BW,1,14,0.34615384615384615
14,7,5,9,6,30,1,0,1,0,15.15,1.0,false,False,new,mock,BW,1,15,0.3
15,17,11,26,14,39,3,0,1,0,15.14,4.0,false,False,new,mock,BW,2,1,0.6666666666666666
16,37,27,76,42,44,26,0,1,0,16.18,5.0,false,False,new,mock,BW,2,2,1.7272727272727273
17,64,41,147,81,57,57,0,1,0,19.14,7.0,false,False,new,mock,BW,2,3,2.5789473684210527
18,97,50,232,103,61,62,0,1,0,21.62,8.0,false,False,new,mock,BW,2,4,3.80327868852459
19,139,27,351,38,108,161,0,1,0,16.52,8.0,false,False,new,mock,BW,2,5,3.25
20,191,170,527,417,236,285,0,1,0,64.53,16.0,false,False,new,mock,BW,2,6,2.233050847457627
21,239,157,623,370,284,305,0,1,0,74.61,20.0,false,False,new,mock,BW,2,7,2.193661971830986
22,278,149,717,343,271,350,0,1,0,102.6,17.0,false,False,new,mock,BW,2,8,2.6457564575645756
23,397,46,1136,71,512,586,0,1,0,117.59,27.0,false,False,new,mock,BW,2,9,2.21875
24,430,47,1170,68,554,577,0,1,0,39.82,26.0,false,False,new,mock,BW,2,10,2.111913357400722
25,477,305,1280,746,554,598,0,1,0,51.01,18.0,false,False,new,mock,BW,2,11,2.3104693140794224
26,660,554,1947,1428,1441,996,0,1,0,103.89,28.0,false,False,new,mock,BW,2,12,1.3511450381679388
27,757,616,2195,1581,2229,1217,0,1,0,189.22,31.0,false,False,new,mock,BW,2,13,0.9847465231045311
28,697,513,1936,1298,1698,1027,0,1,0,121.99,28.0,false,False,new,mock,BW,2,14,1.1401648998822145
29,991,898,2975,2353,4060,1618,0,1,0,98.05,20.0,false,False,new,mock,BW,2,15,0.7327586206896551
30,65,32,151,57,67,44,0,1,0,18.66,11.0,false,False,new,mock,BW,3,1,2.253731343283582
31,214,78,543,133,188,144,0,1,0,27.78,30.0,false,False,new,mock,BW,3,2,2.8882978723404253
32,496,62,1422,110,467,554,0,1,0,111.87,34.0,false,False,new,mock,BW,3,3,3.044967880085653
33,904,282,2777,705,1397,1293,0,1,0,98.76,55.0,false,False,new,mock,BW,3,4,1.987831066571224
34,1616,459,5168,1183,4963,2559,0,1,0,128.97,107.0,false,False,new,mock,BW,3,5,1.0413056618980456
35,1874,126,5087,227,4118,2267,0,1,0,108.38,109.0,false,False,new,mock,BW,3,6,1.2353084021369596
36,3977,0,15001,0,67990,8833,0,0,0,0.0,491.0,true,False,new,mock,BW,3,7,0.22063538755699366
37,257,120,748,209,227,228,0,1,0,65.86,28.0,false,False,new,mock,BW,4,1,3.2951541850220263
38,1287,193,4369,323,2675,1533,0,1,0,221.92,110.0,false,False,new,mock,BW,4,2,1.6332710280373832
39,3990,0,15001,0,47407,7267,0,0,0,0.0,981.0,true,False,new,mock,BW,4,3,0.31643006307085453
40,1025,756,3867,2393,3000,1674,0,1,0,129.97,95.0,false,False,new,mock,BW,5,1,1.289
41,6255,0,15001,0,24598,2860,0,0,0,0.0,3712.0,true,False,new,mock,BW,5,2,0.6098463289698349
42,4079,0,15001,0,37543,6012,0,0,0,0.0,1521.0,true,False,new,mock,BW,6,1,0.3995684947926378
