,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
25,36,22,57,36,162,13,0,1,6,16.66,10.0,new,base_features_2h25,AT,2,2,1944.795352935791,1300000,1e-05,20,0.1,11,False,-374.31805,25,0.010160394,1.4337312,0.031919867,1.5458941,1.5804507,-1.7695129e-08,-2.1562665,0.33925307,-0.4299996,-1.5153148,-1.2383814
26,51,27,80,45,161,4,0,2,8,16.66,22.0,new,base_features_2h26,AT,2,2,2021.5367288589478,1350000,1e-05,20,0.1,11,False,-379.85245,26,0.44003356,1.944727,0.014172867,0.06424403,2.7491257,-4.172325e-07,-3.461372,-0.84840965,-0.91489255,-1.2377597,-1.0343289
27,38,22,60,36,128,14,0,2,3,16.66,15.0,new,base_features_2h27,AT,2,2,2098.7548608779907,1400000,1e-05,20,0.1,11,False,-394.3226,27,-0.557075,2.3335109,-0.99932283,-0.34639853,2.0028522,-6.2584877e-07,-3.7815614,-1.2184006,-0.8219573,-0.7910166,-1.882133
28,39,22,60,36,134,15,0,1,7,16.66,18.0,new,base_features_2h28,AT,2,2,2176.689064502716,1450000,1e-05,20,0.1,11,False,-395.4073,28,0.27810276,2.0533676,-0.97605395,0.62196815,3.0058804,-2.3841858e-07,-4.7720604,-3.4271054,-0.79417706,-1.9864278,-3.37959
29,43,27,64,43,155,12,0,1,9,16.66,13.0,new,base_features_2h29,AT,2,2,2254.4722747802734,1500000,1e-05,20,0.1,11,False,-388.85355,29,0.2951406,1.398817,-0.9398722,2.0456762,2.6768143,-4.4703484e-07,-3.6827345,-1.334704,-0.78778696,-1.3404977,-1.3753438
30,48,27,77,45,133,4,0,1,7,16.66,19.0,new,base_features_2h30,AT,2,2,2333.5473370552063,1550000,1e-05,20,0.1,11,False,-420.72742,30,-0.91835445,0.9043257,-1.6503671,0.27211988,2.2206416,-4.7683716e-07,-2.8393908,-2.2574012,-0.3947307,-1.7633568,-2.013246
31,43,23,63,33,129,5,0,1,8,16.66,12.0,new,base_features_2h31,AT,2,2,2413.053731918335,1600000,1e-05,20,0.1,11,False,-434.98117,31,0.1380805,0.86395216,-1.6167741,1.1195426,2.771628,-3.5762787e-07,-3.9490247,-2.7658577,-0.68216777,-3.053945,-2.4665086
32,41,22,63,36,130,13,0,1,8,16.66,13.0,new,base_features_2h32,AT,2,2,2493.770314693451,1650000,1e-05,20,0.1,11,False,-406.72635,32,-0.5640345,0.8364885,-1.3854872,2.0844135,2.4893136,-2.3841858e-07,-3.6880963,-2.2653499,-0.48490846,-2.0088928,-2.5309482
33,50,27,78,45,156,8,0,5,7,17.14,16.0,new,base_features_2h33,AT,2,2,2576.4478063583374,1700000,1e-05,20,0.1,11,False,-400.16763,33,-0.325927,0.5859606,-0.6876278,0.49279755,2.7620091,-2.3841858e-07,-4.529921,-3.1609116,-0.621917,-1.8801811,-2.7716937
34,48,27,77,45,156,4,0,1,7,16.66,20.0,new,base_features_2h34,AT,2,2,2659.3289654254913,1750000,1e-05,20,0.1,11,False,-412.7899,34,-0.019703703,1.2304707,-1.2652762,1.5765216,2.7750115,-2.9802322e-07,-4.058288,-2.0219638,-0.41194725,-2.0477257,-1.741374
35,45,25,67,39,128,14,0,1,8,16.66,14.0,new,base_features_2h35,AT,2,2,2742.7454237937927,1800000,1e-05,20,0.1,11,False,-359.32178,35,1.0754939,1.5523858,0.78903586,1.5247881,1.7559909,-8.940697e-08,-2.2549272,-0.01284647,-0.38629687,-0.9677929,-1.3914559
36,50,23,76,33,129,5,0,1,7,16.66,20.0,new,base_features_2h36,AT,2,2,2821.8312492370605,1850000,1e-05,20,0.1,11,False,-408.3705,36,-0.67511743,2.1258352,-1.5055794,0.34831738,2.6817086,-5.9604645e-07,-3.398001,-1.9446872,-0.8950713,-1.7127254,-2.0628853
37,44,29,74,49,162,4,0,1,10,16.66,19.0,new,base_features_2h37,AT,2,2,2900.626632452011,1900000,1e-05,20,0.1,11,False,-399.7641,37,0.30865312,3.1123135,0.045192644,1.7232492,3.7953322,-6.109476e-07,-3.7136402,-1.9637699,-0.6919131,-1.0510087,-2.034555
38,40,22,65,36,128,9,0,1,9,16.66,14.0,new,base_features_2h38,AT,2,2,2979.6212878227234,1950000,1e-05,20,0.1,11,False,-387.24936,38,0.5604385,1.7886481,-0.32733554,-0.17240444,1.7059089,-4.4703484e-08,-2.0567975,-0.16837668,-0.4986588,-0.52364075,-2.2306545
39,48,25,74,37,132,4,0,1,9,16.66,21.0,new,base_features_2h39,AT,2,2,3058.488499879837,2000000,1e-05,20,0.1,11,False,-385.8642,39,-0.3408303,1.2042851,0.9063493,1.182606,2.4733841,-2.3841858e-07,-4.283427,-2.6234412,-0.5849229,-2.3605943,-3.0944757
40,42,25,61,39,126,5,0,2,6,16.18,13.0,new,base_features_2h40,AT,2,2,3139.386470079422,2050000,1e-05,20,0.1,11,False,-369.5609,40,-0.35840753,3.4264312,-0.24184605,1.6845579,1.8939393,0.0,-1.2018516,1.073344,-0.2692565,0.63808584,-0.6035121
41,44,22,68,35,139,7,0,1,6,16.66,19.0,new,base_features_2h41,AT,2,2,3220.4083836078644,2100000,1e-05,20,0.1,11,False,-385.83517,41,0.82667786,2.134899,0.12944818,0.30889842,1.8288742,-3.5762787e-07,-2.8521357,-0.6750947,-0.42516083,0.11832136,-2.752927
