,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,173.0,2.0,0.0,1.0,0.0,16.21,13.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,1
1,5.0,5.0,6.0,6.0,154.0,2.0,0.0,1.0,0.0,16.69,11.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,2
2,5.0,5.0,6.0,6.0,156.0,2.0,0.0,1.0,0.0,16.69,13.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,3
3,5.0,5.0,6.0,6.0,156.0,2.0,0.0,1.0,0.0,16.7,10.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,4
4,5.0,5.0,6.0,6.0,173.0,2.0,0.0,1.0,0.0,16.69,12.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,5
5,5.0,5.0,6.0,6.0,154.0,2.0,0.0,1.0,0.0,17.18,10.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,6
6,5.0,5.0,6.0,6.0,187.0,2.0,0.0,1.0,0.0,17.23,12.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,7
7,5.0,5.0,6.0,6.0,162.0,2.0,0.0,1.0,0.0,17.17,13.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,8
8,5.0,5.0,6.0,6.0,163.0,2.0,0.0,1.0,0.0,17.7,13.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,9
9,5.0,5.0,6.0,6.0,192.0,2.0,0.0,1.0,0.0,17.65,10.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,10
10,5.0,5.0,6.0,6.0,166.0,2.0,0.0,1.0,0.0,17.73,16.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,11
11,5.0,5.0,6.0,6.0,190.0,2.0,0.0,1.0,0.0,18.18,12.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,12
12,5.0,5.0,6.0,6.0,168.0,2.0,0.0,1.0,0.0,17.73,16.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,13
13,5.0,5.0,6.0,6.0,168.0,2.0,0.0,1.0,0.0,18.21,16.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,14
14,5.0,5.0,6.0,6.0,182.0,2.0,0.0,1.0,0.0,18.69,13.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,1,15
15,14.0,11.0,20.0,14.0,168.0,6.0,0.0,1.0,0.0,20.18,24.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,2,1
16,20.0,18.0,34.0,29.0,200.0,13.0,0.0,1.0,0.0,20.66,32.0,new,experiments/results/BW_2_2/5mill_JE_D/89.onnx,BW,2,2
