,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,230.0,3.0,0.0,1.0,2.0,19.2,28.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,213.0,3.0,0.0,1.0,2.0,20.69,32.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,213.0,3.0,0.0,1.0,2.0,20.72,41.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,219.0,3.0,0.0,1.0,2.0,20.69,47.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,239.0,3.0,0.0,1.0,2.0,20.66,50.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,214.0,3.0,0.0,1.0,2.0,21.17,39.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,227.0,3.0,0.0,1.0,2.0,21.65,52.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,250.0,3.0,0.0,1.0,2.0,21.65,49.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,230.0,3.0,0.0,1.0,2.0,22.18,56.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,239.0,3.0,0.0,1.0,2.0,22.66,60.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,236.0,3.0,0.0,1.0,2.0,22.66,61.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,269.0,3.0,0.0,1.0,2.0,23.62,73.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,246.0,3.0,0.0,1.0,2.0,23.14,66.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,266.0,3.0,0.0,1.0,2.0,24.18,70.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,268.0,3.0,0.0,1.0,2.0,24.66,70.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,1,15,0
15,120.0,85.0,242.0,143.0,364.0,31.0,0.0,1.0,25.0,17.44,164.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,1,0
16,140.0,99.0,287.0,174.0,393.0,40.0,0.0,1.0,27.0,21.5,177.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,2,0
17,160.0,117.0,329.0,211.0,451.0,33.0,0.0,1.0,23.0,24.62,237.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,3,0
18,180.0,131.0,374.0,242.0,482.0,74.0,0.0,1.0,28.0,30.65,256.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,4,0
19,200.0,147.0,418.0,276.0,492.0,92.0,0.0,1.0,27.0,39.71,259.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,5,0
20,220.0,163.0,462.0,310.0,599.0,97.0,0.0,1.0,30.0,40.78,331.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,6,0
21,240.0,179.0,505.0,344.0,581.0,106.0,0.0,1.0,31.0,44.86,318.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,7,0
22,260.0,197.0,551.0,381.0,660.0,121.0,0.0,1.0,25.0,60.99,348.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,8,0
23,280.0,213.0,595.0,415.0,694.0,133.0,0.0,1.0,27.0,68.07,341.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,9,0
24,300.0,229.0,639.0,449.0,746.0,146.0,0.0,1.0,26.0,75.2,381.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,10,0
25,320.0,245.0,682.0,483.0,764.0,165.0,0.0,1.0,33.0,84.33,440.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,11,0
26,340.0,261.0,727.0,517.0,784.0,179.0,0.0,1.0,33.0,96.56,434.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,12,0
27,360.0,277.0,771.0,551.0,863.0,191.0,0.0,1.0,33.0,107.56,451.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,13,0
28,380.0,291.0,815.0,582.0,815.0,200.0,0.0,1.0,32.0,116.68,403.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,14,0
29,400.0,307.0,859.0,616.0,918.0,226.0,0.0,1.0,33.0,129.82,429.0,new,experiments/results/TA_2_2/5mill_RR10k_N/0.onnx,TA,2,15,0
