,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,37,22,66,36,184,10,0,1,10,19.14,30.0,new,experiments/results/AT_2_2/5mill_L/0.onnx,AT,2,2,2.4540412425994873,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,33,27,57,45,204,12,0,2,2,20.18,33.0,new,experiments/results/AT_2_2/5mill_L/1.onnx,AT,2,2,93.48845958709717,50000,1e-05,20,0.1,23,True,10000,True,10000,True,True,1
2,29,23,53,33,200,18,0,1,0,19.62,31.0,new,experiments/results/AT_2_2/5mill_L/2.onnx,AT,2,2,184.92623591423035,100000,1e-05,20,0.1,23,True,10000,True,10000,True,True,2
3,29,23,53,33,198,16,0,1,0,18.66,24.0,new,experiments/results/AT_2_2/5mill_L/3.onnx,AT,2,2,275.96071887016296,150000,1e-05,20,0.1,23,True,10000,True,10000,True,True,3
4,37,25,66,39,211,7,0,1,10,19.14,34.0,new,experiments/results/AT_2_2/5mill_L/4.onnx,AT,2,2,366.72677063941956,200000,1e-05,20,0.1,23,True,10000,True,10000,True,True,4
5,37,25,64,39,201,6,0,1,8,19.14,37.0,new,experiments/results/AT_2_2/5mill_L/5.onnx,AT,2,2,457.42739725112915,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
6,34,25,59,39,176,17,0,1,7,19.62,34.0,new,experiments/results/AT_2_2/5mill_L/6.onnx,AT,2,2,548.3204126358032,300000,1e-05,20,0.1,23,True,10000,True,10000,True,True,6
7,37,25,63,39,190,7,0,1,8,19.14,29.0,new,experiments/results/AT_2_2/5mill_L/7.onnx,AT,2,2,640.1182332038879,350000,1e-05,20,0.1,23,True,10000,True,10000,True,True,7
8,37,23,62,33,212,6,0,1,8,19.62,36.0,new,experiments/results/AT_2_2/5mill_L/8.onnx,AT,2,2,731.3210904598236,400000,1e-05,20,0.1,23,True,10000,True,10000,True,True,8
9,27,20,48,30,165,9,0,5,0,18.66,24.0,new,experiments/results/AT_2_2/5mill_L/9.onnx,AT,2,2,822.4108974933624,450000,1e-05,20,0.1,23,True,10000,True,10000,True,True,9
