,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,8,7,9,8,172,2,0,1,1,17.7,15.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,1,0.05232558139534884
1,8,7,9,8,178,2,0,1,0,19.7,19.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,2,0.05056179775280899
2,8,7,9,8,186,2,0,1,0,19.7,20.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,3,0.04838709677419355
3,8,7,9,8,179,2,0,1,0,19.7,15.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,4,0.05027932960893855
4,8,7,9,8,175,2,0,1,0,19.7,14.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,5,0.05142857142857143
5,8,7,9,8,171,2,0,1,0,19.7,14.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,6,0.05263157894736842
6,8,7,9,8,175,2,0,1,0,19.7,22.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,7,0.05142857142857143
7,8,7,9,8,169,2,0,1,0,19.7,14.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,8,0.05325443786982249
8,8,7,9,8,167,2,0,1,0,20.18,16.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,9,0.05389221556886228
9,8,7,9,8,169,2,0,1,0,20.18,13.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,10,0.05325443786982249
10,8,7,9,8,174,2,0,1,0,20.18,18.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,11,0.05172413793103448
11,8,7,9,8,167,2,0,1,0,20.18,14.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,12,0.05389221556886228
12,8,7,9,8,193,2,0,1,0,20.18,33.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,13,0.046632124352331605
13,8,7,9,8,215,2,0,1,0,20.18,20.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,14,0.04186046511627907
14,8,7,9,8,168,2,0,1,0,20.21,14.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,1,15,0.05357142857142857
15,11,9,12,10,170,2,0,1,1,19.23,17.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,1,0.07058823529411765
16,11,9,12,10,171,2,0,1,0,20.18,17.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,2,0.07017543859649122
17,11,9,12,10,173,2,0,1,0,20.18,20.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,3,0.06936416184971098
18,11,9,12,10,175,2,0,1,0,20.18,18.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,4,0.06857142857142857
19,11,9,12,10,175,2,0,1,0,20.18,17.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,5,0.06857142857142857
20,11,9,12,10,175,2,0,1,0,20.18,18.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,6,0.06857142857142857
21,11,9,12,10,171,2,0,1,0,20.21,19.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,7,0.07017543859649122
22,11,9,12,10,177,2,0,1,0,20.21,22.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,8,0.06779661016949153
23,11,9,12,10,244,2,0,1,0,20.21,37.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,9,0.04918032786885246
24,11,9,12,10,173,2,0,1,0,19.7,20.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,10,0.06936416184971098
25,11,9,12,10,172,2,0,1,0,20.21,15.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,11,0.06976744186046512
26,11,9,12,10,174,2,0,1,0,19.7,21.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,12,0.06896551724137931
27,11,9,12,10,171,2,0,1,0,19.7,16.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,13,0.07017543859649122
28,11,9,12,10,172,2,0,1,0,20.21,18.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,14,0.06976744186046512
29,11,9,12,10,169,2,0,1,0,20.21,18.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,2,15,0.07100591715976332
30,14,11,15,12,172,2,0,1,1,20.18,21.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,1,0.0872093023255814
31,14,11,15,12,178,2,0,1,0,20.18,18.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,2,0.08426966292134831
32,14,11,15,12,180,2,0,1,0,20.18,21.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,3,0.08333333333333333
33,14,11,15,12,239,2,0,1,0,20.21,48.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,4,0.06276150627615062
34,14,11,15,12,199,2,0,1,0,19.7,20.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,5,0.07537688442211055
35,14,11,15,12,175,2,0,1,0,19.7,21.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,6,0.08571428571428572
36,14,11,15,12,197,2,0,1,0,20.21,34.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,7,0.07614213197969544
37,14,11,15,12,179,2,0,1,0,19.7,25.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,8,0.08379888268156424
38,14,11,15,12,175,2,0,1,0,20.21,19.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,9,0.08571428571428572
39,14,11,15,12,176,2,0,1,0,20.18,21.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,10,0.08522727272727272
40,14,11,15,12,175,2,0,1,0,20.18,19.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,11,0.08571428571428572
41,14,11,15,12,177,2,0,1,0,20.18,23.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,12,0.0847457627118644
42,14,11,15,12,179,2,0,1,0,20.21,21.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,13,0.08379888268156424
43,14,11,15,12,262,2,0,1,0,20.69,33.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,14,0.05725190839694656
44,14,11,15,12,188,2,0,1,0,20.21,19.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,3,15,0.0797872340425532
45,17,13,18,14,176,2,0,1,1,20.18,19.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,4,1,0.10227272727272728
46,17,13,18,14,177,2,0,1,0,20.21,23.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,4,2,0.1016949152542373
47,17,13,18,14,179,2,0,1,0,20.21,22.0,false,False,new,experiments/results/TL_2_2/boolean_3/99.onnx,TL,4,3,0.1005586592178771
