,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
12,123,79,235,127,291,104,0,1,12,15.95,39.0,new,experiments/results/TA_2_2/TB_5mill_5000/12.onnx,TA,2,2,964.900025844574,600000,1e-05,20,0.1,15,True,5000,True,10000,True,12
13,87,45,132,56,215,45,0,1,6,27.14,28.0,new,experiments/results/TA_2_2/TB_5mill_5000/13.onnx,TA,2,2,1048.9446222782135,650000,1e-05,20,0.1,15,True,5000,True,10000,True,13
14,113,68,204,102,253,89,0,1,6,11.94,32.0,new,experiments/results/TA_2_2/TB_5mill_5000/14.onnx,TA,2,2,1135.945811033249,700000,1e-05,20,0.1,15,True,5000,True,10000,True,14
15,136,99,261,174,281,63,0,1,15,15.0,39.0,new,experiments/results/TA_2_2/TB_5mill_5000/15.onnx,TA,2,2,1215.5345432758331,750000,1e-05,20,0.1,15,True,5000,True,10000,True,15
16,138,99,271,174,284,115,0,1,12,19.99,48.0,new,experiments/results/TA_2_2/TB_5mill_5000/16.onnx,TA,2,2,1296.3143973350525,800000,1e-05,20,0.1,15,True,5000,True,10000,True,16
17,114,68,201,101,329,84,0,1,6,11.93,53.0,new,experiments/results/TA_2_2/TB_5mill_5000/17.onnx,TA,2,2,1378.6482071876526,850000,1e-05,20,0.1,15,True,5000,True,10000,True,17
18,130,84,243,135,266,24,0,1,12,11.05,45.0,new,experiments/results/TA_2_2/TB_5mill_5000/18.onnx,TA,2,2,1461.123549938202,900000,1e-05,20,0.1,15,True,5000,True,10000,True,18
19,137,97,271,169,266,103,0,1,29,16.99,32.0,new,experiments/results/TA_2_2/TB_5mill_5000/19.onnx,TA,2,2,1545.28377866745,950000,1e-05,20,0.1,15,True,5000,True,10000,True,19
20,84,45,123,56,285,39,0,1,6,26.18,44.0,new,experiments/results/TA_2_2/TB_5mill_5000/20.onnx,TA,2,2,1633.850423336029,1000000,1e-05,20,0.1,15,True,5000,True,10000,True,20
21,94,47,146,59,270,50,0,1,6,28.66,39.0,new,experiments/results/TA_2_2/TB_5mill_5000/21.onnx,TA,2,2,1722.528837442398,1050000,1e-05,20,0.1,15,True,5000,True,10000,True,21
22,139,69,247,100,268,90,0,1,21,16.97,33.0,new,experiments/results/TA_2_2/TB_5mill_5000/22.onnx,TA,2,2,1806.2778539657593,1100000,1e-05,20,0.1,15,True,5000,True,10000,True,22
23,102,45,174,56,242,13,0,1,19,28.18,31.0,new,experiments/results/TA_2_2/TB_5mill_5000/23.onnx,TA,2,2,1892.1042017936707,1150000,1e-05,20,0.1,15,True,5000,True,10000,True,23
24,130,75,227,115,325,91,0,1,6,14.99,59.0,new,experiments/results/TA_2_2/TB_5mill_5000/24.onnx,TA,2,2,1981.9751391410828,1200000,1e-05,20,0.1,15,True,5000,True,10000,True,24
25,85,45,124,56,222,38,0,1,7,27.62,32.0,new,experiments/results/TA_2_2/TB_5mill_5000/25.onnx,TA,2,2,2071.9184997081757,1250000,1e-05,20,0.1,15,True,5000,True,10000,True,25
26,87,45,128,56,214,42,0,1,6,27.14,29.0,new,experiments/results/TA_2_2/TB_5mill_5000/26.onnx,TA,2,2,2154.7091267108917,1300000,1e-05,20,0.1,15,True,5000,True,10000,True,26
27,140,101,268,176,297,13,0,1,27,13.98,59.0,new,experiments/results/TA_2_2/TB_5mill_5000/27.onnx,TA,2,2,2238.6079049110413,1350000,1e-05,20,0.1,15,True,5000,True,10000,True,27
28,140,74,256,116,333,106,0,1,12,17.97,53.0,new,experiments/results/TA_2_2/TB_5mill_5000/28.onnx,TA,2,2,2324.4925122261047,1400000,1e-05,20,0.1,15,True,5000,True,10000,True,28
29,113,76,189,118,317,43,0,1,7,11.12,58.0,new,experiments/results/TA_2_2/TB_5mill_5000/29.onnx,TA,2,2,2412.698892354965,1450000,1e-05,20,0.1,15,True,5000,True,10000,True,29
30,88,48,137,60,293,39,0,1,14,28.18,42.0,new,experiments/results/TA_2_2/TB_5mill_5000/30.onnx,TA,2,2,2501.995947599411,1500000,1e-05,20,0.1,15,True,5000,True,10000,True,30
31,139,54,232,70,313,16,0,1,23,12.99,71.0,new,experiments/results/TA_2_2/TB_5mill_5000/31.onnx,TA,2,2,2579.3806416988373,1550000,1e-05,20,0.1,15,True,5000,True,10000,True,31
32,117,48,170,61,324,50,0,1,6,8.99,49.0,new,experiments/results/TA_2_2/TB_5mill_5000/32.onnx,TA,2,2,2656.9078624248505,1600000,1e-05,20,0.1,15,True,5000,True,10000,True,32
33,140,82,257,131,335,92,0,1,19,16.99,63.0,new,experiments/results/TA_2_2/TB_5mill_5000/33.onnx,TA,2,2,2734.347179412842,1650000,1e-05,20,0.1,15,True,5000,True,10000,True,33
34,115,66,188,97,272,70,0,1,6,11.94,41.0,new,experiments/results/TA_2_2/TB_5mill_5000/34.onnx,TA,2,2,2812.083553314209,1700000,1e-05,20,0.1,15,True,5000,True,10000,True,34
35,113,49,172,62,250,44,0,1,12,8.97,36.0,new,experiments/results/TA_2_2/TB_5mill_5000/35.onnx,TA,2,2,2889.5762038230896,1750000,1e-05,20,0.1,15,True,5000,True,10000,True,35
36,73,45,93,56,222,20,0,1,6,23.7,22.0,new,experiments/results/TA_2_2/TB_5mill_5000/36.onnx,TA,2,2,2966.6492159366608,1800000,1e-05,20,0.1,15,True,5000,True,10000,True,36
37,139,48,217,61,264,73,0,1,10,13.96,38.0,new,experiments/results/TA_2_2/TB_5mill_5000/37.onnx,TA,2,2,3044.122079372406,1850000,1e-05,20,0.1,15,True,5000,True,10000,True,37
38,116,46,159,57,269,15,0,1,24,28.66,45.0,new,experiments/results/TA_2_2/TB_5mill_5000/38.onnx,TA,2,2,3121.256296157837,1900000,1e-05,20,0.1,15,True,5000,True,10000,True,38
39,132,46,168,57,265,14,0,1,13,9.97,56.0,new,experiments/results/TA_2_2/TB_5mill_5000/39.onnx,TA,2,2,3198.7611076831818,1950000,1e-05,20,0.1,15,True,5000,True,10000,True,39
40,140,47,213,59,291,27,0,1,7,12.97,58.0,new,experiments/results/TA_2_2/TB_5mill_5000/40.onnx,TA,2,2,3277.4950079917908,2000000,1e-05,20,0.1,15,True,5000,True,10000,True,40
41,136,57,212,80,267,72,0,1,8,14.99,51.0,new,experiments/results/TA_2_2/TB_5mill_5000/41.onnx,TA,2,2,3356.392334461212,2050000,1e-05,20,0.1,15,True,5000,True,10000,True,41
42,87,45,119,56,249,23,0,1,14,26.18,32.0,new,experiments/results/TA_2_2/TB_5mill_5000/42.onnx,TA,2,2,3435.107510328293,2100000,1e-05,20,0.1,15,True,5000,True,10000,True,42
43,139,53,237,70,262,1,0,1,18,10.99,37.0,new,experiments/results/TA_2_2/TB_5mill_5000/43.onnx,TA,2,2,3514.3983430862427,2150000,1e-05,20,0.1,15,True,5000,True,10000,True,43
44,140,94,268,160,287,83,0,1,16,19.97,50.0,new,experiments/results/TA_2_2/TB_5mill_5000/44.onnx,TA,2,2,3593.691308736801,2200000,1e-05,20,0.1,15,True,5000,True,10000,True,44
45,132,47,192,59,275,30,0,1,6,11.97,40.0,new,experiments/results/TA_2_2/TB_5mill_5000/45.onnx,TA,2,2,3673.1866614818573,2250000,1e-05,20,0.1,15,True,5000,True,10000,True,45
46,140,60,231,86,301,88,0,1,6,17.95,48.0,new,experiments/results/TA_2_2/TB_5mill_5000/46.onnx,TA,2,2,3752.9442417621613,2300000,1e-05,20,0.1,15,True,5000,True,10000,True,46
47,121,53,195,71,265,60,0,1,14,10.98,45.0,new,experiments/results/TA_2_2/TB_5mill_5000/47.onnx,TA,2,2,3832.628065109253,2350000,1e-05,20,0.1,15,True,5000,True,10000,True,47
48,114,47,164,59,258,1,0,1,6,28.66,37.0,new,experiments/results/TA_2_2/TB_5mill_5000/48.onnx,TA,2,2,3912.3630046844482,2400000,1e-05,20,0.1,15,True,5000,True,10000,True,48
49,133,48,221,61,324,60,0,1,18,14.97,56.0,new,experiments/results/TA_2_2/TB_5mill_5000/49.onnx,TA,2,2,3992.3109533786774,2450000,1e-05,20,0.1,15,True,5000,True,10000,True,49
50,140,45,219,56,322,26,0,1,25,12.97,70.0,new,experiments/results/TA_2_2/TB_5mill_5000/50.onnx,TA,2,2,4072.106416463852,2500000,1e-05,20,0.1,15,True,5000,True,10000,True,50
51,140,100,242,167,344,94,0,1,10,16.03,41.0,new,experiments/results/TA_2_2/TB_5mill_5000/51.onnx,TA,2,2,4151.913635730743,2550000,1e-05,20,0.1,15,True,5000,True,10000,True,51
52,140,48,220,61,343,73,0,1,12,13.99,58.0,new,experiments/results/TA_2_2/TB_5mill_5000/52.onnx,TA,2,2,4231.592092514038,2600000,1e-05,20,0.1,15,True,5000,True,10000,True,52
53,110,51,158,69,231,45,0,1,6,29.7,40.0,new,experiments/results/TA_2_2/TB_5mill_5000/53.onnx,TA,2,2,4310.880883693695,2650000,1e-05,20,0.1,15,True,5000,True,10000,True,53
54,130,62,215,90,280,75,0,1,8,14.98,43.0,new,experiments/results/TA_2_2/TB_5mill_5000/54.onnx,TA,2,2,4390.128748893738,2700000,1e-05,20,0.1,15,True,5000,True,10000,True,54
55,140,92,251,155,332,92,0,1,6,18.02,48.0,new,experiments/results/TA_2_2/TB_5mill_5000/55.onnx,TA,2,2,4468.938082933426,2750000,1e-05,20,0.1,15,True,5000,True,10000,True,55
56,133,56,216,75,289,48,0,1,22,13.96,46.0,new,experiments/results/TA_2_2/TB_5mill_5000/56.onnx,TA,2,2,4548.0058052539825,2800000,1e-05,20,0.1,15,True,5000,True,10000,True,56
57,137,74,248,118,278,89,0,1,17,18.99,43.0,new,experiments/results/TA_2_2/TB_5mill_5000/57.onnx,TA,2,2,4627.73398733139,2850000,1e-05,20,0.1,15,True,5000,True,10000,True,57
58,121,48,179,61,285,46,0,1,17,9.99,42.0,new,experiments/results/TA_2_2/TB_5mill_5000/58.onnx,TA,2,2,4707.446782827377,2900000,1e-05,20,0.1,15,True,5000,True,10000,True,58
59,90,59,141,83,218,35,0,1,2,27.62,24.0,new,experiments/results/TA_2_2/TB_5mill_5000/59.onnx,TA,2,2,4786.667308092117,2950000,1e-05,20,0.1,15,True,5000,True,10000,True,59
60,140,48,228,61,327,16,0,1,10,14.1,85.0,new,experiments/results/TA_2_2/TB_5mill_5000/60.onnx,TA,2,2,4865.835928201675,3000000,1e-05,20,0.1,15,True,5000,True,10000,True,60
61,137,70,250,103,348,99,0,1,18,15.97,61.0,new,experiments/results/TA_2_2/TB_5mill_5000/61.onnx,TA,2,2,4944.848345756531,3050000,1e-05,20,0.1,15,True,5000,True,10000,True,61
62,135,65,228,93,273,68,0,1,10,15.93,35.0,new,experiments/results/TA_2_2/TB_5mill_5000/62.onnx,TA,2,2,5023.914968013763,3100000,1e-05,20,0.1,15,True,5000,True,10000,True,62
63,77,45,111,56,272,28,0,1,12,25.14,28.0,new,experiments/results/TA_2_2/TB_5mill_5000/63.onnx,TA,2,2,5104.438987970352,3150000,1e-05,20,0.1,15,True,5000,True,10000,True,63
64,78,45,97,56,214,19,0,1,6,24.18,15.0,new,experiments/results/TA_2_2/TB_5mill_5000/64.onnx,TA,2,2,5183.766443490982,3200000,1e-05,20,0.1,15,True,5000,True,10000,True,64
65,138,57,245,80,286,81,0,1,10,17.96,41.0,new,experiments/results/TA_2_2/TB_5mill_5000/65.onnx,TA,2,2,5261.989006519318,3250000,1e-05,20,0.1,15,True,5000,True,10000,True,65
66,48,45,61,56,200,11,0,1,0,21.62,20.0,new,experiments/results/TA_2_2/TB_5mill_5000/66.onnx,TA,2,2,5341.194530010223,3300000,1e-05,20,0.1,15,True,5000,True,10000,True,66
67,126,58,194,81,251,57,0,1,10,10.95,36.0,new,experiments/results/TA_2_2/TB_5mill_5000/67.onnx,TA,2,2,5421.890076875687,3350000,1e-05,20,0.1,15,True,5000,True,10000,True,67
68,137,60,216,85,347,62,0,1,12,13.97,68.0,new,experiments/results/TA_2_2/TB_5mill_5000/68.onnx,TA,2,2,5501.20351099968,3400000,1e-05,20,0.1,15,True,5000,True,10000,True,68
69,138,48,225,61,330,55,0,1,15,14.97,71.0,new,experiments/results/TA_2_2/TB_5mill_5000/69.onnx,TA,2,2,5581.349207401276,3450000,1e-05,20,0.1,15,True,5000,True,10000,True,69
70,140,60,223,85,285,77,0,1,6,15.99,41.0,new,experiments/results/TA_2_2/TB_5mill_5000/70.onnx,TA,2,2,5660.690281629562,3500000,1e-05,20,0.1,15,True,5000,True,10000,True,70
71,138,47,181,59,340,15,0,1,6,10.99,75.0,new,experiments/results/TA_2_2/TB_5mill_5000/71.onnx,TA,2,2,5739.310423374176,3550000,1e-05,20,0.1,15,True,5000,True,10000,True,71
72,104,57,173,78,268,30,0,1,17,8.99,32.0,new,experiments/results/TA_2_2/TB_5mill_5000/72.onnx,TA,2,2,5818.225260972977,3600000,1e-05,20,0.1,15,True,5000,True,10000,True,72
73,140,52,212,69,291,24,0,1,10,12.0,46.0,new,experiments/results/TA_2_2/TB_5mill_5000/73.onnx,TA,2,2,5897.933546066284,3650000,1e-05,20,0.1,15,True,5000,True,10000,True,73
74,90,51,143,69,242,35,0,1,17,28.18,30.0,new,experiments/results/TA_2_2/TB_5mill_5000/74.onnx,TA,2,2,5977.496961116791,3700000,1e-05,20,0.1,15,True,5000,True,10000,True,74
75,140,48,217,61,296,64,0,1,12,14.01,41.0,new,experiments/results/TA_2_2/TB_5mill_5000/75.onnx,TA,2,2,6057.66819691658,3750000,1e-05,20,0.1,15,True,5000,True,10000,True,75
76,112,57,178,75,320,56,0,1,9,8.99,56.0,new,experiments/results/TA_2_2/TB_5mill_5000/76.onnx,TA,2,2,6138.110002279282,3800000,1e-05,20,0.1,15,True,5000,True,10000,True,76
77,131,51,185,66,253,9,0,1,9,10.98,56.0,new,experiments/results/TA_2_2/TB_5mill_5000/77.onnx,TA,2,2,6218.837329864502,3850000,1e-05,20,0.1,15,True,5000,True,10000,True,77
78,111,54,176,73,273,44,0,1,9,9.95,36.0,new,experiments/results/TA_2_2/TB_5mill_5000/78.onnx,TA,2,2,6298.109752178192,3900000,1e-05,20,0.1,15,True,5000,True,10000,True,78
79,140,48,244,61,325,17,0,1,14,13.01,86.0,new,experiments/results/TA_2_2/TB_5mill_5000/79.onnx,TA,2,2,6378.512933015823,3950000,1e-05,20,0.1,15,True,5000,True,10000,True,79
80,114,58,186,82,316,63,0,1,12,9.96,61.0,new,experiments/results/TA_2_2/TB_5mill_5000/80.onnx,TA,2,2,6459.20946264267,4000000,1e-05,20,0.1,15,True,5000,True,10000,True,80
81,140,95,266,160,339,82,0,1,30,17.97,62.0,new,experiments/results/TA_2_2/TB_5mill_5000/81.onnx,TA,2,2,6539.616789340973,4050000,1e-05,20,0.1,15,True,5000,True,10000,True,81
82,124,64,236,96,318,77,0,1,13,13.97,42.0,new,experiments/results/TA_2_2/TB_5mill_5000/82.onnx,TA,2,2,6620.997735977173,4100000,1e-05,20,0.1,15,True,5000,True,10000,True,82
83,136,54,214,74,285,53,0,1,12,15.96,50.0,new,experiments/results/TA_2_2/TB_5mill_5000/83.onnx,TA,2,2,6701.733243465424,4150000,1e-05,20,0.1,15,True,5000,True,10000,True,83
84,84,57,127,81,213,32,0,1,5,26.66,31.0,new,experiments/results/TA_2_2/TB_5mill_5000/84.onnx,TA,2,2,6782.387166500092,4200000,1e-05,20,0.1,15,True,5000,True,10000,True,84
85,140,45,193,56,283,39,0,1,9,10.98,54.0,new,experiments/results/TA_2_2/TB_5mill_5000/85.onnx,TA,2,2,6862.649977207184,4250000,1e-05,20,0.1,15,True,5000,True,10000,True,85
86,140,57,236,80,266,89,0,1,12,16.97,49.0,new,experiments/results/TA_2_2/TB_5mill_5000/86.onnx,TA,2,2,6942.5998322963715,4300000,1e-05,20,0.1,15,True,5000,True,10000,True,86
87,140,63,244,88,268,88,0,1,16,15.96,41.0,new,experiments/results/TA_2_2/TB_5mill_5000/87.onnx,TA,2,2,7023.443290710449,4350000,1e-05,20,0.1,15,True,5000,True,10000,True,87
88,140,84,262,134,272,96,0,1,31,16.96,45.0,new,experiments/results/TA_2_2/TB_5mill_5000/88.onnx,TA,2,2,7103.344199180603,4400000,1e-05,20,0.1,15,True,5000,True,10000,True,88
89,118,60,195,86,305,52,0,1,11,9.98,42.0,new,experiments/results/TA_2_2/TB_5mill_5000/89.onnx,TA,2,2,7182.419647932053,4450000,1e-05,20,0.1,15,True,5000,True,10000,True,89
90,135,69,234,100,282,72,0,1,14,13.99,36.0,new,experiments/results/TA_2_2/TB_5mill_5000/90.onnx,TA,2,2,7262.927853822708,4500000,1e-05,20,0.1,15,True,5000,True,10000,True,90
91,140,55,234,74,262,21,0,1,21,13.96,63.0,new,experiments/results/TA_2_2/TB_5mill_5000/91.onnx,TA,2,2,7344.476044178009,4550000,1e-05,20,0.1,15,True,5000,True,10000,True,91
92,107,67,175,102,268,55,0,1,5,9.94,38.0,new,experiments/results/TA_2_2/TB_5mill_5000/92.onnx,TA,2,2,7425.912318944931,4600000,1e-05,20,0.1,15,True,5000,True,10000,True,92
93,88,61,137,89,235,40,0,1,4,26.66,26.0,new,experiments/results/TA_2_2/TB_5mill_5000/93.onnx,TA,2,2,7506.504200458527,4650000,1e-05,20,0.1,15,True,5000,True,10000,True,93
94,94,60,155,88,248,44,0,1,6,28.18,28.0,new,experiments/results/TA_2_2/TB_5mill_5000/94.onnx,TA,2,2,7586.750679016113,4700000,1e-05,20,0.1,15,True,5000,True,10000,True,94
95,107,73,190,115,287,53,0,1,14,10.99,44.0,new,experiments/results/TA_2_2/TB_5mill_5000/95.onnx,TA,2,2,7666.658208608627,4750000,1e-05,20,0.1,15,True,5000,True,10000,True,95
96,134,55,213,74,282,67,0,1,14,12.01,39.0,new,experiments/results/TA_2_2/TB_5mill_5000/96.onnx,TA,2,2,7746.605736255646,4800000,1e-05,20,0.1,15,True,5000,True,10000,True,96
97,101,62,162,88,258,48,0,1,18,8.93,31.0,new,experiments/results/TA_2_2/TB_5mill_5000/97.onnx,TA,2,2,7827.381752729416,4850000,1e-05,20,0.1,15,True,5000,True,10000,True,97
98,102,62,166,92,268,45,0,1,11,8.99,32.0,new,experiments/results/TA_2_2/TB_5mill_5000/98.onnx,TA,2,2,7907.646954298019,4900000,1e-05,20,0.1,15,True,5000,True,10000,True,98
99,105,54,146,70,277,36,0,1,6,29.14,42.0,new,experiments/results/TA_2_2/TB_5mill_5000/99.onnx,TA,2,2,7986.694871902466,4950000,1e-05,20,0.1,15,True,5000,True,10000,True,99
100,140,48,258,61,360,64,0,1,25,21.0,88.0,new,experiments/results/TA_2_2/TB_5mill_5000/100.onnx,TA,2,2,8066.78416967392,5000000,1e-05,20,0.1,15,True,5000,True,10000,True,100
