,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
0,1.4040560722351074,0,1e-05,20,0.1,15,True,5000,True,10000,True,0.344701,0
1,80.46044683456421,50000,1e-05,20,0.1,15,True,5000,True,10000,True,-7.7862945,1
2,159.45611143112183,100000,1e-05,20,0.1,15,True,5000,True,10000,True,-16.523369,2
3,239.28460550308228,150000,1e-05,20,0.1,15,True,5000,True,10000,True,-24.611294,3
4,320.21619296073914,200000,1e-05,20,0.1,15,True,5000,True,10000,True,-32.125256,4
5,400.2830219268799,250000,1e-05,20,0.1,15,True,5000,True,10000,True,-39.13113,5
6,480.22671604156494,300000,1e-05,20,0.1,15,True,5000,True,10000,True,-46.800533,6
7,559.899135351181,350000,1e-05,20,0.1,15,True,5000,True,10000,True,-53.58669,7
8,639.0540025234222,400000,1e-05,20,0.1,15,True,5000,True,10000,True,-60.23507,8
9,719.1469192504883,450000,1e-05,20,0.1,15,True,5000,True,10000,True,-66.04639,9
10,800.194256067276,500000,1e-05,20,0.1,15,True,5000,True,10000,True,-70.89474,10
11,881.712409734726,550000,1e-05,20,0.1,15,True,5000,True,10000,True,-77.227646,11
12,964.900025844574,600000,1e-05,20,0.1,15,True,5000,True,10000,True,-81.27708,12
13,1048.9446222782135,650000,1e-05,20,0.1,15,True,5000,True,10000,True,-85.51253,13
14,1135.945811033249,700000,1e-05,20,0.1,15,True,5000,True,10000,True,-89.16944,14
15,1215.5345432758331,750000,1e-05,20,0.1,15,True,5000,True,10000,True,-94.927086,15
16,1296.3143973350525,800000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.892334,16
17,1378.6482071876526,850000,1e-05,20,0.1,15,True,5000,True,10000,True,-102.12741,17
18,1461.123549938202,900000,1e-05,20,0.1,15,True,5000,True,10000,True,-104.68661,18
19,1545.28377866745,950000,1e-05,20,0.1,15,True,5000,True,10000,True,-106.41584,19
20,1633.850423336029,1000000,1e-05,20,0.1,15,True,5000,True,10000,True,-109.88196,20
21,1722.528837442398,1050000,1e-05,20,0.1,15,True,5000,True,10000,True,-110.390755,21
22,1806.2778539657593,1100000,1e-05,20,0.1,15,True,5000,True,10000,True,-113.888466,22
23,1892.1042017936707,1150000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.34794,23
24,1981.9751391410828,1200000,1e-05,20,0.1,15,True,5000,True,10000,True,-112.13042,24
25,2071.9184997081757,1250000,1e-05,20,0.1,15,True,5000,True,10000,True,-113.35224,25
26,2154.7091267108917,1300000,1e-05,20,0.1,15,True,5000,True,10000,True,-110.990654,26
27,2238.6079049110413,1350000,1e-05,20,0.1,15,True,5000,True,10000,True,-110.495514,27
28,2324.4925122261047,1400000,1e-05,20,0.1,15,True,5000,True,10000,True,-109.86753,28
29,2412.698892354965,1450000,1e-05,20,0.1,15,True,5000,True,10000,True,-112.47276,29
30,2501.995947599411,1500000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.305664,30
31,2579.3806416988373,1550000,1e-05,20,0.1,15,True,5000,True,10000,True,-116.66695,31
32,2656.9078624248505,1600000,1e-05,20,0.1,15,True,5000,True,10000,True,-117.46138,32
33,2734.347179412842,1650000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.78003,33
34,2812.083553314209,1700000,1e-05,20,0.1,15,True,5000,True,10000,True,-116.2495,34
35,2889.5762038230896,1750000,1e-05,20,0.1,15,True,5000,True,10000,True,-115.16137,35
36,2966.6492159366608,1800000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.36181,36
37,3044.122079372406,1850000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.85048,37
38,3121.256296157837,1900000,1e-05,20,0.1,15,True,5000,True,10000,True,-113.772446,38
39,3198.7611076831818,1950000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.45001,39
40,3277.4950079917908,2000000,1e-05,20,0.1,15,True,5000,True,10000,True,-115.473404,40
41,3356.392334461212,2050000,1e-05,20,0.1,15,True,5000,True,10000,True,-115.87847,41
42,3435.107510328293,2100000,1e-05,20,0.1,15,True,5000,True,10000,True,-115.949646,42
43,3514.3983430862427,2150000,1e-05,20,0.1,15,True,5000,True,10000,True,-115.92851,43
44,3593.691308736801,2200000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.89137,44
45,3673.1866614818573,2250000,1e-05,20,0.1,15,True,5000,True,10000,True,-115.12137,45
46,3752.9442417621613,2300000,1e-05,20,0.1,15,True,5000,True,10000,True,-114.176,46
47,3832.628065109253,2350000,1e-05,20,0.1,15,True,5000,True,10000,True,-113.466125,47
48,3912.3630046844482,2400000,1e-05,20,0.1,15,True,5000,True,10000,True,-111.365005,48
49,3992.3109533786774,2450000,1e-05,20,0.1,15,True,5000,True,10000,True,-111.97505,49
50,4072.106416463852,2500000,1e-05,20,0.1,15,True,5000,True,10000,True,-112.82229,50
51,4151.913635730743,2550000,1e-05,20,0.1,15,True,5000,True,10000,True,-113.0503,51
52,4231.592092514038,2600000,1e-05,20,0.1,15,True,5000,True,10000,True,-108.63645,52
53,4310.880883693695,2650000,1e-05,20,0.1,15,True,5000,True,10000,True,-107.712616,53
54,4390.128748893738,2700000,1e-05,20,0.1,15,True,5000,True,10000,True,-108.99661,54
55,4468.938082933426,2750000,1e-05,20,0.1,15,True,5000,True,10000,True,-109.242645,55
56,4548.0058052539825,2800000,1e-05,20,0.1,15,True,5000,True,10000,True,-108.2544,56
57,4627.73398733139,2850000,1e-05,20,0.1,15,True,5000,True,10000,True,-107.558174,57
58,4707.446782827377,2900000,1e-05,20,0.1,15,True,5000,True,10000,True,-107.12069,58
59,4786.667308092117,2950000,1e-05,20,0.1,15,True,5000,True,10000,True,-106.25892,59
60,4865.835928201675,3000000,1e-05,20,0.1,15,True,5000,True,10000,True,-107.165565,60
61,4944.848345756531,3050000,1e-05,20,0.1,15,True,5000,True,10000,True,-103.81177,61
62,5023.914968013763,3100000,1e-05,20,0.1,15,True,5000,True,10000,True,-106.48757,62
63,5104.438987970352,3150000,1e-05,20,0.1,15,True,5000,True,10000,True,-103.8172,63
64,5183.766443490982,3200000,1e-05,20,0.1,15,True,5000,True,10000,True,-104.32997,64
65,5261.989006519318,3250000,1e-05,20,0.1,15,True,5000,True,10000,True,-102.22285,65
66,5341.194530010223,3300000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.661476,66
67,5421.890076875687,3350000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.21482,67
68,5501.20351099968,3400000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.95221,68
69,5581.349207401276,3450000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.080376,69
70,5660.690281629562,3500000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.28751,70
71,5739.310423374176,3550000,1e-05,20,0.1,15,True,5000,True,10000,True,-96.07831,71
72,5818.225260972977,3600000,1e-05,20,0.1,15,True,5000,True,10000,True,-94.84814,72
73,5897.933546066284,3650000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.848114,73
74,5977.496961116791,3700000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.717545,74
75,6057.66819691658,3750000,1e-05,20,0.1,15,True,5000,True,10000,True,-95.90303,75
76,6138.110002279282,3800000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.48648,76
77,6218.837329864502,3850000,1e-05,20,0.1,15,True,5000,True,10000,True,-96.75522,77
78,6298.109752178192,3900000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.57997,78
79,6378.512933015823,3950000,1e-05,20,0.1,15,True,5000,True,10000,True,-99.72968,79
80,6459.20946264267,4000000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.49937,80
81,6539.616789340973,4050000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.8987,81
82,6620.997735977173,4100000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.5848,82
83,6701.733243465424,4150000,1e-05,20,0.1,15,True,5000,True,10000,True,-101.82338,83
84,6782.387166500092,4200000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.088806,84
85,6862.649977207184,4250000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.82616,85
86,6942.5998322963715,4300000,1e-05,20,0.1,15,True,5000,True,10000,True,-102.41889,86
87,7023.443290710449,4350000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.17027,87
88,7103.344199180603,4400000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.59081,88
89,7182.419647932053,4450000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.87904,89
90,7262.927853822708,4500000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.005516,90
91,7344.476044178009,4550000,1e-05,20,0.1,15,True,5000,True,10000,True,-100.34461,91
92,7425.912318944931,4600000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.5532,92
93,7506.504200458527,4650000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.004,93
94,7586.750679016113,4700000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.10905,94
95,7666.658208608627,4750000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.12433,95
96,7746.605736255646,4800000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.25317,96
97,7827.381752729416,4850000,1e-05,20,0.1,15,True,5000,True,10000,True,-96.59626,97
98,7907.646954298019,4900000,1e-05,20,0.1,15,True,5000,True,10000,True,-98.76782,98
99,7986.694871902466,4950000,1e-05,20,0.1,15,True,5000,True,10000,True,-97.96737,99
100,8066.78416967392,5000000,1e-05,20,0.1,15,True,5000,True,10000,True,-99.14778,100
