,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,210.0,4.0,0.0,1.0,2.0,14.0,21.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,204.0,5.0,0.0,1.0,2.0,14.0,20.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,208.0,6.0,0.0,1.0,2.0,14.48,21.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,213.0,7.0,0.0,1.0,2.0,15.5,22.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,216.0,6.0,0.0,1.0,2.0,15.5,24.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,216.0,6.0,0.0,1.0,2.0,15.5,24.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,217.0,6.0,0.0,1.0,2.0,15.5,30.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,222.0,6.0,0.0,1.0,2.0,15.98,31.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,229.0,7.0,0.0,1.0,2.0,15.98,33.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,220.0,7.0,0.0,1.0,2.0,15.98,28.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,233.0,11.0,0.0,1.0,2.0,15.98,32.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,227.0,8.0,0.0,1.0,2.0,15.98,32.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,237.0,8.0,0.0,1.0,2.0,16.0,42.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,247.0,8.0,0.0,1.0,2.0,16.48,49.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,241.0,8.0,0.0,1.0,2.0,16.48,45.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,1,15,0
15,110.0,75.0,200.0,126.0,311.0,77.0,0.0,1.0,6.0,24.48,86.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,1,0
16,140.0,83.0,272.0,137.0,354.0,101.0,0.0,1.0,12.0,12.7,116.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,2,0
17,160.0,87.0,314.0,144.0,376.0,105.0,0.0,1.0,12.0,17.79,118.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,3,0
18,180.0,100.0,354.0,169.0,381.0,120.0,0.0,1.0,12.0,21.79,123.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,4,0
19,200.0,88.0,391.0,135.0,407.0,121.0,0.0,1.0,12.0,24.79,143.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,5,0
20,220.0,105.0,434.0,166.0,423.0,129.0,0.0,1.0,12.0,28.86,150.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,6,0
21,240.0,131.0,476.0,228.0,433.0,137.0,0.0,1.0,12.0,35.92,157.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,7,0
22,260.0,134.0,513.0,217.0,476.0,145.0,0.0,1.0,12.0,39.87,185.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,8,0
23,280.0,151.0,554.0,266.0,469.0,155.0,0.0,1.0,12.0,43.96,175.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,9,0
24,300.0,163.0,592.0,288.0,500.0,165.0,0.0,1.0,12.0,49.92,202.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,10,0
25,320.0,173.0,633.0,307.0,514.0,169.0,0.0,1.0,12.0,55.0,187.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,11,0
26,340.0,177.0,671.0,315.0,525.0,177.0,0.0,1.0,12.0,58.06,203.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,12,0
27,360.0,187.0,711.0,334.0,557.0,184.0,0.0,1.0,12.0,64.04,211.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,13,0
28,380.0,203.0,753.0,365.0,590.0,194.0,0.0,1.0,12.0,72.06,228.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,14,0
29,400.0,207.0,792.0,372.0,592.0,198.0,0.0,1.0,12.0,75.12,228.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,2,15,0
30,782.0,317.0,2236.0,652.0,1733.0,1033.0,0.0,1.0,161.0,147.44,488.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,1,0
31,935.0,412.0,2784.0,887.0,2137.0,1289.0,0.0,1.0,206.0,113.32,499.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,2,0
32,1083.0,470.0,3240.0,1021.0,2614.0,1437.0,0.0,1.0,230.0,84.56,514.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,3,0
33,1231.0,526.0,3692.0,1110.0,3238.0,1631.0,0.0,1.0,258.0,136.38,699.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,4,0
34,1379.0,575.0,4154.0,1292.0,3960.0,1713.0,0.0,1.0,271.0,149.91,829.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,5,0
35,1527.0,687.0,4642.0,1573.0,4558.0,1910.0,0.0,1.0,268.0,187.12,910.0,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,6,0
36,,,,,,,,,,,,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,3,7,0
37,,,,,,,,,,,,False,new,experiments/results/TA_2_2/eta5e-6/0.onnx,TA,4,1,0
38,17.0,15.0,20.0,18.0,206.0,1.0,0.0,1.0,2.0,14.48,18.0,False,new,experiments/results/TA_2_2/eta5e-6/1.onnx,TA,1,1,1
39,19.0,17.0,23.0,21.0,210.0,1.0,0.0,1.0,2.0,14.99,22.0,False,new,experiments/results/TA_2_2/eta5e-6/1.onnx,TA,1,2,1
40,21.0,19.0,26.0,24.0,209.0,1.0,0.0,1.0,2.0,15.5,21.0,False,new,experiments/results/TA_2_2/eta5e-6/1.onnx,TA,1,3,1
