,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.175727367401123,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,-0.6422282,0
1,90.05018186569214,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-4.5875316,1
2,176.02524399757385,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-8.47271,2
3,262.716952085495,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-12.62697,3
4,350.53464460372925,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-17.059687,4
5,423.72106099128723,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.549437,5
6,496.47112345695496,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-24.165861,6
7,568.1619892120361,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-25.731615,7
8,638.5400257110596,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-27.958017,8
9,708.2454257011414,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-28.433403,9
10,777.9336926937103,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-25.499481,10
11,848.101744890213,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-18.150835,11
12,919.740523815155,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-20.053337,12
13,990.6333096027374,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.839235,13
14,1065.689070224762,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.279135,14
15,1141.177755355835,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.123308,15
16,1216.6717867851257,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-18.944754,16
17,1288.4783670902252,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-13.937564,17
18,1360.3887956142426,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-13.039779,18
19,1435.0129318237305,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-16.866747,19
20,1507.339418888092,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.80757,20
21,1578.992028951645,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-17.754095,21
22,1652.5162484645844,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-15.271615,22
23,1727.291386604309,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-18.621412,23
24,1800.1255581378937,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-16.655144,24
25,1873.9613585472107,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.287457,25
26,1945.6271624565125,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.435177,26
27,2020.7217791080475,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.22003,27
28,2094.896749973297,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.009546,28
29,2170.0358710289,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.475147,29
30,2243.322867155075,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-20.299212,30
31,2315.860636472702,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.839275,31
32,2389.9887166023254,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.79998,32
