,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,199,43,401,77,313,35,0,1,73,29.58,106.0,new,experiments/results/TL_2_2/5mill_RA/0.onnx,TL,2,2,2.175727367401123,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,203,77,405,155,389,35,0,23,82,26.59,120.0,new,experiments/results/TL_2_2/5mill_RA/1.onnx,TL,2,2,90.05018186569214,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,1
2,213,43,434,82,357,45,0,1,107,25.61,125.0,new,experiments/results/TL_2_2/5mill_RA/2.onnx,TL,2,2,176.02524399757385,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,2
3,210,43,426,82,339,43,0,1,99,24.61,103.0,new,experiments/results/TL_2_2/5mill_RA/3.onnx,TL,2,2,262.716952085495,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,3
4,205,32,422,53,310,43,0,1,91,27.6,97.0,new,experiments/results/TL_2_2/5mill_RA/4.onnx,TL,2,2,350.53464460372925,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,4
5,206,29,396,46,319,62,0,1,72,26.6,103.0,new,experiments/results/TL_2_2/5mill_RA/5.onnx,TL,2,2,423.72106099128723,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
6,158,21,233,28,337,28,0,8,37,14.54,107.0,new,experiments/results/TL_2_2/5mill_RA/6.onnx,TL,2,2,496.47112345695496,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,6
7,39,17,49,19,167,9,0,1,5,17.62,20.0,new,experiments/results/TL_2_2/5mill_RA/7.onnx,TL,2,2,568.1619892120361,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,7
8,44,17,58,20,163,10,0,1,10,18.18,22.0,new,experiments/results/TL_2_2/5mill_RA/8.onnx,TL,2,2,638.5400257110596,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,8
9,9,9,10,10,146,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/5mill_RA/9.onnx,TL,2,2,708.2454257011414,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,9
10,9,9,10,10,128,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_RA/10.onnx,TL,2,2,777.9336926937103,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
11,12,11,14,12,130,2,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_RA/11.onnx,TL,2,2,848.101744890213,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,11
12,61,20,89,25,215,23,0,1,10,20.66,29.0,new,experiments/results/TL_2_2/5mill_RA/12.onnx,TL,2,2,919.740523815155,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,12
13,56,18,74,21,179,16,0,1,8,19.14,27.0,new,experiments/results/TL_2_2/5mill_RA/13.onnx,TL,2,2,990.6333096027374,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,13
14,173,9,225,10,287,17,0,1,30,14.59,73.0,new,experiments/results/TL_2_2/5mill_RA/14.onnx,TL,2,2,1065.689070224762,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,14
15,42,21,56,28,189,10,0,1,2,18.18,20.0,new,experiments/results/TL_2_2/5mill_RA/15.onnx,TL,2,2,1141.177755355835,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
16,9,9,10,10,126,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_RA/16.onnx,TL,2,2,1216.6717867851257,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,16
17,10,9,11,10,138,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/5mill_RA/17.onnx,TL,2,2,1288.4783670902252,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,17
18,34,21,43,28,156,5,0,1,2,17.62,20.0,new,experiments/results/TL_2_2/5mill_RA/18.onnx,TL,2,2,1360.3887956142426,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,18
19,76,14,99,18,197,6,0,1,7,21.14,30.0,new,experiments/results/TL_2_2/5mill_RA/19.onnx,TL,2,2,1435.0129318237305,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,19
20,13,9,16,10,132,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/5mill_RA/20.onnx,TL,2,2,1507.339418888092,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,20
21,68,17,100,22,212,27,0,1,11,20.66,22.0,new,experiments/results/TL_2_2/5mill_RA/21.onnx,TL,2,2,1578.992028951645,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,21
22,9,9,10,10,130,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_RA/22.onnx,TL,2,2,1652.5162484645844,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,22
23,67,17,95,22,198,9,0,1,6,21.14,40.0,new,experiments/results/TL_2_2/5mill_RA/23.onnx,TL,2,2,1727.291386604309,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,23
24,56,14,75,18,187,11,0,1,3,19.62,31.0,new,experiments/results/TL_2_2/5mill_RA/24.onnx,TL,2,2,1800.1255581378937,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,24
25,70,9,97,10,204,6,0,1,8,20.66,42.0,new,experiments/results/TL_2_2/5mill_RA/25.onnx,TL,2,2,1873.9613585472107,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,25
26,133,25,181,33,211,16,0,20,22,26.66,49.0,new,experiments/results/TL_2_2/5mill_RA/26.onnx,TL,2,2,1945.6271624565125,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,26
27,142,22,183,31,235,17,0,2,32,8.57,69.0,new,experiments/results/TL_2_2/5mill_RA/27.onnx,TL,2,2,2020.7217791080475,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,27
28,49,9,72,10,165,13,0,1,5,18.66,19.0,new,experiments/results/TL_2_2/5mill_RA/28.onnx,TL,2,2,2094.896749973297,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,28
29,62,26,88,40,170,8,0,1,5,20.18,27.0,new,experiments/results/TL_2_2/5mill_RA/29.onnx,TL,2,2,2170.0358710289,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,29
30,45,16,59,17,189,13,0,1,9,18.18,20.0,new,experiments/results/TL_2_2/5mill_RA/30.onnx,TL,2,2,2243.322867155075,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,30
31,48,14,62,18,204,3,0,4,5,18.18,24.0,new,experiments/results/TL_2_2/5mill_RA/31.onnx,TL,2,2,2315.860636472702,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,31
32,120,22,165,28,247,22,0,5,24,27.62,68.0,new,experiments/results/TL_2_2/5mill_RA/32.onnx,TL,2,2,2389.9887166023254,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,32
33,105,22,147,31,248,7,0,9,31,24.18,59.0,new,experiments/results/TL_2_2/5mill_RA/33.onnx,TL,2,2,2462.9605491161346,1650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,33
34,15,9,18,10,159,3,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/5mill_RA/34.onnx,TL,2,2,2535.3448514938354,1700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,34
35,9,9,10,10,126,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/5mill_RA/35.onnx,TL,2,2,2607.906301498413,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,35
36,22,14,30,18,158,5,0,1,0,16.66,11.0,new,experiments/results/TL_2_2/5mill_RA/36.onnx,TL,2,2,2683.7878444194794,1800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,36
37,35,9,52,10,153,10,0,1,3,17.62,11.0,new,experiments/results/TL_2_2/5mill_RA/37.onnx,TL,2,2,2755.893919467926,1850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,37
38,9,9,10,10,137,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/5mill_RA/38.onnx,TL,2,2,2828.8014833927155,1900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,38
39,9,9,10,10,129,2,0,1,0,16.18,6.0,new,experiments/results/TL_2_2/5mill_RA/39.onnx,TL,2,2,2902.480745792389,1950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,39
40,36,12,48,14,184,6,0,1,3,17.62,25.0,new,experiments/results/TL_2_2/5mill_RA/40.onnx,TL,2,2,2979.0108811855316,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,40
41,82,9,105,10,223,5,0,1,15,22.18,30.0,new,experiments/results/TL_2_2/5mill_RA/41.onnx,TL,2,2,3051.315314054489,2050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,41
42,90,14,115,18,208,6,0,1,13,23.14,36.0,new,experiments/results/TL_2_2/5mill_RA/42.onnx,TL,2,2,3125.291991710663,2100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,42
43,76,18,115,22,179,9,0,1,18,21.14,25.0,new,experiments/results/TL_2_2/5mill_RA/43.onnx,TL,2,2,3199.9980387687683,2150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,43
44,9,9,10,10,126,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/5mill_RA/44.onnx,TL,2,2,3272.3819189071655,2200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,44
45,56,14,67,18,206,7,0,1,7,19.14,30.0,new,experiments/results/TL_2_2/5mill_RA/45.onnx,TL,2,2,3347.095645427704,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,45
46,26,9,35,10,185,6,0,1,1,16.66,15.0,new,experiments/results/TL_2_2/5mill_RA/46.onnx,TL,2,2,3421.1866552829742,2300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,46
47,97,9,121,10,215,4,0,1,15,24.18,46.0,new,experiments/results/TL_2_2/5mill_RA/47.onnx,TL,2,2,3499.314430952072,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,47
48,61,14,84,18,167,8,0,4,12,19.14,23.0,new,experiments/results/TL_2_2/5mill_RA/48.onnx,TL,2,2,3576.2470846176147,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,48
49,167,16,232,20,250,10,0,5,60,12.55,71.0,new,experiments/results/TL_2_2/5mill_RA/49.onnx,TL,2,2,3652.1418981552124,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,49
50,22,9,33,10,142,7,0,1,0,16.66,10.0,new,experiments/results/TL_2_2/5mill_RA/50.onnx,TL,2,2,3724.2109587192535,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,50
51,79,12,107,13,188,15,0,2,7,22.66,33.0,new,experiments/results/TL_2_2/5mill_RA/51.onnx,TL,2,2,3796.6244826316833,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,51
52,134,9,209,10,323,20,0,1,46,9.55,99.0,new,experiments/results/TL_2_2/5mill_RA/52.onnx,TL,2,2,3868.8050010204315,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,52
53,137,13,172,16,295,7,0,1,29,28.66,81.0,new,experiments/results/TL_2_2/5mill_RA/53.onnx,TL,2,2,3942.636429309845,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,53
54,172,21,236,28,295,25,0,2,47,15.56,97.0,new,experiments/results/TL_2_2/5mill_RA/54.onnx,TL,2,2,4015.238422870636,2700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,54
55,23,12,31,14,156,4,0,1,3,16.66,19.0,new,experiments/results/TL_2_2/5mill_RA/55.onnx,TL,2,2,4090.492415189743,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,55
56,63,17,85,22,181,6,0,4,12,19.14,21.0,new,experiments/results/TL_2_2/5mill_RA/56.onnx,TL,2,2,4162.283493757248,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,56
57,28,14,36,18,157,3,0,4,2,17.14,14.0,new,experiments/results/TL_2_2/5mill_RA/57.onnx,TL,2,2,4236.3744950294495,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,57
58,21,9,28,10,147,7,0,1,1,16.66,11.0,new,experiments/results/TL_2_2/5mill_RA/58.onnx,TL,2,2,4308.8449602127075,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,58
59,28,9,35,10,146,4,0,1,1,17.14,12.0,new,experiments/results/TL_2_2/5mill_RA/59.onnx,TL,2,2,4382.377026557922,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,59
60,71,9,90,10,200,9,0,1,9,20.18,33.0,new,experiments/results/TL_2_2/5mill_RA/60.onnx,TL,2,2,4454.759738922119,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,60
61,39,16,56,20,176,6,0,2,4,17.62,17.0,new,experiments/results/TL_2_2/5mill_RA/61.onnx,TL,2,2,4530.8907725811005,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,61
62,41,16,54,18,168,3,0,4,8,17.62,23.0,new,experiments/results/TL_2_2/5mill_RA/62.onnx,TL,2,2,4602.8577172756195,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,62
63,28,18,46,27,187,9,0,1,4,17.14,17.0,new,experiments/results/TL_2_2/5mill_RA/63.onnx,TL,2,2,4676.36071395874,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,63
64,16,9,21,10,131,2,0,1,1,16.18,8.0,new,experiments/results/TL_2_2/5mill_RA/64.onnx,TL,2,2,4748.989940881729,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,64
65,158,18,218,22,301,20,0,3,41,11.55,111.0,new,experiments/results/TL_2_2/5mill_RA/65.onnx,TL,2,2,4827.807403802872,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,65
66,28,12,34,14,145,3,0,1,1,17.14,11.0,new,experiments/results/TL_2_2/5mill_RA/66.onnx,TL,2,2,4900.881062746048,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,66
67,33,16,54,21,152,8,0,1,3,17.62,16.0,new,experiments/results/TL_2_2/5mill_RA/67.onnx,TL,2,2,4973.283208608627,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,67
68,27,9,40,10,144,5,0,1,2,17.14,20.0,new,experiments/results/TL_2_2/5mill_RA/68.onnx,TL,2,2,5045.749672174454,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,68
69,148,9,194,10,292,13,0,1,37,9.58,93.0,new,experiments/results/TL_2_2/5mill_RA/69.onnx,TL,2,2,5120.795201063156,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,69
70,26,14,34,18,168,3,0,4,4,16.66,11.0,new,experiments/results/TL_2_2/5mill_RA/70.onnx,TL,2,2,5194.301202297211,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,70
71,65,9,83,10,170,11,0,1,10,19.62,28.0,new,experiments/results/TL_2_2/5mill_RA/71.onnx,TL,2,2,5267.31174492836,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,71
72,36,12,49,14,182,6,0,3,3,17.62,16.0,new,experiments/results/TL_2_2/5mill_RA/72.onnx,TL,2,2,5339.643816232681,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,72
73,12,9,14,10,130,2,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/5mill_RA/73.onnx,TL,2,2,5412.116506099701,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,73
74,147,9,196,10,264,21,0,1,21,11.54,78.0,new,experiments/results/TL_2_2/5mill_RA/74.onnx,TL,2,2,5488.834990978241,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,74
75,104,16,149,17,233,25,0,3,25,25.62,43.0,new,experiments/results/TL_2_2/5mill_RA/75.onnx,TL,2,2,5562.17472743988,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,75
76,35,9,49,10,151,6,0,1,6,17.14,13.0,new,experiments/results/TL_2_2/5mill_RA/76.onnx,TL,2,2,5634.910643577576,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,76
77,15,9,18,10,140,3,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/5mill_RA/77.onnx,TL,2,2,5706.834848165512,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,77
