,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.015714406967163,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,-0.3891131,0
1,72.65794610977173,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-4.2968097,1
2,142.81280970573425,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-8.199546,2
3,213.70191144943237,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-11.905797,3
4,284.4070131778717,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-14.030816,4
5,356.59632086753845,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-15.341243,5
6,429.4713068008423,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-15.635572,6
7,501.4701542854309,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-16.601402,7
8,574.8037846088409,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-17.427858,8
9,646.627051115036,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-17.803972,9
10,718.7478547096252,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-18.347971,10
11,789.8242897987366,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.306025,11
12,860.8925583362579,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.009304,12
13,931.740889787674,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.670595,13
14,1002.9674599170685,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.553715,14
15,1074.8941264152527,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-20.281918,15
16,1146.964511871338,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.030207,16
17,1220.4415562152863,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.04167,17
18,1294.8794796466827,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-20.861996,18
19,1366.2620029449463,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.211832,19
20,1438.842256784439,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-20.863588,20
21,1512.0668609142303,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-20.899517,21
22,1588.45258975029,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.684862,22
23,1668.4525237083435,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.496675,23
24,1751.9988510608673,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.48569,24
25,1834.6653544902802,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.33341,25
26,1907.722675561905,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.643219,26
27,1981.9759304523468,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.21152,27
28,2057.8008291721344,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.878263,28
29,2136.536337375641,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.192654,29
30,2219.1682970523834,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.94355,30
31,2303.748829126358,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.494108,31
32,2374.4979150295258,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.767582,32
33,2445.425841808319,1650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.454115,33
34,2516.4031660556793,1700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.333353,34
35,2587.5110943317413,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.271322,35
36,2659.30748295784,1800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.960405,36
37,2730.573662042618,1850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.616926,37
38,2801.9156363010406,1900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.4942,38
39,2873.5343978405,1950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.518606,39
40,2945.01611661911,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.2201,40
41,3016.900495529175,2050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.99231,41
42,3087.6459012031555,2100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.290789,42
43,3158.539205789566,2150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.779665,43
44,3229.452521085739,2200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.289455,44
45,3300.1209723949432,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.093897,45
46,3371.900202512741,2300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-21.947886,46
47,3442.992798089981,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.567572,47
48,3514.4152846336365,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.862553,48
49,3585.765734910965,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.157223,49
50,3657.661847114563,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.990875,50
51,3728.2109277248383,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.62905,51
52,3799.0703847408295,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.577831,52
53,3869.877858877182,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-23.477192,53
