,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,37,33,81,65,161,10,0,1,0,18.18,23.0,new,experiments/results/BW_2_2/5mill_RA/0.onnx,BW,2,2,2.015714406967163,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,37,25,72,35,183,19,0,3,0,18.18,18.0,new,experiments/results/BW_2_2/5mill_RA/1.onnx,BW,2,2,72.65794610977173,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,1
2,37,25,68,35,163,23,0,2,0,18.18,23.0,new,experiments/results/BW_2_2/5mill_RA/2.onnx,BW,2,2,142.81280970573425,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,2
3,30,18,54,29,148,8,0,1,0,17.14,21.0,new,experiments/results/BW_2_2/5mill_RA/3.onnx,BW,2,2,213.70191144943237,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,3
4,20,15,30,20,168,10,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/5mill_RA/4.onnx,BW,2,2,284.4070131778717,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,4
5,16,15,21,20,134,4,0,1,0,16.18,6.0,new,experiments/results/BW_2_2/5mill_RA/5.onnx,BW,2,2,356.59632086753845,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
6,15,15,20,20,152,4,0,1,0,16.18,6.0,new,experiments/results/BW_2_2/5mill_RA/6.onnx,BW,2,2,429.4713068008423,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,6
7,24,19,41,30,168,14,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/5mill_RA/7.onnx,BW,2,2,501.4701542854309,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,7
8,32,15,53,20,151,10,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/5mill_RA/8.onnx,BW,2,2,574.8037846088409,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,8
9,21,18,34,29,143,13,0,1,0,16.66,19.0,new,experiments/results/BW_2_2/5mill_RA/9.onnx,BW,2,2,646.627051115036,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,9
10,23,15,31,20,143,7,0,1,0,16.66,6.0,new,experiments/results/BW_2_2/5mill_RA/10.onnx,BW,2,2,718.7478547096252,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
11,23,15,31,20,143,7,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/11.onnx,BW,2,2,789.8242897987366,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,11
12,20,15,26,20,139,6,0,1,0,16.66,15.0,new,experiments/results/BW_2_2/5mill_RA/12.onnx,BW,2,2,860.8925583362579,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,12
13,21,15,29,20,136,6,0,1,0,16.66,8.0,new,experiments/results/BW_2_2/5mill_RA/13.onnx,BW,2,2,931.740889787674,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,13
14,19,15,25,20,177,6,0,2,0,16.66,6.0,new,experiments/results/BW_2_2/5mill_RA/14.onnx,BW,2,2,1002.9674599170685,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,14
15,18,15,24,20,137,6,0,2,0,16.66,7.0,new,experiments/results/BW_2_2/5mill_RA/15.onnx,BW,2,2,1074.8941264152527,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
16,19,15,25,20,139,6,0,1,0,16.66,7.0,new,experiments/results/BW_2_2/5mill_RA/16.onnx,BW,2,2,1146.964511871338,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,16
17,19,15,25,20,139,6,0,2,0,16.66,9.0,new,experiments/results/BW_2_2/5mill_RA/17.onnx,BW,2,2,1220.4415562152863,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,17
18,21,15,29,20,156,6,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/5mill_RA/18.onnx,BW,2,2,1294.8794796466827,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,18
19,24,15,33,20,143,8,0,2,0,16.66,8.0,new,experiments/results/BW_2_2/5mill_RA/19.onnx,BW,2,2,1366.2620029449463,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,19
20,25,15,34,20,144,8,0,2,0,16.66,14.0,new,experiments/results/BW_2_2/5mill_RA/20.onnx,BW,2,2,1438.842256784439,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,20
21,23,15,32,20,166,8,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/21.onnx,BW,2,2,1512.0668609142303,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,21
22,30,15,48,20,180,13,0,1,0,17.14,20.0,new,experiments/results/BW_2_2/5mill_RA/22.onnx,BW,2,2,1588.45258975029,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,22
23,30,15,49,20,152,16,0,3,0,17.14,16.0,new,experiments/results/BW_2_2/5mill_RA/23.onnx,BW,2,2,1668.4525237083435,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,23
24,24,15,37,20,169,12,0,1,0,16.66,15.0,new,experiments/results/BW_2_2/5mill_RA/24.onnx,BW,2,2,1751.9988510608673,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,24
25,25,15,38,20,162,13,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/25.onnx,BW,2,2,1834.6653544902802,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,25
26,27,15,48,20,143,20,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/5mill_RA/26.onnx,BW,2,2,1907.722675561905,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,26
27,22,15,30,20,168,7,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/27.onnx,BW,2,2,1981.9759304523468,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,27
28,29,15,46,20,152,15,0,2,0,17.14,18.0,new,experiments/results/BW_2_2/5mill_RA/28.onnx,BW,2,2,2057.8008291721344,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,28
29,20,15,26,20,148,6,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/29.onnx,BW,2,2,2136.536337375641,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,29
30,20,15,26,20,156,6,0,2,0,16.66,8.0,new,experiments/results/BW_2_2/5mill_RA/30.onnx,BW,2,2,2219.1682970523834,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,30
31,18,15,24,20,159,6,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/31.onnx,BW,2,2,2303.748829126358,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,31
32,25,15,38,20,142,11,0,2,0,16.66,12.0,new,experiments/results/BW_2_2/5mill_RA/32.onnx,BW,2,2,2374.4979150295258,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,32
33,19,15,25,20,138,6,0,2,0,16.66,6.0,new,experiments/results/BW_2_2/5mill_RA/33.onnx,BW,2,2,2445.425841808319,1650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,33
34,18,15,24,20,136,6,0,2,0,16.66,6.0,new,experiments/results/BW_2_2/5mill_RA/34.onnx,BW,2,2,2516.4031660556793,1700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,34
35,30,15,45,20,179,15,0,2,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/35.onnx,BW,2,2,2587.5110943317413,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,35
36,30,15,48,20,154,18,0,2,0,17.62,23.0,new,experiments/results/BW_2_2/5mill_RA/36.onnx,BW,2,2,2659.30748295784,1800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,36
37,30,15,51,20,167,19,0,1,0,17.14,9.0,new,experiments/results/BW_2_2/5mill_RA/37.onnx,BW,2,2,2730.573662042618,1850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,37
38,20,15,27,20,152,6,0,3,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/38.onnx,BW,2,2,2801.9156363010406,1900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,38
39,20,15,28,20,159,7,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/39.onnx,BW,2,2,2873.5343978405,1950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,39
40,29,23,59,40,150,18,0,2,0,17.62,17.0,new,experiments/results/BW_2_2/5mill_RA/40.onnx,BW,2,2,2945.01611661911,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,40
41,26,15,45,20,151,19,0,2,0,17.14,18.0,new,experiments/results/BW_2_2/5mill_RA/41.onnx,BW,2,2,3016.900495529175,2050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,41
42,18,15,25,20,138,6,0,3,0,16.66,12.0,new,experiments/results/BW_2_2/5mill_RA/42.onnx,BW,2,2,3087.6459012031555,2100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,42
43,26,15,42,20,143,15,0,1,0,17.14,12.0,new,experiments/results/BW_2_2/5mill_RA/43.onnx,BW,2,2,3158.539205789566,2150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,43
44,21,15,28,20,165,7,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/44.onnx,BW,2,2,3229.452521085739,2200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,44
45,27,15,46,20,151,18,0,2,0,17.14,10.0,new,experiments/results/BW_2_2/5mill_RA/45.onnx,BW,2,2,3300.1209723949432,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,45
46,20,15,27,20,177,6,0,1,0,16.66,12.0,new,experiments/results/BW_2_2/5mill_RA/46.onnx,BW,2,2,3371.900202512741,2300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,46
47,24,15,38,20,140,14,0,1,0,16.66,6.0,new,experiments/results/BW_2_2/5mill_RA/47.onnx,BW,2,2,3442.992798089981,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,47
48,18,15,24,20,140,6,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/48.onnx,BW,2,2,3514.4152846336365,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,48
49,31,15,54,20,153,21,0,1,0,17.62,15.0,new,experiments/results/BW_2_2/5mill_RA/49.onnx,BW,2,2,3585.765734910965,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,49
50,20,15,26,20,137,6,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/50.onnx,BW,2,2,3657.661847114563,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,50
51,25,15,43,20,142,17,0,2,0,17.14,15.0,new,experiments/results/BW_2_2/5mill_RA/51.onnx,BW,2,2,3728.2109277248383,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,51
52,19,15,26,20,136,7,0,2,0,16.66,8.0,new,experiments/results/BW_2_2/5mill_RA/52.onnx,BW,2,2,3799.0703847408295,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,52
53,23,15,37,20,143,14,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/53.onnx,BW,2,2,3869.877858877182,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,53
54,22,15,33,20,143,11,0,1,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/54.onnx,BW,2,2,3941.3148968219757,2700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,54
55,23,15,37,20,180,14,0,2,0,16.66,8.0,new,experiments/results/BW_2_2/5mill_RA/55.onnx,BW,2,2,4013.1944448947906,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,55
56,28,15,45,20,150,18,0,1,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/56.onnx,BW,2,2,4084.1391701698303,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,56
57,28,15,50,20,179,21,0,2,0,17.14,7.0,new,experiments/results/BW_2_2/5mill_RA/57.onnx,BW,2,2,4156.211831569672,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,57
58,18,15,28,20,173,9,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/58.onnx,BW,2,2,4227.216037511826,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,58
59,18,15,24,20,134,6,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/59.onnx,BW,2,2,4297.698422670364,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,59
60,32,15,57,20,177,21,0,1,0,17.62,17.0,new,experiments/results/BW_2_2/5mill_RA/60.onnx,BW,2,2,4368.739493131638,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,60
61,21,15,31,20,137,10,0,1,0,16.66,7.0,new,experiments/results/BW_2_2/5mill_RA/61.onnx,BW,2,2,4440.672446966171,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,61
62,24,15,36,20,161,12,0,2,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/62.onnx,BW,2,2,4511.173266887665,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,62
63,23,15,32,20,146,8,0,2,0,16.66,8.0,new,experiments/results/BW_2_2/5mill_RA/63.onnx,BW,2,2,4582.237607717514,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,63
64,21,15,30,20,167,9,0,2,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/64.onnx,BW,2,2,4653.500388622284,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,64
65,21,15,34,20,139,13,0,1,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/65.onnx,BW,2,2,4724.852364063263,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,65
66,26,15,43,20,146,15,0,2,0,17.14,11.0,new,experiments/results/BW_2_2/5mill_RA/66.onnx,BW,2,2,4796.012755870819,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,66
67,28,15,49,20,170,20,0,1,0,17.14,17.0,new,experiments/results/BW_2_2/5mill_RA/67.onnx,BW,2,2,4867.923786878586,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,67
68,26,15,41,20,172,15,0,2,0,17.14,9.0,new,experiments/results/BW_2_2/5mill_RA/68.onnx,BW,2,2,4939.040311574936,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,68
69,28,15,43,20,167,14,0,2,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/69.onnx,BW,2,2,5011.227525472641,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,69
70,28,15,48,20,153,20,0,1,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/70.onnx,BW,2,2,5083.161333322525,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,70
71,23,15,38,20,164,15,0,2,0,16.66,16.0,new,experiments/results/BW_2_2/5mill_RA/71.onnx,BW,2,2,5155.842707872391,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,71
72,27,15,43,20,147,14,0,2,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/72.onnx,BW,2,2,5227.194205284119,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,72
73,29,15,50,20,146,19,0,2,0,17.14,8.0,new,experiments/results/BW_2_2/5mill_RA/73.onnx,BW,2,2,5299.8544890880585,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,73
74,20,15,31,20,145,10,0,3,0,16.66,10.0,new,experiments/results/BW_2_2/5mill_RA/74.onnx,BW,2,2,5371.03373837471,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,74
75,22,15,30,20,138,7,0,2,0,16.66,7.0,new,experiments/results/BW_2_2/5mill_RA/75.onnx,BW,2,2,5442.349478721619,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,75
76,20,15,30,20,139,10,0,1,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/76.onnx,BW,2,2,5514.226844787598,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,76
77,29,15,48,20,179,18,0,2,0,17.14,12.0,new,experiments/results/BW_2_2/5mill_RA/77.onnx,BW,2,2,5586.330778598785,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,77
78,29,15,47,20,171,17,0,1,0,17.14,17.0,new,experiments/results/BW_2_2/5mill_RA/78.onnx,BW,2,2,5658.358547449112,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,78
79,34,15,63,20,152,8,0,1,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/79.onnx,BW,2,2,5729.565459489822,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,79
80,24,15,37,20,147,14,0,1,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/80.onnx,BW,2,2,5802.269108295441,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,80
81,30,15,50,20,167,11,0,2,0,17.14,13.0,new,experiments/results/BW_2_2/5mill_RA/81.onnx,BW,2,2,5874.603541851044,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,81
82,20,15,26,20,164,6,0,2,0,16.66,9.0,new,experiments/results/BW_2_2/5mill_RA/82.onnx,BW,2,2,5946.439573287964,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,82
83,20,15,28,20,138,7,0,2,0,16.66,9.0,new,experiments/results/BW_2_2/5mill_RA/83.onnx,BW,2,2,6018.093868255615,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,83
84,21,15,32,20,137,10,0,2,0,16.66,7.0,new,experiments/results/BW_2_2/5mill_RA/84.onnx,BW,2,2,6091.286592960358,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,84
85,26,15,40,20,141,10,0,1,0,16.66,14.0,new,experiments/results/BW_2_2/5mill_RA/85.onnx,BW,2,2,6163.315890789032,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,85
86,25,15,40,20,146,13,0,3,0,16.66,11.0,new,experiments/results/BW_2_2/5mill_RA/86.onnx,BW,2,2,6235.826778888702,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,86
87,28,15,46,20,145,17,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/5mill_RA/87.onnx,BW,2,2,6309.15766787529,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,87
88,29,15,50,20,147,20,0,2,0,17.14,13.0,new,experiments/results/BW_2_2/5mill_RA/88.onnx,BW,2,2,6383.650873184204,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,88
89,26,15,42,20,145,16,0,1,0,17.14,16.0,new,experiments/results/BW_2_2/5mill_RA/89.onnx,BW,2,2,6457.720748186111,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,89
90,25,15,39,20,146,15,0,1,0,17.14,13.0,new,experiments/results/BW_2_2/5mill_RA/90.onnx,BW,2,2,6531.6737694740295,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,90
91,26,15,42,20,146,15,0,3,0,17.14,12.0,new,experiments/results/BW_2_2/5mill_RA/91.onnx,BW,2,2,6603.073531389236,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,91
92,20,15,31,20,141,11,0,1,0,16.66,9.0,new,experiments/results/BW_2_2/5mill_RA/92.onnx,BW,2,2,6677.096261978149,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,92
93,27,15,40,20,150,12,0,1,0,17.14,14.0,new,experiments/results/BW_2_2/5mill_RA/93.onnx,BW,2,2,6750.52623128891,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,93
