,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,513,367,1775,1126,1412,64,0,1,0,29.49,1031.0,new,experiments/results/BW_2_2/5mill_RA/0.onnx,BW,3,3,2.015714406967163,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,390,281,1307,844,365,1,0,1,0,42.95,98.0,new,experiments/results/BW_2_2/5mill_RA/5.onnx,BW,3,3,356.59632086753845,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
2,192,108,428,229,334,234,0,1,0,45.73,88.0,new,experiments/results/BW_2_2/5mill_RA/10.onnx,BW,3,3,718.7478547096252,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
3,336,106,737,227,616,387,0,1,0,140.72,224.0,new,experiments/results/BW_2_2/5mill_RA/15.onnx,BW,3,3,1074.8941264152527,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
4,367,112,859,238,733,474,0,2,0,45.59,248.0,new,experiments/results/BW_2_2/5mill_RA/20.onnx,BW,3,3,1438.842256784439,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,20
5,388,123,957,269,606,1,0,1,0,83.87,298.0,new,experiments/results/BW_2_2/5mill_RA/25.onnx,BW,3,3,1834.6653544902802,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,25
6,433,43,1283,60,976,367,0,1,0,128.71,473.0,new,experiments/results/BW_2_2/5mill_RA/30.onnx,BW,3,3,2219.1682970523834,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,30
7,285,43,554,60,492,255,0,1,0,93.68,155.0,new,experiments/results/BW_2_2/5mill_RA/35.onnx,BW,3,3,2587.5110943317413,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,35
8,436,163,1409,374,1047,430,0,1,0,71.07,573.0,new,experiments/results/BW_2_2/5mill_RA/40.onnx,BW,3,3,2945.01611661911,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,40
9,111,50,189,83,271,74,0,1,0,11.68,68.0,new,experiments/results/BW_2_2/5mill_RA/45.onnx,BW,3,3,3300.1209723949432,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,45
10,272,113,620,246,548,328,0,1,0,103.69,196.0,new,experiments/results/BW_2_2/5mill_RA/50.onnx,BW,3,3,3657.661847114563,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,50
11,344,158,1013,354,771,651,0,1,0,64.48,258.0,new,experiments/results/BW_2_2/5mill_RA/55.onnx,BW,3,3,4013.1944448947906,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,55
12,159,57,365,103,426,199,0,1,0,38.72,96.0,new,experiments/results/BW_2_2/5mill_RA/60.onnx,BW,3,3,4368.739493131638,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,60
13,284,117,732,244,682,433,0,1,0,25.51,222.0,new,experiments/results/BW_2_2/5mill_RA/65.onnx,BW,3,3,4724.852364063263,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,65
14,186,70,410,134,328,196,0,2,0,30.74,63.0,new,experiments/results/BW_2_2/5mill_RA/70.onnx,BW,3,3,5083.161333322525,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,70
15,305,49,694,77,687,371,0,13,0,120.74,248.0,new,experiments/results/BW_2_2/5mill_RA/75.onnx,BW,3,3,5442.349478721619,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,75
16,373,73,996,129,928,616,0,1,0,84.61,289.0,new,experiments/results/BW_2_2/5mill_RA/80.onnx,BW,3,3,5802.269108295441,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,80
17,367,156,1041,368,781,651,0,3,0,102.53,243.0,new,experiments/results/BW_2_2/5mill_RA/85.onnx,BW,3,3,6163.315890789032,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,85
18,371,106,1005,207,772,624,0,4,0,83.67,264.0,new,experiments/results/BW_2_2/5mill_RA/90.onnx,BW,3,3,6531.6737694740295,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,90
19,296,87,692,156,690,367,0,1,0,126.73,264.0,new,experiments/results/BW_2_2/5mill_RA/95.onnx,BW,3,3,6897.277430772781,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,95
20,320,70,813,130,643,464,0,2,0,23.61,155.0,new,experiments/results/BW_2_2/5mill_RA/100.onnx,BW,3,3,7259.389553070068,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,100
