,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,6,0,5,0,162,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,1,3,0.030864197530864196,0
1,228,92,413,160,372,44,1,1,28,19.33,147.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,2,3,1.1102150537634408,0
2,2455,0,5001,0,2759,483,2,0,14,0.0,1648.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,3,3,1.8126132656759695,0
3,6,0,5,0,162,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,1,3,0.030864197530864196,1
4,80,27,107,31,238,6,0,1,0,21.62,67.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,2,3,0.4495798319327731,1
5,377,50,609,68,467,10,0,1,0,23.49,264.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,3,3,1.3040685224839401,1
6,2454,0,5001,0,4158,251,4,0,0,0.0,3346.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,4,3,1.2027417027417027,1
7,6,0,5,0,168,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,1,3,0.02976190476190476,2
8,65,27,88,31,222,7,0,1,0,21.62,59.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,2,3,0.3963963963963964,2
9,493,40,841,48,589,78,0,1,0,53.56,327.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,3,3,1.4278438030560272,2
10,1668,67,2886,97,1889,31,0,1,2,78.35,1542.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,4,3,1.5277924827951297,2
11,2897,0,5001,0,4954,0,0,0,0,0.0,4639.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean/boolean_DP_2_3_over_boolean/,DP,5,3,1.0094872830036334,2
