,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,11.0,7.0,15.0,8.0,138.0,2.0,0.0,1.0,4.0,14.0,16.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,1,0
1,25.0,17.0,47.0,28.0,158.0,11.0,0.0,2.0,9.0,14.99,30.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,2,0
2,49.0,7.0,104.0,8.0,206.0,35.0,0.0,1.0,14.0,16.96,71.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,3,0
3,81.0,7.0,189.0,8.0,253.0,71.0,0.0,1.0,22.0,20.48,95.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,4,0
4,121.0,7.0,297.0,8.0,283.0,119.0,0.0,1.0,28.0,27.44,97.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,5,0
5,171.0,7.0,437.0,8.0,332.0,193.0,0.0,1.0,27.0,25.52,138.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,6,0
6,226.0,7.0,598.0,8.0,430.0,270.0,0.0,1.0,33.0,46.61,181.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,7,0
7,291.0,7.0,786.0,8.0,534.0,367.0,0.0,1.0,34.0,77.62,225.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,8,0
8,362.0,7.0,999.0,8.0,624.0,472.0,0.0,1.0,41.0,121.62,238.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,9,0
9,437.0,7.0,1218.0,8.0,824.0,603.0,0.0,1.0,41.0,43.71,299.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,10,0
10,524.0,7.0,1458.0,8.0,914.0,721.0,0.0,1.0,55.0,116.85,346.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,11,0
11,619.0,7.0,1738.0,8.0,1073.0,869.0,0.0,1.0,63.0,75.56,360.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,12,0
12,726.0,7.0,2090.0,8.0,1341.0,1096.0,0.0,1.0,74.0,138.71,416.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,13,0
13,841.0,7.0,2384.0,8.0,1460.0,1205.0,0.0,1.0,118.0,47.17,475.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,14,0
14,960.0,7.0,2783.0,8.0,1926.0,1482.0,0.0,1.0,89.0,119.52,497.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,1,15,0
15,27.0,13.0,38.0,16.0,166.0,4.0,0.0,1.0,12.0,14.99,38.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,2,1,0
16,193.0,13.0,453.0,16.0,360.0,88.0,0.0,1.0,105.0,19.72,172.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,2,2,0
17,658.0,181.0,1871.0,402.0,1032.0,604.0,0.0,1.0,368.0,142.13,385.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,2,3,0
18,1759.0,136.0,5526.0,296.0,4212.0,2253.0,0.0,21.0,956.0,188.92,1269.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,2,4,0
19,,,,,,,,,,,,False,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,2,5,0
20,79.0,15.0,131.0,18.0,213.0,15.0,0.0,1.0,20.0,17.92,72.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,3,1,0
21,451.0,15.0,1049.0,18.0,593.0,239.0,0.0,1.0,169.0,89.91,282.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,3,2,0
22,,,,,,,,,,,,False,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,3,3,0
23,284.0,21.0,556.0,26.0,403.0,110.0,0.0,1.0,123.0,31.81,179.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,4,1,0
24,,,,,,,,,,,,False,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,4,2,0
25,630.0,45.0,1223.0,65.0,735.0,165.0,0.0,1.0,237.0,129.99,333.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,5,1,0
26,331.0,50.0,608.0,67.0,419.0,63.0,0.0,7.0,78.0,27.99,222.0,True,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,6,1,0
27,,,,,,,,,,,,False,new,experiments/results/TL_2_2/epsdec_3/0.onnx,TL,7,1,0
28,9.0,7.0,10.0,8.0,135.0,2.0,0.0,1.0,2.0,12.99,12.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,1,1
29,23.0,13.0,35.0,16.0,153.0,7.0,0.0,2.0,4.0,14.99,25.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,2,1
30,44.0,7.0,75.0,8.0,180.0,20.0,0.0,1.0,10.0,16.48,46.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,3,1
31,71.0,7.0,128.0,8.0,214.0,27.0,0.0,1.0,13.0,17.44,74.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,4,1
32,110.0,7.0,207.0,8.0,242.0,54.0,0.0,1.0,21.0,19.92,91.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,5,1
33,150.0,7.0,289.0,8.0,266.0,77.0,0.0,1.0,28.0,23.44,113.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,6,1
34,202.0,7.0,401.0,8.0,329.0,114.0,0.0,1.0,39.0,14.79,154.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,7,1
35,257.0,7.0,523.0,8.0,384.0,149.0,0.0,1.0,49.0,22.89,203.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,8,1
36,321.0,7.0,654.0,8.0,435.0,191.0,0.0,1.0,63.0,31.95,225.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,9,1
37,390.0,7.0,797.0,8.0,492.0,238.0,0.0,1.0,79.0,47.93,264.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,10,1
38,469.0,7.0,973.0,8.0,544.0,289.0,0.0,1.0,99.0,61.92,288.0,True,new,experiments/results/TL_2_2/epsdec_3/1.onnx,TL,1,11,1
