,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
15,14.0,0.0,20.0,0.0,141.0,3.0,0.0,0.0,1.0,0.0,17.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,1,
16,27.0,25.0,46.0,39.0,169.0,13.0,0.0,2.0,0.0,15.47,30.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,2,
17,35.0,23.0,62.0,34.0,174.0,14.0,0.0,2.0,0.0,15.95,42.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,3,
18,47.0,24.0,89.0,35.0,183.0,21.0,0.0,2.0,0.0,17.44,40.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,4,
19,47.0,30.0,88.0,44.0,183.0,23.0,0.0,2.0,0.0,17.44,45.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,5,
20,77.0,27.0,162.0,39.0,237.0,30.0,0.0,2.0,0.0,20.48,90.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,6,
21,85.0,34.0,184.0,53.0,250.0,44.0,0.0,2.0,0.0,21.92,86.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,7,
22,95.0,34.0,210.0,50.0,254.0,31.0,0.0,2.0,0.0,23.44,76.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,8,
23,134.0,39.0,309.0,52.0,315.0,77.0,0.0,2.0,0.0,19.85,116.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,9,
24,162.0,32.0,381.0,42.0,349.0,119.0,0.0,1.0,0.0,31.88,134.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,10,
25,135.0,65.0,313.0,91.0,305.0,61.0,0.0,2.0,0.0,19.91,102.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,11,
26,103.0,27.0,233.0,39.0,260.0,14.0,0.0,2.0,0.0,22.0,97.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,12,
27,231.0,79.0,548.0,117.0,438.0,120.0,0.0,3.0,0.0,60.28,167.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,13,
28,237.0,38.0,557.0,52.0,490.0,246.0,0.0,4.0,0.0,76.94,178.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,14,
29,280.0,73.0,719.0,105.0,501.0,185.0,0.0,7.0,0.0,82.02,215.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,2,15,
30,11.0,0.0,10.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,18.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,1,
31,80.0,0.0,140.0,0.0,207.0,17.0,0.0,0.0,2.0,0.0,60.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,2,
32,194.0,94.0,406.0,159.0,350.0,114.0,0.0,1.0,0.0,28.81,119.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,3,
33,345.0,137.0,780.0,210.0,593.0,259.0,0.0,1.0,0.0,100.91,224.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,4,
34,513.0,158.0,1506.0,298.0,762.0,353.0,0.0,1.0,0.0,40.45,311.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,5,
35,729.0,258.0,2202.0,432.0,1840.0,860.0,0.0,1.0,0.0,70.27,453.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,6,
36,999.0,208.0,3384.0,395.0,1672.0,709.0,0.0,1.0,0.0,77.56,616.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,7,
37,1329.0,259.0,4741.0,486.0,4718.0,1474.0,0.0,1.0,0.0,100.62,894.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,8,
38,1725.0,174.0,6439.0,329.0,8270.0,1931.0,0.0,1.0,0.0,141.8,1265.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,9,
39,2193.0,354.0,8481.0,673.0,13623.0,2562.0,0.0,1.0,0.0,233.39,1740.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,10,
40,2739.0,567.0,10788.0,950.0,38875.0,4092.0,0.0,1.0,0.0,308.27,2397.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,11,
41,3369.0,322.0,13844.0,587.0,35765.0,3844.0,0.0,1.0,0.0,273.56,3296.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,12,
42,4089.0,594.0,17000.0,1008.0,100109.0,6363.0,0.0,1.0,0.0,319.6,4442.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,13,
43,4905.0,185.0,20230.0,293.0,144948.0,7141.0,0.0,6.0,0.0,241.62,5959.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,14,
44,5823.0,386.0,25528.0,682.0,136235.0,6920.0,0.0,1.0,0.0,174.12,8238.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,3,15,
45,19.0,0.0,19.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,31.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,1,
46,105.0,0.0,165.0,0.0,235.0,0.0,0.0,0.0,5.0,0.0,88.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,2,
47,565.0,0.0,1153.0,0.0,582.0,92.0,0.0,0.0,28.0,0.0,267.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,3,
48,1865.0,1103.0,5290.0,2245.0,6970.0,2134.0,0.0,1.0,0.0,111.74,1055.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,4,
49,3241.0,976.0,10332.0,1924.0,27108.0,4367.0,0.0,1.0,0.0,150.16,2387.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,5,
50,5289.0,1618.0,18577.0,3363.0,94656.0,7611.0,0.0,1.0,0.0,255.01,5857.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,6,
51,8201.0,1794.0,31239.0,3735.0,177096.0,10099.0,0.0,1.0,0.0,199.51,13329.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,7,
52,12193.0,1277.0,49715.0,2637.0,187586.0,8347.0,0.0,1.0,0.0,245.34,28792.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,8,
53,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,4,9,
54,32.0,0.0,33.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,37.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,5,1,
55,143.0,0.0,210.0,0.0,268.0,0.0,0.0,0.0,3.0,0.0,124.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,5,2,
56,1259.0,0.0,2562.0,0.0,1273.0,129.0,0.0,0.0,90.0,0.0,529.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,5,3,
57,6979.0,0.0,16435.0,0.0,13728.0,1393.0,0.0,0.0,386.0,0.0,4463.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,5,4,
58,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,5,5,
59,51.0,0.0,54.0,0.0,187.0,0.0,0.0,0.0,1.0,0.0,59.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,6,1,
60,101.0,0.0,120.0,0.0,236.0,0.0,0.0,0.0,6.0,0.0,99.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,6,2,
61,1214.0,0.0,2320.0,0.0,886.0,0.0,0.0,0.0,38.0,0.0,664.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,6,3,
62,12546.0,0.0,28060.0,0.0,27984.0,1287.0,0.0,0.0,1294.0,0.0,8454.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,6,4,
63,88.0,0.0,95.0,0.0,230.0,0.0,0.0,0.0,1.0,0.0,100.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,7,1,
64,140.0,0.0,164.0,0.0,258.0,0.0,0.0,0.0,5.0,0.0,107.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,7,2,
65,919.0,0.0,1822.0,0.0,753.0,0.0,0.0,0.0,29.0,0.0,543.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,7,3,
66,10269.0,0.0,24190.0,0.0,10822.0,0.0,0.0,0.0,179.0,0.0,10045.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,7,4,
67,142.0,0.0,155.0,0.0,283.0,0.0,0.0,0.0,1.0,0.0,147.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,8,1,
68,195.0,0.0,223.0,0.0,303.0,0.0,0.0,0.0,6.0,0.0,157.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,8,2,
69,1192.0,0.0,1753.0,0.0,900.0,0.0,0.0,0.0,52.0,0.0,689.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,8,3,
70,12992.0,0.0,29332.0,0.0,21217.0,0.0,0.0,0.0,128.0,0.0,20030.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,8,4,
71,189.0,0.0,200.0,0.0,307.0,0.0,0.0,0.0,4.0,0.0,164.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,9,1,
72,274.0,0.0,307.0,0.0,359.0,0.0,0.0,0.0,10.0,0.0,196.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,9,2,
73,2323.0,0.0,3393.0,0.0,1658.0,0.0,0.0,0.0,132.0,0.0,1379.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,9,3,
74,8479.0,0.0,19636.0,0.0,13808.0,0.0,0.0,0.0,187.0,0.0,12858.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,9,4,
75,170.0,0.0,173.0,0.0,309.0,0.0,0.0,0.0,2.0,0.0,162.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,10,1,
76,452.0,0.0,522.0,0.0,479.0,0.0,0.0,0.0,6.0,0.0,318.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,10,2,
77,5518.0,0.0,7797.0,0.0,6141.0,0.0,0.0,0.0,278.0,0.0,5686.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,10,3,
78,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,10,4,True
79,218.0,0.0,221.0,0.0,386.0,0.0,0.0,0.0,6.0,0.0,227.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,11,1,
80,765.0,0.0,867.0,0.0,716.0,0.0,0.0,0.0,29.0,0.0,523.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,11,2,
81,12822.0,0.0,15818.0,0.0,42508.0,0.0,0.0,0.0,783.0,0.0,41585.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,11,3,
82,477.0,0.0,501.0,0.0,531.0,0.0,0.0,0.0,9.0,0.0,371.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,12,1,
83,1356.0,0.0,1548.0,0.0,1258.0,0.0,0.0,0.0,49.0,0.0,1025.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,12,2,
84,20123.0,0.0,27267.0,0.0,95391.0,0.0,0.0,0.0,1184.0,0.0,93717.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,12,3,
85,407.0,0.0,412.0,0.0,478.0,0.0,0.0,0.0,15.0,0.0,319.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,13,1,
86,2264.0,0.0,2584.0,0.0,2850.0,0.0,0.0,0.0,53.0,0.0,2584.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,13,2,
87,20582.0,0.0,24708.0,0.0,171502.0,0.0,0.0,0.0,1749.0,0.0,169584.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,13,3,
88,562.0,0.0,567.0,0.0,650.0,0.0,0.0,0.0,25.0,0.0,490.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,14,1,
89,2258.0,0.0,2619.0,0.0,2711.0,0.0,0.0,0.0,49.0,0.0,2427.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,14,2,
90,27674.0,0.0,32204.0,0.0,363043.0,0.0,0.0,0.0,1362.0,0.0,360646.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,14,3,
91,876.0,0.0,886.0,0.0,1002.0,0.0,0.0,0.0,36.0,0.0,801.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,15,1,
92,6338.0,0.0,7378.0,0.0,19026.0,0.0,0.0,0.0,117.0,0.0,18441.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,15,2,
93,26731.0,0.0,31246.0,0.0,343767.0,0.0,0.0,0.0,1448.0,0.0,341226.0,True,new,experiments/results/AT_2_2/pytorch_epsdec/39.onnx,AT,15,3,
