,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
11,1083,520,3058,1179,4238,1799,0,1,36,177.34,1124.0,new,experiments/results/TA_2_2/TB_5mill/11.onnx,TA,3,3,890.2225396633148,550000,1e-05,20,0.1,15,True,10000,True,11
12,1070,524,3021,1209,3351,1616,0,1,159,56.31,854.0,new,experiments/results/TA_2_2/TB_5mill/12.onnx,TA,3,3,973.7483861446381,600000,1e-05,20,0.1,15,True,10000,True,12
13,947,445,2748,1010,3875,1486,0,1,121,102.65,1129.0,new,experiments/results/TA_2_2/TB_5mill/13.onnx,TA,3,3,1059.465454339981,650000,1e-05,20,0.1,15,True,10000,True,13
14,383,109,820,140,949,348,0,1,82,125.0,355.0,new,experiments/results/TA_2_2/TB_5mill/14.onnx,TA,3,3,1147.9109437465668,700000,1e-05,20,0.1,15,True,10000,True,14
15,1083,530,3006,1226,3202,1614,0,1,137,201.09,873.0,new,experiments/results/TA_2_2/TB_5mill/15.onnx,TA,3,3,1237.8937861919403,750000,1e-05,20,0.1,15,True,10000,True,15
16,1019,481,2817,1095,3128,1584,0,1,156,142.93,815.0,new,experiments/results/TA_2_2/TB_5mill/16.onnx,TA,3,3,1323.8377211093903,800000,1e-05,20,0.1,15,True,10000,True,16
17,1016,453,2873,1035,3259,1597,0,1,190,232.56,873.0,new,experiments/results/TA_2_2/TB_5mill/17.onnx,TA,3,3,1407.4043469429016,850000,1e-05,20,0.1,15,True,10000,True,17
18,379,109,808,140,1187,297,0,1,91,113.92,461.0,new,experiments/results/TA_2_2/TB_5mill/18.onnx,TA,3,3,1491.889919757843,900000,1e-05,20,0.1,15,True,10000,True,18
19,418,131,897,178,1066,376,0,1,44,131.27,416.0,new,experiments/results/TA_2_2/TB_5mill/19.onnx,TA,3,3,1579.6428501605988,950000,1e-05,20,0.1,15,True,10000,True,19
20,785,260,1980,456,2118,1062,0,1,73,48.6,617.0,new,experiments/results/TA_2_2/TB_5mill/20.onnx,TA,3,3,1670.5348834991455,1000000,1e-05,20,0.1,15,True,10000,True,20
21,335,110,576,141,943,204,0,1,31,58.11,406.0,new,experiments/results/TA_2_2/TB_5mill/21.onnx,TA,3,3,1751.3523607254028,1050000,1e-05,20,0.1,15,True,10000,True,21
22,1043,436,2874,924,3481,1712,0,1,66,206.83,1013.0,new,experiments/results/TA_2_2/TB_5mill/22.onnx,TA,3,3,1830.9870579242706,1100000,1e-05,20,0.1,15,True,10000,True,22
23,1083,528,3044,1223,1814,1,0,1,88,86.3,1107.0,new,experiments/results/TA_2_2/TB_5mill/23.onnx,TA,3,3,1910.791386127472,1150000,1e-05,20,0.1,15,True,10000,True,23
24,975,310,2588,587,3037,1493,0,1,72,130.52,862.0,new,experiments/results/TA_2_2/TB_5mill/24.onnx,TA,3,3,1990.506157875061,1200000,1e-05,20,0.1,15,True,10000,True,24
25,1050,469,2946,1044,3827,1698,0,1,76,91.08,1167.0,new,experiments/results/TA_2_2/TB_5mill/25.onnx,TA,3,3,2070.8353674411774,1250000,1e-05,20,0.1,15,True,10000,True,25
26,1030,378,2824,747,3508,1693,0,1,33,208.36,1104.0,new,experiments/results/TA_2_2/TB_5mill/26.onnx,TA,3,3,2151.966300725937,1300000,1e-05,20,0.1,15,True,10000,True,26
27,1064,432,3005,930,4319,1812,0,1,33,87.35,1519.0,new,experiments/results/TA_2_2/TB_5mill/27.onnx,TA,3,3,2233.359434604645,1350000,1e-05,20,0.1,15,True,10000,True,27
28,268,110,416,141,586,79,0,1,81,95.32,173.0,new,experiments/results/TA_2_2/TB_5mill/28.onnx,TA,3,3,2315.721782207489,1400000,1e-05,20,0.1,15,True,10000,True,28
29,981,420,2670,883,3393,1407,0,1,172,78.46,1055.0,new,experiments/results/TA_2_2/TB_5mill/29.onnx,TA,3,3,2399.2429134845734,1450000,1e-05,20,0.1,15,True,10000,True,29
30,996,468,2792,1055,4198,1555,0,1,117,186.82,1170.0,new,experiments/results/TA_2_2/TB_5mill/30.onnx,TA,3,3,2480.163561105728,1500000,1e-05,20,0.1,15,True,10000,True,30
31,1083,528,3227,1223,4382,2011,0,1,39,136.7,1271.0,new,experiments/results/TA_2_2/TB_5mill/31.onnx,TA,3,3,2559.5534336566925,1550000,1e-05,20,0.1,15,True,10000,True,31
32,841,379,1937,714,2762,874,0,1,116,92.83,1066.0,new,experiments/results/TA_2_2/TB_5mill/32.onnx,TA,3,3,2638.654846906662,1600000,1e-05,20,0.1,15,True,10000,True,32
33,1083,526,3114,1218,3594,1829,0,1,113,108.7,835.0,new,experiments/results/TA_2_2/TB_5mill/33.onnx,TA,3,3,2718.20499253273,1650000,1e-05,20,0.1,15,True,10000,True,33
34,1048,401,2683,842,3024,1380,0,1,158,180.59,661.0,new,experiments/results/TA_2_2/TB_5mill/34.onnx,TA,3,3,2797.720189809799,1700000,1e-05,20,0.1,15,True,10000,True,34
35,390,109,772,140,870,347,0,1,26,82.24,289.0,new,experiments/results/TA_2_2/TB_5mill/35.onnx,TA,3,3,2877.7989184856415,1750000,1e-05,20,0.1,15,True,10000,True,35
36,967,343,2453,660,2817,1176,0,1,264,80.4,793.0,new,experiments/results/TA_2_2/TB_5mill/36.onnx,TA,3,3,2957.9418148994446,1800000,1e-05,20,0.1,15,True,10000,True,36
37,1083,527,3232,1221,3648,1958,0,1,168,27.68,331.0,new,experiments/results/TA_2_2/TB_5mill/37.onnx,TA,3,3,3038.5933957099915,1850000,1e-05,20,0.1,15,True,10000,True,37
38,1083,295,2457,521,3005,1018,0,1,182,136.33,1174.0,new,experiments/results/TA_2_2/TB_5mill/38.onnx,TA,3,3,3119.589466571808,1900000,1e-05,20,0.1,15,True,10000,True,38
39,1031,538,2745,1212,3164,1433,0,1,221,167.7,529.0,new,experiments/results/TA_2_2/TB_5mill/39.onnx,TA,3,3,3200.7967920303345,1950000,1e-05,20,0.1,15,True,10000,True,39
40,587,227,1258,353,1594,606,0,1,14,20.29,664.0,new,experiments/results/TA_2_2/TB_5mill/40.onnx,TA,3,3,3282.509693622589,2000000,1e-05,20,0.1,15,True,10000,True,40
41,1083,345,2550,641,3373,1365,0,1,61,224.7,1240.0,new,experiments/results/TA_2_2/TB_5mill/41.onnx,TA,3,3,3364.7991428375244,2050000,1e-05,20,0.1,15,True,10000,True,41
42,1054,257,2479,454,2831,141,0,1,255,153.82,1933.0,new,experiments/results/TA_2_2/TB_5mill/42.onnx,TA,3,3,3447.7405467033386,2100000,1e-05,20,0.1,15,True,10000,True,42
43,844,283,1840,481,2383,863,0,1,115,86.83,984.0,new,experiments/results/TA_2_2/TB_5mill/43.onnx,TA,3,3,3531.5052754879,2150000,1e-05,20,0.1,15,True,10000,True,43
44,462,152,940,225,1127,407,0,1,39,45.64,484.0,new,experiments/results/TA_2_2/TB_5mill/44.onnx,TA,3,3,3615.81014251709,2200000,1e-05,20,0.1,15,True,10000,True,44
45,411,126,893,171,1001,365,0,1,120,15.62,392.0,new,experiments/results/TA_2_2/TB_5mill/45.onnx,TA,3,3,3700.9751987457275,2250000,1e-05,20,0.1,15,True,10000,True,45
46,1072,511,2768,1116,3875,1460,0,1,102,106.84,1320.0,new,experiments/results/TA_2_2/TB_5mill/46.onnx,TA,3,3,3788.8507516384125,2300000,1e-05,20,0.1,15,True,10000,True,46
47,1062,353,2471,659,3070,1104,0,1,83,79.45,1263.0,new,experiments/results/TA_2_2/TB_5mill/47.onnx,TA,3,3,3885.663797855377,2350000,1e-05,20,0.1,15,True,10000,True,47
48,1083,420,2777,861,3951,1565,0,1,69,57.42,1497.0,new,experiments/results/TA_2_2/TB_5mill/48.onnx,TA,3,3,3974.7029616832733,2400000,1e-05,20,0.1,15,True,10000,True,48
49,170,111,242,142,458,71,0,1,0,53.35,148.0,new,experiments/results/TA_2_2/TB_5mill/49.onnx,TA,3,3,4061.950027704239,2450000,1e-05,20,0.1,15,True,10000,True,49
50,776,244,1646,404,2269,649,0,1,23,157.48,1105.0,new,experiments/results/TA_2_2/TB_5mill/50.onnx,TA,3,3,4153.424125432968,2500000,1e-05,20,0.1,15,True,10000,True,50
51,640,189,1100,276,1666,427,0,1,13,145.9,877.0,new,experiments/results/TA_2_2/TB_5mill/51.onnx,TA,3,3,4252.356707334518,2550000,1e-05,20,0.1,15,True,10000,True,51
52,413,166,751,240,1175,280,0,1,24,10.55,507.0,new,experiments/results/TA_2_2/TB_5mill/52.onnx,TA,3,3,4334.02051949501,2600000,1e-05,20,0.1,15,True,10000,True,52
53,812,253,1810,424,2196,791,0,1,103,44.95,954.0,new,experiments/results/TA_2_2/TB_5mill/53.onnx,TA,3,3,4415.843186378479,2650000,1e-05,20,0.1,15,True,10000,True,53
54,824,318,2009,588,2963,1050,0,1,74,169.56,1261.0,new,experiments/results/TA_2_2/TB_5mill/54.onnx,TA,3,3,4497.789302110672,2700000,1e-05,20,0.1,15,True,10000,True,54
55,756,257,1597,434,2346,368,0,1,15,172.52,1361.0,new,experiments/results/TA_2_2/TB_5mill/55.onnx,TA,3,3,4580.204436302185,2750000,1e-05,20,0.1,15,True,10000,True,55
56,1083,339,2478,631,3846,1244,0,1,32,25.4,1755.0,new,experiments/results/TA_2_2/TB_5mill/56.onnx,TA,3,3,4663.843681335449,2800000,1e-05,20,0.1,15,True,10000,True,56
57,1055,273,2539,468,3211,559,0,1,154,191.7,1703.0,new,experiments/results/TA_2_2/TB_5mill/57.onnx,TA,3,3,4748.084412097931,2850000,1e-05,20,0.1,15,True,10000,True,57
58,1067,312,2653,584,2556,65,0,1,290,20.21,1804.0,new,experiments/results/TA_2_2/TB_5mill/58.onnx,TA,3,3,4841.53963637352,2900000,1e-05,20,0.1,15,True,10000,True,58
59,1083,244,2332,400,3702,650,0,1,35,23.47,2357.0,new,experiments/results/TA_2_2/TB_5mill/59.onnx,TA,3,3,4933.65043926239,2950000,1e-05,20,0.1,15,True,10000,True,59
60,1083,207,1985,324,3373,614,0,1,38,193.18,2125.0,new,experiments/results/TA_2_2/TB_5mill/60.onnx,TA,3,3,5024.5627365112305,3000000,1e-05,20,0.1,15,True,10000,True,60
61,1083,264,2375,420,3326,1153,0,1,45,128.7,1595.0,new,experiments/results/TA_2_2/TB_5mill/61.onnx,TA,3,3,5122.081077337265,3050000,1e-05,20,0.1,15,True,10000,True,61
62,1083,269,2630,453,3910,1295,0,1,57,149.95,1813.0,new,experiments/results/TA_2_2/TB_5mill/62.onnx,TA,3,3,5222.010210514069,3100000,1e-05,20,0.1,15,True,10000,True,62
63,866,178,1782,260,2746,767,0,1,48,66.63,1408.0,new,experiments/results/TA_2_2/TB_5mill/63.onnx,TA,3,3,5318.820444822311,3150000,1e-05,20,0.1,15,True,10000,True,63
64,1063,241,1956,374,3741,597,0,1,43,167.86,2378.0,new,experiments/results/TA_2_2/TB_5mill/64.onnx,TA,3,3,5420.639344930649,3200000,1e-05,20,0.1,15,True,10000,True,64
65,991,229,1887,369,2521,598,0,1,66,167.99,1361.0,new,experiments/results/TA_2_2/TB_5mill/65.onnx,TA,3,3,5521.522881984711,3250000,1e-05,20,0.1,15,True,10000,True,65
66,1083,256,2238,422,3114,755,0,1,51,187.36,1904.0,new,experiments/results/TA_2_2/TB_5mill/66.onnx,TA,3,3,5626.195962429047,3300000,1e-05,20,0.1,15,True,10000,True,66
67,1083,264,2432,433,3770,892,0,1,108,141.41,2242.0,new,experiments/results/TA_2_2/TB_5mill/67.onnx,TA,3,3,5732.307039737701,3350000,1e-05,20,0.1,15,True,10000,True,67
68,1083,266,2487,461,4115,816,0,1,63,84.07,2599.0,new,experiments/results/TA_2_2/TB_5mill/68.onnx,TA,3,3,5839.546032190323,3400000,1e-05,20,0.1,15,True,10000,True,68
69,1036,133,1757,177,2925,489,0,1,33,56.94,1957.0,new,experiments/results/TA_2_2/TB_5mill/69.onnx,TA,3,3,5946.821029663086,3450000,1e-05,20,0.1,15,True,10000,True,69
70,1083,242,1999,388,2808,686,0,1,36,125.19,1637.0,new,experiments/results/TA_2_2/TB_5mill/70.onnx,TA,3,3,6053.009349822998,3500000,1e-05,20,0.1,15,True,10000,True,70
71,1083,241,2351,394,3033,652,0,1,40,144.19,1873.0,new,experiments/results/TA_2_2/TB_5mill/71.onnx,TA,3,3,6161.300559997559,3550000,1e-05,20,0.1,15,True,10000,True,71
72,1083,278,2783,504,3186,565,0,1,184,165.7,1718.0,new,experiments/results/TA_2_2/TB_5mill/72.onnx,TA,3,3,6269.016184091568,3600000,1e-05,20,0.1,15,True,10000,True,72
73,1083,318,2873,583,3408,402,0,1,240,52.43,2200.0,new,experiments/results/TA_2_2/TB_5mill/73.onnx,TA,3,3,6379.085896968842,3650000,1e-05,20,0.1,15,True,10000,True,73
74,1083,255,2859,437,2746,1,0,1,72,144.22,2079.0,new,experiments/results/TA_2_2/TB_5mill/74.onnx,TA,3,3,6462.663438081741,3700000,1e-05,20,0.1,15,True,10000,True,74
75,1083,280,2476,498,3563,758,0,1,43,59.62,2097.0,new,experiments/results/TA_2_2/TB_5mill/75.onnx,TA,3,3,6540.172444105148,3750000,1e-05,20,0.1,15,True,10000,True,75
76,1083,215,2188,330,4442,681,0,1,54,53.44,3150.0,new,experiments/results/TA_2_2/TB_5mill/76.onnx,TA,3,3,6617.4414710998535,3800000,1e-05,20,0.1,15,True,10000,True,76
77,1083,330,2902,616,4266,332,0,1,155,112.94,3168.0,new,experiments/results/TA_2_2/TB_5mill/77.onnx,TA,3,3,6695.505577087402,3850000,1e-05,20,0.1,15,True,10000,True,77
78,1083,232,2425,397,4174,745,0,1,77,155.51,2520.0,new,experiments/results/TA_2_2/TB_5mill/78.onnx,TA,3,3,6773.618314504623,3900000,1e-05,20,0.1,15,True,10000,True,78
79,1083,198,1879,300,2776,592,0,1,19,123.03,1752.0,new,experiments/results/TA_2_2/TB_5mill/79.onnx,TA,3,3,6851.559250593185,3950000,1e-05,20,0.1,15,True,10000,True,79
80,1083,323,2914,615,3921,168,0,1,242,208.66,2860.0,new,experiments/results/TA_2_2/TB_5mill/80.onnx,TA,3,3,6930.89012670517,4000000,1e-05,20,0.1,15,True,10000,True,80
81,1083,244,2905,421,4011,443,0,1,202,100.45,2635.0,new,experiments/results/TA_2_2/TB_5mill/81.onnx,TA,3,3,7011.8295612335205,4050000,1e-05,20,0.1,15,True,10000,True,81
82,1083,382,2807,737,3280,861,0,1,127,129.68,1557.0,new,experiments/results/TA_2_2/TB_5mill/82.onnx,TA,3,3,7093.467272043228,4100000,1e-05,20,0.1,15,True,10000,True,82
83,1083,225,2525,383,4294,601,0,1,86,147.29,2725.0,new,experiments/results/TA_2_2/TB_5mill/83.onnx,TA,3,3,7173.712638616562,4150000,1e-05,20,0.1,15,True,10000,True,83
84,1083,235,2631,403,3460,638,0,1,61,115.63,2110.0,new,experiments/results/TA_2_2/TB_5mill/84.onnx,TA,3,3,7255.113541841507,4200000,1e-05,20,0.1,15,True,10000,True,84
85,1076,190,1687,281,2592,165,0,1,26,180.87,1764.0,new,experiments/results/TA_2_2/TB_5mill/85.onnx,TA,3,3,7336.9023604393005,4250000,1e-05,20,0.1,15,True,10000,True,85
86,1074,282,2827,516,2557,25,0,1,125,30.45,1677.0,new,experiments/results/TA_2_2/TB_5mill/86.onnx,TA,3,3,7419.1814222335815,4300000,1e-05,20,0.1,15,True,10000,True,86
87,1083,343,3007,655,4784,596,0,1,145,105.7,3319.0,new,experiments/results/TA_2_2/TB_5mill/87.onnx,TA,3,3,7499.836761236191,4350000,1e-05,20,0.1,15,True,10000,True,87
88,1083,284,2797,507,4255,551,0,1,163,155.7,2752.0,new,experiments/results/TA_2_2/TB_5mill/88.onnx,TA,3,3,7580.1024079322815,4400000,1e-05,20,0.1,15,True,10000,True,88
89,1083,333,2997,632,3482,383,0,1,206,152.7,2236.0,new,experiments/results/TA_2_2/TB_5mill/89.onnx,TA,3,3,7660.754592180252,4450000,1e-05,20,0.1,15,True,10000,True,89
90,1052,195,1806,285,2863,494,0,1,12,76.8,1753.0,new,experiments/results/TA_2_2/TB_5mill/90.onnx,TA,3,3,7740.077996492386,4500000,1e-05,20,0.1,15,True,10000,True,90
91,1083,245,2459,404,3512,64,0,1,65,92.31,2692.0,new,experiments/results/TA_2_2/TB_5mill/91.onnx,TA,3,3,7818.958231687546,4550000,1e-05,20,0.1,15,True,10000,True,91
92,1083,381,3185,755,4899,468,0,1,145,20.83,3427.0,new,experiments/results/TA_2_2/TB_5mill/92.onnx,TA,3,3,7897.984984397888,4600000,1e-05,20,0.1,15,True,10000,True,92
93,1083,240,2968,418,3777,698,0,1,103,118.7,2189.0,new,experiments/results/TA_2_2/TB_5mill/93.onnx,TA,3,3,7977.150141239166,4650000,1e-05,20,0.1,15,True,10000,True,93
94,1083,256,2993,452,5622,359,0,1,114,138.07,4349.0,new,experiments/results/TA_2_2/TB_5mill/94.onnx,TA,3,3,8055.709385633469,4700000,1e-05,20,0.1,15,True,10000,True,94
95,1083,289,2455,492,4701,568,0,1,134,40.7,3392.0,new,experiments/results/TA_2_2/TB_5mill/95.onnx,TA,3,3,8135.327536582947,4750000,1e-05,20,0.1,15,True,10000,True,95
96,1083,296,2741,546,3787,609,0,1,104,100.65,2125.0,new,experiments/results/TA_2_2/TB_5mill/96.onnx,TA,3,3,8214.875537395477,4800000,1e-05,20,0.1,15,True,10000,True,96
97,1083,247,2800,426,3282,647,0,1,127,25.7,1903.0,new,experiments/results/TA_2_2/TB_5mill/97.onnx,TA,3,3,8294.1100628376,4850000,1e-05,20,0.1,15,True,10000,True,97
98,1083,291,2943,535,3030,75,0,1,205,147.96,2238.0,new,experiments/results/TA_2_2/TB_5mill/98.onnx,TA,3,3,8374.581409454346,4900000,1e-05,20,0.1,15,True,10000,True,98
99,1083,245,2912,424,3085,700,0,1,81,12.83,1770.0,new,experiments/results/TA_2_2/TB_5mill/99.onnx,TA,3,3,8454.034907102585,4950000,1e-05,20,0.1,15,True,10000,True,99
100,1083,255,3010,437,5092,845,0,1,73,94.7,3029.0,new,experiments/results/TA_2_2/TB_5mill/100.onnx,TA,3,3,8534.551272153854,5000000,1e-05,20,0.1,15,True,10000,True,100
