,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,ra feature,idx
80,140,70,262,101,277,29,0,1,29,17.97,47.0,new,experiments/results/TA_2_2/TB_5mill/80.onnx,TA,2,2,6930.89012670517,4000000,1e-05,20,0.1,15,True,10000,True,80
81,72,51,100,69,234,18,0,1,4,24.18,31.0,new,experiments/results/TA_2_2/TB_5mill/81.onnx,TA,2,2,7011.8295612335205,4050000,1e-05,20,0.1,15,True,10000,True,81
82,77,51,120,66,239,29,0,1,9,25.14,36.0,new,experiments/results/TA_2_2/TB_5mill/82.onnx,TA,2,2,7093.467272043228,4100000,1e-05,20,0.1,15,True,10000,True,82
83,46,45,57,56,202,12,0,1,0,21.14,18.0,new,experiments/results/TA_2_2/TB_5mill/83.onnx,TA,2,2,7173.712638616562,4150000,1e-05,20,0.1,15,True,10000,True,83
84,126,62,223,90,291,57,0,1,7,13.95,59.0,new,experiments/results/TA_2_2/TB_5mill/84.onnx,TA,2,2,7255.113541841507,4200000,1e-05,20,0.1,15,True,10000,True,84
85,137,48,218,61,331,19,0,1,10,11.99,65.0,new,experiments/results/TA_2_2/TB_5mill/85.onnx,TA,2,2,7336.9023604393005,4250000,1e-05,20,0.1,15,True,10000,True,85
86,124,74,226,113,247,7,0,1,15,9.04,37.0,new,experiments/results/TA_2_2/TB_5mill/86.onnx,TA,2,2,7419.1814222335815,4300000,1e-05,20,0.1,15,True,10000,True,86
87,136,54,220,74,283,65,0,1,20,13.97,48.0,new,experiments/results/TA_2_2/TB_5mill/87.onnx,TA,2,2,7499.836761236191,4350000,1e-05,20,0.1,15,True,10000,True,87
88,91,45,139,56,241,34,0,1,20,28.18,31.0,new,experiments/results/TA_2_2/TB_5mill/88.onnx,TA,2,2,7580.1024079322815,4400000,1e-05,20,0.1,15,True,10000,True,88
89,139,52,247,69,288,64,0,1,16,15.0,48.0,new,experiments/results/TA_2_2/TB_5mill/89.onnx,TA,2,2,7660.754592180252,4450000,1e-05,20,0.1,15,True,10000,True,89
90,55,45,77,56,190,22,0,1,0,23.14,17.0,new,experiments/results/TA_2_2/TB_5mill/90.onnx,TA,2,2,7740.077996492386,4500000,1e-05,20,0.1,15,True,10000,True,90
91,140,52,259,69,321,13,0,1,16,13.97,77.0,new,experiments/results/TA_2_2/TB_5mill/91.onnx,TA,2,2,7818.958231687546,4550000,1e-05,20,0.1,15,True,10000,True,91
92,140,64,252,96,358,59,0,1,26,16.97,81.0,new,experiments/results/TA_2_2/TB_5mill/92.onnx,TA,2,2,7897.984984397888,4600000,1e-05,20,0.1,15,True,10000,True,92
93,127,49,232,62,276,69,0,1,11,13.94,48.0,new,experiments/results/TA_2_2/TB_5mill/93.onnx,TA,2,2,7977.150141239166,4650000,1e-05,20,0.1,15,True,10000,True,93
94,124,47,166,59,246,37,0,1,7,8.97,59.0,new,experiments/results/TA_2_2/TB_5mill/94.onnx,TA,2,2,8055.709385633469,4700000,1e-05,20,0.1,15,True,10000,True,94
95,140,51,209,66,330,44,0,1,16,13.96,62.0,new,experiments/results/TA_2_2/TB_5mill/95.onnx,TA,2,2,8135.327536582947,4750000,1e-05,20,0.1,15,True,10000,True,95
96,91,51,142,67,220,39,0,1,11,28.18,24.0,new,experiments/results/TA_2_2/TB_5mill/96.onnx,TA,2,2,8214.875537395477,4800000,1e-05,20,0.1,15,True,10000,True,96
97,92,56,135,73,259,28,0,1,9,26.66,33.0,new,experiments/results/TA_2_2/TB_5mill/97.onnx,TA,2,2,8294.1100628376,4850000,1e-05,20,0.1,15,True,10000,True,97
98,140,67,263,97,282,16,0,1,24,12.99,51.0,new,experiments/results/TA_2_2/TB_5mill/98.onnx,TA,2,2,8374.581409454346,4900000,1e-05,20,0.1,15,True,10000,True,98
99,138,56,254,78,352,78,0,1,16,15.96,65.0,new,experiments/results/TA_2_2/TB_5mill/99.onnx,TA,2,2,8454.034907102585,4950000,1e-05,20,0.1,15,True,10000,True,99
100,140,57,230,75,347,63,0,1,13,15.98,63.0,new,experiments/results/TA_2_2/TB_5mill/100.onnx,TA,2,2,8534.551272153854,5000000,1e-05,20,0.1,15,True,10000,True,100
