,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,28.0,20.0,35.0,24.0,153.0,7.0,0.0,1.0,2.0,16.66,8.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,1
1,47.0,35.0,65.0,44.0,191.0,13.0,1.0,4.0,3.0,18.66,13.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,2
2,73.0,53.0,106.0,69.0,199.0,24.0,3.0,5.0,4.0,23.14,18.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,3
3,122.0,77.0,184.0,102.0,250.0,41.0,5.0,13.0,4.0,10.59,31.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,4
4,164.0,101.0,253.0,133.0,294.0,62.0,7.0,14.0,4.0,26.03,31.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,5
5,212.0,131.0,332.0,175.0,346.0,79.0,10.0,18.0,4.0,47.39,25.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,6
6,323.0,173.0,525.0,237.0,423.0,106.0,20.0,47.0,9.0,73.81,59.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,7
7,400.0,205.0,649.0,282.0,532.0,138.0,18.0,62.0,9.0,44.62,60.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,8
8,531.0,255.0,881.0,354.0,579.0,196.0,32.0,79.0,11.0,43.49,75.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,9
9,649.0,291.0,1070.0,405.0,837.0,244.0,34.0,87.0,11.0,98.83,112.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,10
10,732.0,325.0,1218.0,451.0,954.0,272.0,49.0,109.0,14.0,128.99,135.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,11
11,969.0,387.0,1642.0,542.0,1210.0,447.0,35.0,129.0,17.0,152.43,164.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,12
12,1197.0,463.0,2053.0,654.0,1655.0,587.0,44.0,148.0,22.0,73.04,194.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,13
13,1339.0,569.0,2309.0,807.0,1838.0,645.0,65.0,164.0,22.0,75.29,230.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,14
14,1547.0,595.0,2714.0,841.0,2527.0,804.0,77.0,180.0,25.0,62.49,260.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,1,15
15,96.0,75.0,161.0,132.0,222.0,41.0,0.0,1.0,10.0,25.62,39.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,1
16,396.0,221.0,627.0,413.0,506.0,134.0,0.0,16.0,88.0,76.42,133.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,2
17,1074.0,460.0,1759.0,886.0,1285.0,268.0,0.0,182.0,228.0,68.08,436.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,3
18,2627.0,806.0,4630.0,1583.0,3007.0,466.0,5.0,752.0,452.0,121.0,1283.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,4
19,6432.0,1273.0,11987.0,2536.0,11913.0,1123.0,45.0,2134.0,1312.0,316.9,7723.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,5
20,11892.0,1875.0,23136.0,3777.0,43770.0,2561.0,43.0,3861.0,2238.0,405.45,29147.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,6
21,28000.0,2626.0,58680.0,5338.0,547217.0,11078.0,286.0,6874.0,4144.0,527.24,268369.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,7
22,,,,,,,,,,,,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,2,8
23,576.0,355.0,1216.0,922.0,959.0,357.0,0.0,1.0,88.0,26.56,446.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,3,1
24,4258.0,1681.0,8414.0,4741.0,21055.0,2032.0,0.0,103.0,1659.0,258.47,12938.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,3,2
25,17971.0,4729.0,36635.0,13812.0,297290.0,7305.0,0.0,3196.0,8606.0,503.88,181609.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,3,3
26,,,,,,,,,,,,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,3,4
27,3306.0,1787.0,8602.0,6620.0,26968.0,2874.0,0.0,1.0,464.0,336.12,18905.0,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,4,1
28,,,,,,,,,,,,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,4,2
29,,,,,,,,,,,,new,experiments/results/CM_2_2/TB_5mill/25.onnx,CM,5,1
