,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,31,20,41,24,196,6,0,1,4,15.5,29.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,1,0.20918367346938777,0
1,85,36,114,44,229,12,1,1,12,17.44,55.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,2,0.4978165938864629,0
2,175,54,247,67,292,26,5,1,23,22.48,104.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,3,0.8458904109589042,0
3,297,81,457,105,369,49,17,13,35,21.1,151.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,4,1.2384823848238482,0
4,451,104,719,136,503,94,31,7,50,44.22,215.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,5,1.4294234592445327,0
5,637,127,968,163,571,95,45,10,48,72.27,248.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,6,1.6952714535901927,0
6,855,173,1383,224,862,143,66,59,58,16.98,331.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,7,1.6044083526682134,0
7,1105,163,1843,211,1109,186,104,75,102,115.75,472.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,8,1.6618575293056808,0
8,1387,279,2354,366,1572,229,141,119,119,50.2,600.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,9,1.4974554707379135,0
9,1701,262,2915,347,1978,344,159,100,142,99.04,756.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,10,1.4737108190091002,0
10,2047,567,3496,783,2082,250,199,353,91,108.81,908.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,11,1.6791546589817483,0
11,2425,358,4038,471,2633,348,263,202,106,157.38,1128.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,12,1.5336118496012154,0
12,2835,756,4783,1039,3019,300,297,451,107,159.19,1321.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,13,1.5842994368996357,0
13,3277,0,5001,0,2624,291,361,0,115,0.0,1494.0,true,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,1,14,1.9058689024390243,0
14,189,90,347,151,341,48,1,1,92,10.8,123.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,2,1,1.0175953079178885,0
15,1161,221,2308,413,1246,217,24,1,682,153.54,623.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,2,2,1.8523274478330658,0
16,3176,0,5001,0,3051,7,79,0,1281,0.0,1970.0,true,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,2,3,1.6391347099311702,0
17,1159,355,2867,922,1466,345,1,1,970,147.15,675.0,false,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,3,1,1.955661664392906,0
18,2305,0,5001,0,2322,0,53,0,1974,0.0,1728.0,true,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,3,2,2.15374677002584,0
19,1988,0,5001,0,2010,1,0,0,2839,0.0,1532.0,true,False,new,experiments/results/CM_2_2/boolean_4/0.onnx,CM,4,1,2.488059701492537,0
20,31,20,41,24,231,6,0,1,4,15.5,27.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,1,0.1774891774891775,1
21,85,33,121,42,243,18,3,1,10,17.92,58.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,2,0.49794238683127573,1
22,175,59,251,74,316,32,9,1,17,23.44,115.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,3,0.7943037974683544,1
23,297,76,442,97,399,48,20,1,26,22.06,158.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,4,1.1077694235588973,1
24,451,112,665,142,469,45,49,1,31,30.24,213.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,5,1.4179104477611941,1
25,637,134,976,171,673,92,65,1,37,69.31,299.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,6,1.450222882615156,1
26,855,182,1343,236,972,157,93,1,41,40.96,446.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,7,1.381687242798354,1
27,1105,228,1719,295,1165,174,113,1,49,146.98,521.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,8,1.4755364806866953,1
28,1387,259,2136,335,1439,174,162,1,55,106.92,682.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,9,1.4843641417651146,1
29,1701,319,2991,422,2511,377,192,206,69,69.99,791.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,10,1.1911589008363201,1
30,2047,318,3300,422,2778,400,221,1,70,56.42,999.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,11,1.187904967602592,1
31,2425,326,3880,426,4418,428,272,1,72,169.79,1213.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,12,0.8782254413761883,1
32,2835,494,4837,661,3750,394,328,384,85,79.02,1296.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,13,1.2898666666666667,1
33,3277,0,5001,0,3278,243,428,0,82,0.0,1524.0,true,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,1,14,1.5256253813300793,1
34,189,75,333,132,352,57,0,1,72,13.77,130.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,2,1,0.9460227272727273,1
35,1161,221,2246,413,1494,394,47,1,426,86.32,762.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,2,2,1.5033467202141901,1
36,3615,0,5001,0,3557,10,32,0,712,0.0,3040.0,true,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,2,3,1.4059600787180209,1
37,1159,355,2811,922,1724,474,2,1,712,51.52,854.0,false,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,3,1,1.6305104408352669,1
38,2959,0,5001,0,3412,0,13,0,1059,0.0,2870.0,true,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,3,2,1.4657092614302463,1
39,2554,0,5001,0,2568,0,0,0,961,0.0,2197.0,true,False,new,experiments/results/CM_2_2/boolean_4/1.onnx,CM,4,1,1.9474299065420562,1
40,31,20,41,24,190,6,0,1,4,15.5,26.0,false,False,new,experiments/results/CM_2_2/boolean_4/2.onnx,CM,1,1,0.21578947368421053,2
41,85,33,121,42,237,17,4,1,10,17.92,62.0,false,False,new,experiments/results/CM_2_2/boolean_4/2.onnx,CM,1,2,0.510548523206751,2
42,175,57,250,72,294,22,15,1,19,22.48,99.0,false,False,new,experiments/results/CM_2_2/boolean_4/2.onnx,CM,1,3,0.8503401360544217,2
43,297,70,452,89,373,56,23,1,24,23.08,150.0,false,False,new,experiments/results/CM_2_2/boolean_4/2.onnx,CM,1,4,1.2117962466487935,2
