,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,11.0,7.0,13.0,8.0,163.0,2.0,0.0,1.0,4.0,17.23,12.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,1,0
1,22.0,7.0,35.0,8.0,176.0,3.0,0.0,1.0,8.0,19.17,24.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,2,0
2,48.0,22.0,93.0,38.0,195.0,15.0,0.0,1.0,16.0,20.18,48.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,3,0
3,78.0,27.0,156.0,46.0,214.0,21.0,0.0,1.0,21.0,21.62,63.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,4,0
4,94.0,30.0,175.0,46.0,221.0,12.0,0.0,17.0,25.0,21.62,73.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,5,0
5,139.0,48.0,273.0,84.0,281.0,18.0,0.0,26.0,38.0,24.66,125.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,6,0
6,185.0,58.0,370.0,104.0,339.0,31.0,0.0,37.0,48.0,27.62,153.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,7,0
7,234.0,64.0,493.0,109.0,374.0,49.0,0.0,62.0,49.0,20.15,180.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,8,0
8,261.0,121.0,550.0,249.0,439.0,64.0,0.0,89.0,34.0,21.12,228.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,9,0
9,334.0,155.0,709.0,331.0,451.0,83.0,0.0,113.0,52.0,29.17,199.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,10,0
10,418.0,96.0,916.0,166.0,509.0,32.0,0.0,121.0,65.0,35.39,276.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,11,0
11,499.0,268.0,1108.0,597.0,599.0,28.0,0.0,155.0,77.0,44.36,346.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,12,0
12,593.0,149.0,1312.0,280.0,626.0,31.0,0.0,180.0,90.0,52.33,343.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,13,0
13,647.0,220.0,1427.0,468.0,689.0,78.0,0.0,216.0,109.0,56.32,406.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,14,0
14,638.0,165.0,1475.0,328.0,702.0,91.0,0.0,275.0,76.0,69.4,388.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,1,15,0
15,28.0,9.0,41.0,10.0,175.0,3.0,0.0,1.0,17.0,19.2,21.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,2,1,0
16,180.0,46.0,346.0,83.0,283.0,37.0,0.0,1.0,91.0,27.7,116.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,2,2,0
17,642.0,113.0,1451.0,248.0,778.0,186.0,0.0,1.0,263.0,79.23,436.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,2,3,0
18,1550.0,245.0,3519.0,556.0,1347.0,164.0,0.0,510.0,530.0,118.57,930.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,2,4,0
19,3327.0,654.0,7927.0,1627.0,2000.0,155.0,0.0,1343.0,1130.0,104.76,1444.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,2,5,0
20,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,2,6,0
21,108.0,27.0,181.0,38.0,240.0,19.0,0.0,1.0,64.0,23.62,83.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,3,1,0
22,1404.0,247.0,3261.0,587.0,1889.0,634.0,0.0,1.0,693.0,93.15,883.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,3,2,0
23,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,3,3,0
24,327.0,59.0,562.0,103.0,490.0,100.0,0.0,1.0,163.0,39.17,245.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,4,1,0
25,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,4,2,0
26,1178.0,233.0,2444.0,515.0,1690.0,667.0,0.0,1.0,648.0,148.34,545.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,5,1,0
27,2996.0,65.0,5903.0,103.0,4443.0,708.0,0.0,1.0,1383.0,172.88,1502.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,6,1,0
28,848.0,102.0,1423.0,181.0,970.0,115.0,0.0,1.0,214.0,122.4,576.0,True,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,7,1,0
29,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_2/0.onnx,TL,8,1,0
30,9.0,7.0,10.0,8.0,150.0,2.0,0.0,1.0,2.0,17.26,11.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,1,1
31,26.0,13.0,36.0,16.0,176.0,9.0,0.0,1.0,3.0,19.2,15.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,2,1
32,48.0,12.0,76.0,14.0,231.0,16.0,0.0,1.0,6.0,20.18,59.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,3,1
33,70.0,12.0,117.0,14.0,205.0,21.0,0.0,1.0,6.0,21.62,60.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,4,1
34,121.0,12.0,202.0,14.0,276.0,43.0,0.0,1.0,12.0,24.18,105.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,5,1
35,165.0,12.0,290.0,14.0,301.0,62.0,0.0,1.0,14.0,27.14,118.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,6,1
36,217.0,12.0,390.0,14.0,339.0,90.0,0.0,1.0,13.0,19.15,157.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,7,1
37,290.0,12.0,537.0,14.0,472.0,138.0,0.0,1.0,19.0,28.37,251.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,8,1
38,365.0,12.0,684.0,14.0,648.0,191.0,0.0,1.0,23.0,48.52,388.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,9,1
39,444.0,12.0,848.0,14.0,621.0,227.0,0.0,1.0,24.0,65.59,335.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,10,1
40,533.0,12.0,1060.0,14.0,665.0,287.0,0.0,1.0,28.0,90.71,322.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,11,1
41,631.0,12.0,1269.0,14.0,797.0,374.0,0.0,1.0,33.0,148.51,368.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,12,1
42,736.0,12.0,1519.0,14.0,954.0,475.0,0.0,1.0,37.0,64.98,478.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,13,1
43,858.0,12.0,1767.0,14.0,1111.0,535.0,0.0,1.0,45.0,109.26,559.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,14,1
44,971.0,12.0,2018.0,14.0,1263.0,601.0,0.0,1.0,47.0,38.7,663.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,1,15,1
45,36.0,9.0,49.0,10.0,183.0,6.0,0.0,1.0,9.0,19.68,25.0,True,new,experiments/results/TL_2_2/focused_2/1.onnx,TL,2,1,1
