,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,143.0,4.0,0.0,1.0,2.0,12.99,18.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,144.0,5.0,0.0,1.0,2.0,13.5,17.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,150.0,6.0,0.0,1.0,2.0,14.0,18.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,149.0,7.0,0.0,1.0,2.0,14.51,20.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,149.0,8.0,0.0,1.0,2.0,15.47,21.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,159.0,9.0,0.0,1.0,2.0,15.95,27.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,159.0,10.0,0.0,1.0,2.0,15.47,28.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,160.0,11.0,0.0,1.0,2.0,15.98,27.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,160.0,12.0,0.0,1.0,2.0,15.98,29.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,162.0,13.0,0.0,1.0,2.0,16.0,31.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,162.0,14.0,0.0,1.0,2.0,16.48,28.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,168.0,15.0,0.0,1.0,2.0,16.48,34.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,167.0,16.0,0.0,1.0,2.0,16.48,35.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,169.0,17.0,0.0,1.0,2.0,16.48,33.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,181.0,18.0,0.0,1.0,2.0,16.96,51.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,1,15,0
15,113.0,83.0,229.0,140.0,252.0,75.0,0.0,1.0,19.0,25.44,81.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,1,0
16,140.0,101.0,286.0,177.0,281.0,96.0,0.0,1.0,30.0,12.71,82.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,2,0
17,160.0,115.0,329.0,208.0,321.0,117.0,0.0,1.0,38.0,20.72,125.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,3,0
18,180.0,131.0,372.0,242.0,371.0,131.0,0.0,1.0,41.0,25.76,150.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,4,0
19,200.0,147.0,415.0,276.0,350.0,147.0,0.0,1.0,45.0,31.74,136.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,5,0
20,220.0,165.0,459.0,313.0,416.0,181.0,0.0,1.0,37.0,41.81,159.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,6,0
21,240.0,179.0,501.0,344.0,423.0,182.0,0.0,1.0,54.0,44.78,162.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,7,0
22,260.0,195.0,546.0,378.0,482.0,207.0,0.0,1.0,47.0,53.8,215.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,8,0
23,280.0,211.0,589.0,412.0,508.0,231.0,0.0,1.0,51.0,64.89,201.0,True,new,experiments/results/TA_2_2/epsdec_1kk/0.onnx,TA,2,9,0
