,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,173,130,310,227,372,89,2,3,24,33.66,117.0,new,experiments/results/DP_2_2/5mill_L/0.onnx,DP,2,2,2.111447811126709,0,1e-05,20,0.1,21,True,10000,True,10000,True,True,0
1,175,123,308,208,310,65,0,5,29,31.64,94.0,new,experiments/results/DP_2_2/5mill_L/1.onnx,DP,2,2,89.92760396003723,50000,1e-05,20,0.1,21,True,10000,True,10000,True,True,1
2,175,78,287,110,381,54,0,1,26,37.66,121.0,new,experiments/results/DP_2_2/5mill_L/2.onnx,DP,2,2,180.1854088306427,100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,2
3,157,28,231,35,277,53,0,1,14,26.67,86.0,new,experiments/results/DP_2_2/5mill_L/3.onnx,DP,2,2,270.9046244621277,150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,3
4,85,25,114,29,234,25,0,1,3,26.18,56.0,new,experiments/results/DP_2_2/5mill_L/4.onnx,DP,2,2,358.60931944847107,200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,4
5,53,28,66,36,223,5,0,1,0,20.18,40.0,new,experiments/results/DP_2_2/5mill_L/5.onnx,DP,2,2,444.163081407547,250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,5
6,44,25,50,29,170,5,0,1,0,19.14,23.0,new,experiments/results/DP_2_2/5mill_L/6.onnx,DP,2,2,529.522928237915,300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,6
7,48,31,70,42,182,11,0,1,0,20.66,32.0,new,experiments/results/DP_2_2/5mill_L/7.onnx,DP,2,2,614.6894907951355,350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,7
8,53,28,73,36,230,5,1,1,0,20.18,29.0,new,experiments/results/DP_2_2/5mill_L/8.onnx,DP,2,2,699.9906198978424,400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,8
9,36,31,48,42,181,5,0,6,0,18.66,27.0,new,experiments/results/DP_2_2/5mill_L/9.onnx,DP,2,2,785.156503200531,450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,9
10,34,31,46,42,176,5,0,6,0,18.18,26.0,new,experiments/results/DP_2_2/5mill_L/10.onnx,DP,2,2,870.4030799865723,500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,10
11,32,25,40,29,202,5,0,1,0,18.18,23.0,new,experiments/results/DP_2_2/5mill_L/11.onnx,DP,2,2,955.1726219654083,550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,11
12,158,91,274,139,296,68,1,2,20,33.67,92.0,new,experiments/results/DP_2_2/5mill_L/12.onnx,DP,2,2,1040.2587718963623,600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,12
13,52,28,64,36,191,5,0,2,2,20.18,42.0,new,experiments/results/DP_2_2/5mill_L/13.onnx,DP,2,2,1125.465960741043,650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,13
14,104,40,136,52,252,19,0,1,7,27.62,53.0,new,experiments/results/DP_2_2/5mill_L/14.onnx,DP,2,2,1210.8521661758423,700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,14
15,64,31,95,42,234,14,0,1,6,21.14,42.0,new,experiments/results/DP_2_2/5mill_L/15.onnx,DP,2,2,1295.9841327667236,750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,15
16,37,28,49,35,208,4,0,1,0,18.66,33.0,new,experiments/results/DP_2_2/5mill_L/16.onnx,DP,2,2,1381.9674363136292,800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,16
17,42,28,55,36,168,5,0,1,6,18.66,23.0,new,experiments/results/DP_2_2/5mill_L/17.onnx,DP,2,2,1468.301013469696,850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,17
18,44,31,55,41,183,7,0,1,2,19.14,34.0,new,experiments/results/DP_2_2/5mill_L/18.onnx,DP,2,2,1554.3959319591522,900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,18
19,144,43,207,58,263,37,1,1,16,20.71,86.0,new,experiments/results/DP_2_2/5mill_L/19.onnx,DP,2,2,1640.6727087497711,950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,19
20,52,28,72,36,192,5,0,1,6,19.14,34.0,new,experiments/results/DP_2_2/5mill_L/20.onnx,DP,2,2,1727.4102702140808,1000000,1e-05,20,0.1,21,True,10000,True,10000,True,True,20
21,117,42,171,61,262,20,0,16,6,8.73,80.0,new,experiments/results/DP_2_2/5mill_L/21.onnx,DP,2,2,1813.6286947727203,1050000,1e-05,20,0.1,21,True,10000,True,10000,True,True,21
22,148,51,242,74,339,31,1,1,14,21.71,90.0,new,experiments/results/DP_2_2/5mill_L/22.onnx,DP,2,2,1900.7543556690216,1100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,22
23,45,28,57,35,172,4,0,1,3,19.14,30.0,new,experiments/results/DP_2_2/5mill_L/23.onnx,DP,2,2,1985.7503175735474,1150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,23
24,51,28,72,35,199,4,0,1,7,19.14,30.0,new,experiments/results/DP_2_2/5mill_L/24.onnx,DP,2,2,2071.000410556793,1200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,24
25,137,42,200,61,259,34,0,2,13,18.68,66.0,new,experiments/results/DP_2_2/5mill_L/25.onnx,DP,2,2,2155.794536590576,1250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,25
26,44,31,64,42,189,9,0,2,5,19.14,30.0,new,experiments/results/DP_2_2/5mill_L/26.onnx,DP,2,2,2241.3045620918274,1300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,26
27,38,28,47,36,205,6,0,2,0,19.14,30.0,new,experiments/results/DP_2_2/5mill_L/27.onnx,DP,2,2,2325.963292121887,1350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,27
28,35,25,43,29,161,4,0,1,2,18.18,22.0,new,experiments/results/DP_2_2/5mill_L/28.onnx,DP,2,2,2410.702436208725,1400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,28
29,37,28,48,35,174,4,0,2,3,18.66,32.0,new,experiments/results/DP_2_2/5mill_L/29.onnx,DP,2,2,2496.6499190330505,1450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,29
30,41,28,56,36,178,5,0,2,6,18.66,25.0,new,experiments/results/DP_2_2/5mill_L/30.onnx,DP,2,2,2581.237237215042,1500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,30
31,44,33,62,46,201,6,0,2,2,19.14,38.0,new,experiments/results/DP_2_2/5mill_L/31.onnx,DP,2,2,2666.896378517151,1550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,31
32,128,43,209,58,282,25,0,1,24,10.73,67.0,new,experiments/results/DP_2_2/5mill_L/32.onnx,DP,2,2,2752.306925535202,1600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,32
33,146,63,236,88,319,43,0,1,23,25.66,88.0,new,experiments/results/DP_2_2/5mill_L/33.onnx,DP,2,2,2838.3927431106567,1650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,33
34,114,51,167,75,312,25,0,2,8,14.66,83.0,new,experiments/results/DP_2_2/5mill_L/34.onnx,DP,2,2,2923.6750206947327,1700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,34
35,80,34,107,45,234,10,0,2,8,24.66,57.0,new,experiments/results/DP_2_2/5mill_L/35.onnx,DP,2,2,3009.250659227371,1750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,35
36,108,37,156,51,241,22,0,2,13,12.67,59.0,new,experiments/results/DP_2_2/5mill_L/36.onnx,DP,2,2,3095.304255962372,1800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,36
37,56,28,76,35,173,4,0,1,7,19.62,31.0,new,experiments/results/DP_2_2/5mill_L/37.onnx,DP,2,2,3180.7495169639587,1850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,37
38,155,50,245,74,271,39,0,2,20,23.68,76.0,new,experiments/results/DP_2_2/5mill_L/38.onnx,DP,2,2,3266.228418827057,1900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,38
39,83,31,116,42,200,12,0,1,9,23.62,40.0,new,experiments/results/DP_2_2/5mill_L/39.onnx,DP,2,2,3353.233211040497,1950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,39
40,64,28,79,36,241,8,0,1,4,21.62,48.0,new,experiments/results/DP_2_2/5mill_L/40.onnx,DP,2,2,3439.3254063129425,2000000,1e-05,20,0.1,21,True,10000,True,10000,True,True,40
41,151,72,228,103,339,43,0,2,17,23.66,101.0,new,experiments/results/DP_2_2/5mill_L/41.onnx,DP,2,2,3524.6532742977142,2050000,1e-05,20,0.1,21,True,10000,True,10000,True,True,41
