,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.111447811126709,0,1e-05,20,0.1,21,True,10000,True,10000,True,True,0.90097696,0
1,89.92760396003723,50000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-3.4535367,1
2,180.1854088306427,100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-7.5650144,2
3,270.9046244621277,150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-11.911656,3
4,358.60931944847107,200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-15.419173,4
5,444.163081407547,250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-16.778616,5
6,529.522928237915,300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-16.481533,6
7,614.6894907951355,350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-17.747562,7
8,699.9906198978424,400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-21.553207,8
9,785.156503200531,450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-23.596024,9
10,870.4030799865723,500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-25.165602,10
11,955.1726219654083,550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-25.538439,11
12,1040.2587718963623,600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-25.528234,12
13,1125.465960741043,650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.876724,13
14,1210.8521661758423,700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.92634,14
15,1295.9841327667236,750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.650305,15
16,1381.9674363136292,800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.416105,16
17,1468.301013469696,850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.863867,17
18,1554.3959319591522,900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.267485,18
19,1640.6727087497711,950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.926208,19
20,1727.4102702140808,1000000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.991117,20
21,1813.6286947727203,1050000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.126446,21
22,1900.7543556690216,1100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.860493,22
23,1985.7503175735474,1150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.709383,23
24,2071.000410556793,1200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.5256,24
25,2155.794536590576,1250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.530296,25
26,2241.3045620918274,1300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-31.940758,26
27,2325.963292121887,1350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-31.112146,27
28,2410.702436208725,1400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.996822,28
29,2496.6499190330505,1450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.107084,29
30,2581.237237215042,1500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.867142,30
31,2666.896378517151,1550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.427807,31
32,2752.306925535202,1600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.76808,32
33,2838.3927431106567,1650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.578655,33
34,2923.6750206947327,1700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-26.966814,34
35,3009.250659227371,1750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.593815,35
36,3095.304255962372,1800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.704803,36
37,3180.7495169639587,1850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.003704,37
38,3266.228418827057,1900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-26.116661,38
39,3353.233211040497,1950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.698063,39
40,3439.3254063129425,2000000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.045216,40
41,3524.6532742977142,2050000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-26.58452,41
42,3611.350012779236,2100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.169506,42
43,3697.2045323848724,2150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-26.729313,43
44,3783.52916264534,2200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.18708,44
45,3868.4128608703613,2250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-26.532139,45
46,3955.182297229767,2300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.259811,46
47,4041.762764453888,2350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.318113,47
48,4127.706746816635,2400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.610806,48
49,4213.918714284897,2450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-31.288387,49
50,4300.740211486816,2500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.785496,50
51,4387.396954298019,2550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.609812,51
52,4473.459395647049,2600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.746105,52
53,4561.761922121048,2650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.813335,53
54,4648.529452562332,2700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.639095,54
55,4734.09051656723,2750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.019115,55
56,4820.761682510376,2800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.827406,56
57,4906.973827123642,2850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-31.31167,57
58,4992.570992231369,2900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.729364,58
59,5078.436820983887,2950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.534618,59
60,5164.262616157532,3000000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.653376,60
61,5251.162325143814,3050000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.450293,61
62,5337.498914241791,3100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.701553,62
63,5422.828127145767,3150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.127726,63
64,5509.157267570496,3200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.553093,64
65,5597.799344301224,3250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.689522,65
66,5683.647558927536,3300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.470375,66
67,5769.409074783325,3350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.706472,67
68,5855.558980464935,3400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.459791,68
69,5941.695148706436,3450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.544668,69
70,6027.216222524643,3500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.460405,70
71,6113.191550731659,3550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-29.792467,71
72,6201.321801662445,3600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.98245,72
73,6286.677615880966,3650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.728838,73
74,6371.974752664566,3700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.584478,74
75,6458.48121547699,3750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.050062,75
76,6544.225105047226,3800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.034943,76
77,6630.0678062438965,3850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.85408,77
78,6715.479941606522,3900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-30.868034,78
79,6800.95813703537,3950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-31.635668,79
