,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,1
1,5.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,2
2,6.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,3
3,7.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,4
4,8.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,5
5,9.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,6
6,10.0,0.0,9.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,7
7,11.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,8
8,12.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,9
9,13.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,10
10,14.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,11
11,15.0,0.0,14.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,12
12,16.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,13
13,17.0,0.0,16.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,14
14,18.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,RAsola,r,DP,1,15
15,27.0,25.0,33.0,31.0,33.0,6.0,0.0,1.0,1.0,16.18,1.0,RAsola,r,DP,2,1
16,31.0,28.0,38.0,35.0,36.0,7.0,0.0,1.0,1.0,16.18,0.0,RAsola,r,DP,2,2
17,35.0,31.0,43.0,39.0,36.0,8.0,0.0,1.0,1.0,16.66,0.0,RAsola,r,DP,2,3
18,39.0,34.0,48.0,43.0,39.0,9.0,0.0,1.0,1.0,17.14,1.0,RAsola,r,DP,2,4
19,43.0,37.0,53.0,47.0,42.0,10.0,0.0,1.0,1.0,17.14,0.0,RAsola,r,DP,2,5
20,47.0,40.0,58.0,51.0,44.0,11.0,0.0,1.0,1.0,17.62,1.0,RAsola,r,DP,2,6
21,51.0,43.0,63.0,55.0,46.0,12.0,0.0,1.0,1.0,18.18,2.0,RAsola,r,DP,2,7
22,55.0,46.0,68.0,59.0,47.0,13.0,0.0,1.0,1.0,18.18,0.0,RAsola,r,DP,2,8
23,59.0,49.0,73.0,63.0,49.0,14.0,0.0,1.0,1.0,18.66,2.0,RAsola,r,DP,2,9
24,63.0,52.0,78.0,67.0,50.0,15.0,0.0,1.0,1.0,19.14,0.0,RAsola,r,DP,2,10
25,67.0,55.0,83.0,71.0,52.0,16.0,0.0,1.0,1.0,19.62,0.0,RAsola,r,DP,2,11
26,71.0,58.0,88.0,75.0,54.0,17.0,0.0,1.0,1.0,20.18,1.0,RAsola,r,DP,2,12
27,75.0,61.0,93.0,79.0,57.0,18.0,0.0,1.0,1.0,20.66,0.0,RAsola,r,DP,2,13
28,79.0,64.0,98.0,83.0,61.0,19.0,0.0,1.0,1.0,21.14,0.0,RAsola,r,DP,2,14
29,83.0,67.0,103.0,87.0,64.0,20.0,0.0,1.0,1.0,21.62,0.0,RAsola,r,DP,2,15
30,1030.0,603.0,2416.0,1350.0,1399.0,744.0,5.0,57.0,71.0,37.9,10.0,RAsola,r,DP,3,1
31,1587.0,925.0,3724.0,2116.0,3986.0,1356.0,6.0,40.0,193.0,234.7,11.0,RAsola,r,DP,3,2
32,2018.0,1294.0,4580.0,2980.0,4768.0,1454.0,6.0,18.0,242.0,43.64,9.0,RAsola,r,DP,3,3
33,3148.0,2206.0,7263.0,5242.0,11485.0,2151.0,35.0,202.0,552.0,310.5,11.0,RAsola,r,DP,3,4
34,5150.0,3314.0,12139.0,8220.0,48776.0,3954.0,7.0,39.0,1024.0,285.21,31.0,RAsola,r,DP,3,5
35,6862.0,3055.0,15793.0,7449.0,69440.0,5126.0,8.0,76.0,1518.0,310.5,40.0,RAsola,r,DP,3,6
36,8664.0,3201.0,20184.0,8007.0,121425.0,6188.0,4.0,18.0,1944.0,334.26,42.0,RAsola,r,DP,3,7
37,10394.0,4685.0,23584.0,11426.0,72029.0,5178.0,112.0,413.0,2249.0,341.22,50.0,RAsola,r,DP,3,8
38,14314.0,4178.0,32663.0,10352.0,136618.0,6579.0,14.0,501.0,3470.0,365.69,74.0,RAsola,r,DP,3,9
39,18422.0,6502.0,41079.0,16182.0,489199.0,9879.0,6.0,12.0,3641.0,385.66,119.0,RAsola,r,DP,3,10
40,20422.0,5949.0,46286.0,14741.0,359175.0,8954.0,9.0,179.0,4073.0,361.79,124.0,RAsola,r,DP,3,11
41,,,,,,,,,,,,RAsola,r,DP,3,12
42,,,,,,,,,,,,RAsola,r,DP,3,13
43,37093.0,13247.0,80616.0,32997.0,430051.0,10445.0,63.0,1081.0,7315.0,408.61,220.0,RAsola,r,DP,3,14
44,,,,,,,,,,,,RAsola,r,DP,3,15
45,9575.0,6114.0,28451.0,17282.0,245329.0,10080.0,47.0,578.0,367.0,428.8,103.0,RAsola,r,DP,4,1
46,,,,,,,,,,,,RAsola,r,DP,4,2
47,,,,,,,,,,,,RAsola,r,DP,4,3
48,,,,,,,,,,,,RAsola,r,DP,4,4
49,,,,,,,,,,,,RAsola,r,DP,4,5
50,,,,,,,,,,,,RAsola,r,DP,4,6
51,,,,,,,,,,,,RAsola,r,DP,4,7
52,,,,,,,,,,,,RAsola,r,DP,4,8
53,,,,,,,,,,,,RAsola,r,DP,4,9
54,,,,,,,,,,,,RAsola,r,DP,4,10
55,,,,,,,,,,,,RAsola,r,DP,4,11
56,,,,,,,,,,,,RAsola,r,DP,4,14
57,,,,,,,,,,,,RAsola,r,DP,5,1
58,,,,,,,,,,,,RAsola,r,DP,6,1
59,,,,,,,,,,,,RAsola,r,DP,7,1
60,,,,,,,,,,,,RAsola,r,DP,8,1
61,,,,,,,,,,,,RAsola,r,DP,9,1
62,,,,,,,,,,,,RAsola,r,DP,10,1
63,,,,,,,,,,,,RAsola,r,DP,11,1
64,,,,,,,,,,,,RAsola,r,DP,12,1
65,,,,,,,,,,,,RAsola,r,DP,13,1
66,,,,,,,,,,,,RAsola,r,DP,14,1
67,,,,,,,,,,,,RAsola,r,DP,15,1
