,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,29,17,37,21,38,6,1,1,3,15.14,3.0,false,False,new,mock,CM,1,1,0.9736842105263158
1,80,33,117,42,49,17,6,1,7,17.14,4.0,false,False,new,mock,CM,1,2,2.3877551020408165
2,156,61,242,78,97,40,22,1,13,26.18,7.0,false,False,new,mock,CM,1,3,2.4948453608247423
3,253,82,409,107,129,87,18,1,16,29.65,5.0,false,False,new,mock,CM,1,4,3.1705426356589146
4,414,117,695,153,258,111,78,1,24,99.82,9.0,false,False,new,mock,CM,1,5,2.693798449612403
5,505,144,851,193,407,133,112,1,28,25.76,13.0,false,False,new,mock,CM,1,6,2.090909090909091
6,717,186,1246,250,756,257,110,1,33,51.56,15.0,false,False,new,mock,CM,1,7,1.6481481481481481
7,888,214,1546,295,1166,302,164,1,35,171.14,24.0,false,False,new,mock,CM,1,8,1.3259005145797598
8,1267,265,2254,365,2635,520,182,1,52,191.45,21.0,false,False,new,mock,CM,1,9,0.8554079696394687
9,1314,306,2358,427,3233,488,257,1,52,142.83,21.0,false,False,new,mock,CM,1,10,0.729353541602227
10,1748,367,3160,511,5766,678,327,1,57,222.15,37.0,false,False,new,mock,CM,1,11,0.548040235865418
11,2189,427,3995,596,9013,988,297,1,66,137.76,29.0,false,False,new,mock,CM,1,12,0.4432486408521025
12,2570,474,4742,670,15113,1125,411,1,69,238.34,33.0,false,False,new,mock,CM,1,13,0.3137696023291206
13,2930,551,5435,776,22394,1305,494,1,70,352.42,36.0,false,False,new,mock,CM,1,14,0.24269893721532554
14,3157,630,5831,886,27805,1332,580,1,80,139.52,55.0,false,False,new,mock,CM,1,15,0.20971048372594858
15,189,75,353,132,131,56,1,1,91,9.67,15.0,false,False,new,mock,CM,2,1,2.6946564885496183
16,1101,221,2177,413,889,246,113,1,508,118.49,28.0,false,False,new,mock,CM,2,2,2.4488188976377954
17,4778,482,10401,916,14739,1610,778,1,2039,47.27,159.0,false,False,new,mock,CM,2,3,0.7056788113169143
18,6231,0,15001,0,43832,2157,2303,0,2077,0.0,340.0,true,False,new,mock,CM,2,4,0.34223854718014235
19,1159,355,2888,922,1116,427,5,1,794,65.01,36.0,false,False,new,mock,CM,3,1,2.587813620071685
20,5717,0,15001,0,25900,1661,601,0,3666,0.0,667.0,true,False,new,mock,CM,3,2,0.5791891891891892
21,5690,0,15001,0,12256,1542,15,0,3479,0.0,614.0,true,False,new,mock,CM,4,1,1.2239719321148825
