,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,1556,243,2983,443,780,290,138,1,877,120.27,6.0,new,mock,CM,2,2,0
1,1557,221,2978,413,724,321,118,1,865,51.44,7.0,new,mock,CM,2,2,1
2,1538,221,2963,413,777,314,149,1,845,118.25,7.0,new,mock,CM,2,2,2
3,1506,221,2911,413,816,464,29,1,813,15.53,8.0,new,mock,CM,2,2,3
4,1851,243,3387,442,731,346,77,1,1036,94.4,6.0,new,mock,CM,2,2,4
5,1579,243,3027,442,807,426,51,1,887,149.05,9.0,new,mock,CM,2,2,5
6,1537,243,2957,443,779,294,173,1,848,113.98,5.0,new,mock,CM,2,2,6
7,1557,243,2934,443,766,362,82,1,827,109.15,7.0,new,mock,CM,2,2,7
8,1577,221,3039,413,825,329,128,1,883,153.15,8.0,new,mock,CM,2,2,8
9,1517,221,2949,413,865,363,126,1,813,42.62,7.0,new,mock,CM,2,2,9
10,1552,221,2980,413,795,294,155,1,849,144.16,8.0,new,mock,CM,2,2,10
11,1528,254,2955,459,802,357,123,1,844,134.04,4.0,new,mock,CM,2,2,11
12,1555,221,2999,413,805,445,59,1,840,18.28,11.0,new,mock,CM,2,2,12
13,1550,221,2974,413,767,335,92,1,879,80.06,6.0,new,mock,CM,2,2,13
14,1743,221,3269,413,839,320,172,1,964,19.56,8.0,new,mock,CM,2,2,14
15,1628,221,3091,413,755,358,50,1,952,103.18,7.0,new,mock,CM,2,2,15
16,1512,243,2879,443,759,319,140,1,830,114.3,7.0,new,mock,CM,2,2,16
17,1691,236,3153,432,746,310,135,1,932,74.51,6.0,new,mock,CM,2,2,17
18,1714,254,3189,459,683,316,111,1,993,41.67,8.0,new,mock,CM,2,2,18
19,1554,243,2956,443,779,342,84,1,842,63.19,9.0,new,mock,CM,2,2,19
20,1724,243,3227,443,670,260,142,1,970,39.74,9.0,new,mock,CM,2,2,20
21,1549,236,2966,432,803,367,63,1,861,144.05,5.0,new,mock,CM,2,2,21
22,1523,243,2925,442,759,320,152,1,865,112.98,8.0,new,mock,CM,2,2,22
23,1550,236,2940,432,780,344,116,1,854,109.27,3.0,new,mock,CM,2,2,23
24,1508,250,2905,454,836,428,56,1,780,13.24,7.0,new,mock,CM,2,2,24
25,1690,254,3197,459,721,336,99,1,958,93.43,7.0,new,mock,CM,2,2,25
26,1513,243,2915,443,723,284,132,1,830,96.16,8.0,new,mock,CM,2,2,26
27,1591,221,3056,413,802,314,142,1,911,101.23,6.0,new,mock,CM,2,2,27
28,1544,221,2969,413,760,290,153,1,882,110.25,6.0,new,mock,CM,2,2,28
29,1552,221,2992,413,817,310,130,1,858,141.05,11.0,new,mock,CM,2,2,29
30,1711,221,3244,413,785,394,80,1,947,154.28,8.0,new,mock,CM,2,2,30
