,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
40,2924.285846233368,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.971317,40
41,2997.582473039627,2050000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.991777,41
42,3072.762427330017,2100000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.285347,42
43,3147.0549092292786,2150000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.260254,43
44,3219.7870223522186,2200000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.459137,44
45,3292.1670367717743,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.295681,45
46,3367.172394514084,2300000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.486366,46
47,3442.8085191249847,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.295483,47
48,3516.4983665943146,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.940403,48
49,3591.175664663315,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.0832,49
50,3667.0042049884796,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.75083,50
51,3740.8405516147614,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.405308,51
52,3815.452059984207,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.031265,52
53,3888.4128670692444,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.835304,53
54,3963.967659473419,2700000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.791718,54
55,4036.7422618865967,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.817997,55
56,4113.810477972031,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.789843,56
57,4186.943771839142,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.433874,57
58,4259.908283472061,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.12932,58
59,4334.703043222427,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.093958,59
60,4410.186489105225,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.087223,60
61,4483.929781198502,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.122213,61
62,4558.92370390892,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.467787,62
63,4631.255727291107,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.291784,63
64,4704.315077781677,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.930374,64
65,4776.369924783707,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.530731,65
66,4849.110712051392,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,-21.655954,66
67,4923.401920795441,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.145767,67
68,4999.08608007431,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.477959,68
69,5072.0855448246,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.24984,69
70,5147.51983332634,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.40872,70
71,5220.469059228897,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.88705,71
72,5291.035990715027,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.788158,72
73,5363.746122121811,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.593042,73
74,5434.554871559143,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.071045,74
75,5506.451237678528,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.749216,75
76,5584.227602481842,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.070328,76
77,5657.372416734695,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.74319,77
78,5732.455203294754,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.092037,78
79,5805.273046255112,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.961283,79
80,5878.406418800354,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.750494,80
81,5953.235384225845,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.369776,81
82,6028.493226289749,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.688509,82
83,6101.3467445373535,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.670897,83
84,6174.92063498497,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.229067,84
85,6250.744463920593,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.570534,85
86,6324.628219842911,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.33139,86
87,6403.69091296196,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.272804,87
88,6475.252863645554,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.140923,88
89,6548.118657112122,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.89165,89
90,6621.336061954498,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.997883,90
91,6693.512675523758,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.4537,91
92,6766.847130775452,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.910292,92
93,6842.629547834396,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.169363,93
94,6914.29452586174,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.713434,94
95,6989.542887926102,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.205126,95
96,7062.977987289429,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.858454,96
97,7139.619012832642,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.12318,97
98,7214.444177389145,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.639872,98
99,7285.69770359993,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.125532,99
100,7358.844214677811,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.251854,100
