,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,135.0,1.0,0.0,1.0,0.0,15.62,4.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,1
1,7.0,5.0,9.0,6.0,118.0,1.0,0.0,1.0,0.0,15.63,5.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,2
2,9.0,5.0,12.0,6.0,139.0,1.0,0.0,1.0,0.0,15.63,6.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,3
3,11.0,5.0,15.0,6.0,124.0,1.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,4
4,13.0,5.0,18.0,6.0,124.0,1.0,0.0,1.0,0.0,16.18,7.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,5
5,15.0,5.0,21.0,6.0,129.0,1.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,6
6,17.0,5.0,24.0,6.0,130.0,1.0,0.0,1.0,0.0,16.67,6.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,7
7,19.0,5.0,27.0,6.0,155.0,1.0,0.0,1.0,0.0,16.67,11.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,8
8,21.0,5.0,30.0,6.0,158.0,1.0,0.0,1.0,0.0,16.67,8.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,9
9,23.0,5.0,33.0,6.0,166.0,1.0,0.0,1.0,0.0,17.15,11.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,10
10,25.0,5.0,36.0,6.0,152.0,1.0,0.0,1.0,0.0,17.14,8.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,11
11,27.0,5.0,39.0,6.0,143.0,1.0,0.0,1.0,0.0,17.62,10.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,12
12,29.0,5.0,42.0,6.0,147.0,1.0,0.0,1.0,0.0,17.7,8.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,13
13,31.0,5.0,45.0,6.0,165.0,1.0,0.0,1.0,0.0,18.18,11.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,14
14,33.0,5.0,48.0,6.0,168.0,1.0,0.0,1.0,0.0,18.66,13.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,1,15
15,15.0,11.0,20.0,14.0,148.0,4.0,0.0,2.0,0.0,16.18,12.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,1
16,19.0,15.0,26.0,20.0,156.0,7.0,0.0,2.0,0.0,16.66,7.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,2
17,49.0,22.0,92.0,35.0,190.0,40.0,0.0,1.0,0.0,19.62,25.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,3
18,69.0,23.0,127.0,32.0,227.0,54.0,0.0,1.0,0.0,22.18,33.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,4
19,82.0,27.0,142.0,38.0,217.0,56.0,0.0,1.0,0.0,23.62,42.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,5
20,94.0,31.0,160.0,44.0,197.0,62.0,0.0,1.0,0.0,26.18,30.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,6
21,106.0,35.0,178.0,50.0,269.0,68.0,0.0,1.0,0.0,28.66,48.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,7
22,118.0,39.0,196.0,56.0,285.0,74.0,0.0,1.0,0.0,8.92,61.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,8
23,130.0,43.0,214.0,62.0,285.0,80.0,0.0,1.0,0.0,12.03,58.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,9
24,410.0,47.0,914.0,68.0,914.0,504.0,0.0,1.0,0.0,38.36,292.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,10
25,494.0,51.0,1110.0,74.0,1285.0,616.0,0.0,1.0,0.0,25.7,496.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,11
26,586.0,55.0,1319.0,80.0,1583.0,733.0,0.0,1.0,0.0,134.15,610.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,12
27,686.0,59.0,1528.0,86.0,1931.0,842.0,0.0,1.0,0.0,25.52,723.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,13
28,794.0,63.0,1741.0,92.0,2358.0,947.0,0.0,1.0,0.0,93.58,995.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,14
29,910.0,67.0,1954.0,98.0,2942.0,1044.0,0.0,1.0,0.0,27.94,1241.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,2,15
30,37.0,26.0,61.0,39.0,159.0,22.0,0.0,1.0,0.0,18.18,11.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,1
31,96.0,47.0,197.0,73.0,300.0,88.0,0.0,1.0,0.0,9.64,53.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,2
32,124.0,43.0,246.0,60.0,285.0,109.0,0.0,1.0,0.0,17.71,63.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,3
33,333.0,92.0,849.0,179.0,692.0,485.0,0.0,1.0,0.0,48.65,193.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,4
34,469.0,218.0,1246.0,496.0,1090.0,743.0,0.0,1.0,0.0,138.96,310.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,5
35,788.0,179.0,2206.0,384.0,2942.0,1378.0,0.0,1.0,0.0,217.61,736.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,6
36,618.0,179.0,1374.0,337.0,1360.0,697.0,0.0,1.0,0.0,151.7,464.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,7
37,417.0,107.0,881.0,156.0,808.0,398.0,0.0,1.0,0.0,92.04,327.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,8
38,539.0,132.0,1156.0,215.0,1284.0,550.0,0.0,1.0,0.0,140.41,552.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,9
39,746.0,182.0,1589.0,307.0,1728.0,809.0,0.0,1.0,0.0,185.33,645.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,10
40,2821.0,287.0,8223.0,601.0,33793.0,5324.0,0.0,1.0,0.0,374.88,7909.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,11
41,3967.0,308.0,11887.0,686.0,78858.0,7814.0,0.0,1.0,0.0,410.65,17579.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,12
42,4395.0,217.0,12958.0,403.0,91259.0,8492.0,0.0,1.0,0.0,558.45,21182.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,13
43,4609.0,302.0,13262.0,603.0,105293.0,8490.0,0.0,1.0,0.0,478.02,27730.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,14
44,1663.0,163.0,3384.0,240.0,6777.0,1646.0,0.0,1.0,0.0,272.63,2654.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,3,15
45,178.0,109.0,453.0,231.0,340.0,257.0,0.0,1.0,0.0,53.67,74.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,1
46,338.0,74.0,786.0,121.0,746.0,433.0,0.0,1.0,0.0,38.62,283.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,2
47,675.0,132.0,1663.0,238.0,1814.0,969.0,0.0,1.0,0.0,24.89,747.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,3
48,1608.0,204.0,4326.0,423.0,8602.0,2686.0,0.0,1.0,0.0,325.1,3683.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,4
49,3724.0,684.0,11161.0,1666.0,62316.0,7407.0,0.0,1.0,0.0,468.38,23267.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,5
50,6008.0,1346.0,18656.0,3441.0,207068.0,12570.0,0.0,1.0,0.0,529.62,70443.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,6
51,,,,,,,,,,,,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,4,7
52,767.0,485.0,2723.0,1377.0,2490.0,938.0,0.0,1.0,0.0,51.31,1176.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,5,1
53,6007.0,2493.0,26074.0,8093.0,304864.0,19345.0,0.0,1.0,0.0,499.39,83189.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,5,2
54,,,,,,,,,,,,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,5,3
55,3079.0,1844.0,13512.0,6459.0,38695.0,2570.0,0.0,1.0,0.0,473.09,25987.0,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,6,1
56,,,,,,,,,,,,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,6,2
57,,,,,,,,,,,,new,experiments/results/BW_2_2/TB_5mill/60.onnx,BW,7,1
