,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,167,130,299,227,302,42,7,1,30,22.71,98.0,new,experiments/results/DP_2_2/labels_2h/0.onnx,DP,2,2,2.2185776233673096,0,1e-05,20,0.1,21,True,10000,True,10000,True,True,0
1,175,55,313,89,361,48,0,1,32,43.67,117.0,new,experiments/results/DP_2_2/labels_2h/1.onnx,DP,2,2,92.00790762901306,50000,1e-05,20,0.1,21,True,10000,True,10000,True,True,1
2,175,31,291,42,393,44,2,1,23,44.66,155.0,new,experiments/results/DP_2_2/labels_2h/2.onnx,DP,2,2,182.2282693386078,100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,2
3,174,52,278,64,320,42,0,1,10,46.65,126.0,new,experiments/results/DP_2_2/labels_2h/3.onnx,DP,2,2,273.7945249080658,150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,3
4,164,50,270,74,348,47,3,11,14,31.67,121.0,new,experiments/results/DP_2_2/labels_2h/4.onnx,DP,2,2,364.52054166793823,200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,4
5,129,25,183,29,294,40,0,1,4,17.7,78.0,new,experiments/results/DP_2_2/labels_2h/5.onnx,DP,2,2,454.1109516620636,250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,5
6,73,31,99,42,224,19,0,1,1,23.62,45.0,new,experiments/results/DP_2_2/labels_2h/6.onnx,DP,2,2,540.2299568653107,300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,6
7,161,56,283,89,378,90,2,1,22,29.66,102.0,new,experiments/results/DP_2_2/labels_2h/7.onnx,DP,2,2,625.122790813446,350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,7
8,49,25,55,29,206,5,0,1,0,19.7,32.0,new,experiments/results/DP_2_2/labels_2h/8.onnx,DP,2,2,710.9529747962952,400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,8
9,41,28,56,36,205,5,0,1,0,19.14,35.0,new,experiments/results/DP_2_2/labels_2h/9.onnx,DP,2,2,796.1751563549042,450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,9
10,41,28,55,35,180,7,0,1,0,19.7,39.0,new,experiments/results/DP_2_2/labels_2h/10.onnx,DP,2,2,881.6824655532837,500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,10
