,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.2185776233673096,0,1e-05,20,0.1,21,True,10000,True,10000,True,True,-0.11432334,0
1,92.00790762901306,50000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-4.367432,1
2,182.2282693386078,100000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-8.575128,2
3,273.7945249080658,150000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-12.851854,3
4,364.52054166793823,200000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-16.7911,4
5,454.1109516620636,250000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-21.206179,5
6,540.2299568653107,300000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-23.573803,6
7,625.122790813446,350000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-23.29159,7
8,710.9529747962952,400000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-20.873362,8
9,796.1751563549042,450000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-23.648462,9
10,881.6824655532837,500000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-24.24828,10
11,966.369348526001,550000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-23.13439,11
12,1051.6395263671875,600000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-26.90361,12
13,1136.2799520492554,650000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-23.755827,13
14,1221.3540272712708,700000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-27.8155,14
15,1306.23912525177,750000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-28.45813,15
16,1390.9299573898315,800000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-25.285334,16
17,1475.6924276351929,850000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-22.192549,17
18,1560.3917269706726,900000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-24.681509,18
19,1645.3009238243103,950000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-24.781742,19
20,1730.9651458263397,1000000,1e-05,20,0.1,21,True,10000,True,10000,True,True,-24.537424,20
