,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,179,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,1,0.01675977653631285
1,5,0,4,0,170,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,2,0.023529411764705882
2,6,0,5,0,164,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,3,0.03048780487804878
3,7,0,6,0,167,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,4,0.03592814371257485
4,8,0,7,0,165,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,1,5,0.04242424242424243
5,51,32,64,40,208,7,1,1,6,21.14,42.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,1,0.3076923076923077
6,35,25,39,29,195,4,0,2,1,20.66,35.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,2,0.2
7,45,27,49,31,204,4,0,2,1,20.66,44.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,3,0.24019607843137256
8,49,29,53,33,213,4,0,2,1,20.66,49.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,4,0.24882629107981222
9,75,31,80,35,225,4,0,2,1,21.14,59.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,2,5,0.35555555555555557
10,111,42,141,55,262,11,3,15,4,23.14,87.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,1,0.5381679389312977
11,195,75,242,108,319,18,3,16,4,26.18,130.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,2,0.7586206896551724
12,2601,943,6036,2261,10544,1477,41,1,197,266.1,1647.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,3,0.5724582701062215
13,3717,1909,8567,4664,11289,1745,26,1,396,218.29,2622.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,4,0.7588803259810435
14,3994,231,9047,428,10411,1641,15,1,456,96.49,3444.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,3,5,0.8689847276918644
15,870,308,1773,621,1178,241,2,1,2,114.68,662.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,1,1.5050933786078098
16,561,161,876,298,653,65,2,28,2,64.67,401.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,2,1.3415007656967841
17,5958,0,15001,0,16053,740,110,0,115,0.0,12236.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,3,0.9344670778047717
18,1115,173,1586,307,1209,78,2,29,2,24.35,937.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,4,1.3118279569892473
19,1375,194,1955,339,1565,82,2,30,2,92.93,1246.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,4,5,1.2492012779552715
20,6508,0,15001,0,29954,746,49,0,2,0.0,24976.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,1,0.5008012285504441
21,2278,293,3955,585,4194,123,19,81,4,153.78,3649.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,2,0.9430138292799237
22,8593,0,15001,0,60900,515,55,0,8,0.0,56144.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,3,0.24632183908045976
23,7612,482,12704,1077,45158,363,45,486,7,78.3,42376.0,false,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,4,0.28132335355861643
24,12075,0,15001,0,70055,0,30,0,8,0.0,69360.0,true,False,new,experiments/results/DP_2_2/boolean/70.onnx,DP,5,5,0.21413175362215403
