,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4.0,0.0,3.0,0.0,169.0,0.0,0.0,0.0,1.0,0.0,10.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,1,0.01775147928994083
1,5.0,0.0,4.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,2,0.023121387283236993
2,6.0,0.0,5.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,3,0.029069767441860465
3,7.0,0.0,6.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,4,0.03529411764705882
4,8.0,0.0,7.0,0.0,174.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,5,0.040229885057471264
5,9.0,0.0,8.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,6,0.045714285714285714
6,10.0,0.0,9.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,7,0.05142857142857143
7,11.0,0.0,10.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,15.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,8,0.057803468208092484
8,12.0,0.0,11.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,9,0.0625
9,13.0,0.0,12.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,10,0.0670391061452514
10,14.0,0.0,13.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,15.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,11,0.07428571428571429
11,15.0,0.0,14.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,12,0.08139534883720931
12,16.0,0.0,15.0,0.0,178.0,0.0,0.0,0.0,1.0,0.0,15.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,13,0.08426966292134831
13,17.0,0.0,16.0,0.0,177.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,14,0.0903954802259887
14,18.0,0.0,17.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,16.0,false,False,new,experiments/results/DP_2_2/boolean/71.onnx,DP,1,15,0.09659090909090909
