,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,15,15,18,18,207,3,0,1,0,14.48,19.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,1,0.08695652173913043
1,17,17,21,21,215,3,0,1,0,14.99,19.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,2,0.09767441860465116
2,19,19,24,24,216,3,0,1,0,15.5,26.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,3,0.1111111111111111
3,21,21,27,27,218,3,0,1,0,14.99,25.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,4,0.12385321100917432
4,23,23,30,30,219,3,0,1,0,15.5,26.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,5,0.136986301369863
5,25,25,33,33,222,3,0,1,0,15.5,27.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,6,0.14864864864864866
6,27,27,36,36,225,3,0,1,0,15.98,24.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,7,0.16
7,29,29,39,39,226,3,0,1,0,15.98,34.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,8,0.17256637168141592
8,31,31,42,42,228,3,0,1,0,16.0,35.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,9,0.18421052631578946
9,33,33,45,45,226,3,0,1,0,16.0,32.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,10,0.19911504424778761
10,35,35,48,48,232,3,0,1,0,16.0,40.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,11,0.20689655172413793
11,37,37,51,51,226,3,0,1,0,16.48,31.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,12,0.22566371681415928
12,39,39,54,54,230,3,0,1,0,16.48,37.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,13,0.23478260869565218
13,41,41,57,57,238,3,0,1,0,16.48,43.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,14,0.23949579831932774
14,43,43,60,60,228,3,0,1,0,16.48,36.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,1,15,0.2631578947368421
15,47,39,59,47,260,9,0,1,0,16.96,57.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,1,0.22692307692307692
16,53,45,68,56,266,9,0,1,0,17.44,66.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,2,0.2556390977443609
17,61,51,80,65,275,10,0,1,0,17.92,73.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,3,0.2909090909090909
18,67,57,89,74,274,10,0,1,0,17.92,74.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,4,0.3248175182481752
19,73,63,98,83,284,10,0,1,0,18.48,79.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,5,0.34507042253521125
20,79,69,107,92,286,10,0,1,0,18.48,87.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,6,0.3741258741258741
21,85,75,116,101,299,10,0,1,0,18.96,84.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,7,0.3879598662207358
22,91,81,125,110,290,10,0,1,0,18.96,82.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,8,0.43103448275862066
23,95,88,131,120,284,9,0,1,0,19.44,84.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,9,0.4612676056338028
24,101,93,140,128,325,9,0,1,0,19.92,103.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,10,0.4307692307692308
25,107,99,149,137,324,9,0,1,0,19.92,112.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,11,0.45987654320987653
26,113,105,158,146,342,9,0,1,0,20.48,114.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,12,0.4619883040935672
27,119,111,167,155,311,9,0,1,0,20.96,92.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,13,0.5369774919614148
28,125,117,176,164,375,9,0,1,0,21.44,151.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,14,0.4693333333333333
29,131,123,185,173,354,9,0,1,0,21.44,125.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,2,15,0.5225988700564972
30,117,83,145,100,337,24,0,1,0,21.44,114.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,1,0.43026706231454004
31,133,95,170,119,400,26,0,1,0,22.48,160.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,2,0.425
32,141,109,181,140,399,22,0,1,0,22.48,167.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,3,0.45363408521303256
33,157,123,205,161,375,23,0,1,0,23.92,140.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,4,0.5466666666666666
34,173,137,229,182,420,24,0,1,0,25.44,174.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,5,0.5452380952380952
35,192,157,261,211,389,26,0,1,0,8.22,147.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,6,0.6709511568123393
36,206,171,282,232,464,26,0,1,0,18.24,205.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,7,0.6077586206896551
37,215,181,292,247,422,24,0,1,0,19.22,180.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,8,0.6919431279620853
38,229,195,313,268,415,24,0,1,0,19.35,174.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,9,0.7542168674698795
39,243,207,334,287,417,24,0,1,0,20.31,165.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,10,0.8009592326139089
40,262,227,366,316,461,26,0,1,0,24.47,210.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,11,0.7939262472885033
41,276,241,387,337,464,26,0,1,0,25.45,205.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,12,0.834051724137931
42,290,255,408,358,489,26,0,1,0,27.49,225.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,13,0.8343558282208589
43,304,269,429,379,504,26,0,1,0,28.51,248.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,14,0.8511904761904762
44,318,283,450,400,546,26,0,1,0,31.53,284.0,false,False,new,experiments/results/TA_2_2/boolean_5/60.onnx,TA,3,15,0.8241758241758241
