,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,62.98542404174805,50000,1e-05,20,0.1,14,True,-42.78375,0
1,126.84859919548035,100000,1e-05,20,0.1,14,True,-41.685303,1
2,189.62070608139038,150000,1e-05,20,0.1,14,True,-34.89808,2
3,252.2306833267212,200000,1e-05,20,0.1,14,True,-33.640938,3
4,316.9818391799927,250000,1e-05,20,0.1,14,True,-32.320457,4
5,381.51907229423523,300000,1e-05,20,0.1,14,True,-28.15475,5
6,446.0184164047241,350000,1e-05,20,0.1,14,True,-29.601782,6
7,510.7266798019409,400000,1e-05,20,0.1,14,True,-31.066397,7
8,573.9731755256653,450000,1e-05,20,0.1,14,True,-29.573597,8
9,638.8953547477722,500000,1e-05,20,0.1,14,True,-28.62911,9
10,703.693502664566,550000,1e-05,20,0.1,14,True,-34.299942,10
11,767.6066379547119,600000,1e-05,20,0.1,14,True,-32.352757,11
12,831.6357543468475,650000,1e-05,20,0.1,14,True,-34.149048,12
13,896.2777457237244,700000,1e-05,20,0.1,14,True,-33.57031,13
14,961.0025663375854,750000,1e-05,20,0.1,14,True,-32.962185,14
15,1026.1200618743896,800000,1e-05,20,0.1,14,True,-32.5534,15
16,1090.5876767635345,850000,1e-05,20,0.1,14,True,-31.668314,16
17,1155.985916852951,900000,1e-05,20,0.1,14,True,-31.397755,17
18,1221.3690974712372,950000,1e-05,20,0.1,14,True,-32.452477,18
19,1284.6270816326141,1000000,1e-05,20,0.1,14,True,-34.194225,19
20,1350.045695066452,1050000,1e-05,20,0.1,14,True,-33.993935,20
21,1461.683319568634,1100000,1e-05,20,0.1,14,True,-33.879913,21
22,1610.9971241950989,1150000,1e-05,20,0.1,14,True,-34.006233,22
23,1753.4861381053925,1200000,1e-05,20,0.1,14,True,-34.759377,23
24,1849.327570438385,1250000,1e-05,20,0.1,14,True,-35.81831,24
25,1910.146776676178,1300000,1e-05,20,0.1,14,True,-33.24756,25
26,1970.8315625190735,1350000,1e-05,20,0.1,14,True,-34.30632,26
27,2031.8212630748749,1400000,1e-05,20,0.1,14,True,-32.5755,27
28,2092.6231684684753,1450000,1e-05,20,0.1,14,True,-32.438934,28
29,2153.006654024124,1500000,1e-05,20,0.1,14,True,-32.728542,29
30,2213.464170217514,1550000,1e-05,20,0.1,14,True,-33.464714,30
31,2273.8110160827637,1600000,1e-05,20,0.1,14,True,-37.958664,31
32,2334.3671605587006,1650000,1e-05,20,0.1,14,True,-33.84737,32
33,2395.2451496124268,1700000,1e-05,20,0.1,14,True,-33.91691,33
34,2455.7695326805115,1750000,1e-05,20,0.1,14,True,-33.00186,34
35,2516.342488527298,1800000,1e-05,20,0.1,14,True,-31.95843,35
36,2577.206587791443,1850000,1e-05,20,0.1,14,True,-32.43058,36
37,2638.339883327484,1900000,1e-05,20,0.1,14,True,-33.537373,37
38,2699.57652258873,1950000,1e-05,20,0.1,14,True,-33.499294,38
39,2765.3826797008514,2000000,1e-05,20,0.1,14,True,-35.188267,39
40,2909.9134171009064,2050000,1e-05,20,0.1,14,True,-32.342144,40
41,3053.0778074264526,2100000,1e-05,20,0.1,14,True,-35.723248,41
42,3172.7628557682037,2150000,1e-05,20,0.1,14,True,-32.968086,42
43,3304.177074432373,2200000,1e-05,20,0.1,14,True,-32.82614,43
44,3457.5961673259735,2250000,1e-05,20,0.1,14,True,-33.108532,44
45,3599.874650478363,2300000,1e-05,20,0.1,14,True,-33.420124,45
46,3718.2443401813507,2350000,1e-05,20,0.1,14,True,-33.616352,46
47,3841.2560324668884,2400000,1e-05,20,0.1,14,True,-31.77856,47
48,3989.4495532512665,2450000,1e-05,20,0.1,14,True,-32.72715,48
49,4144.181187868118,2500000,1e-05,20,0.1,14,True,-32.876637,49
50,4312.908500909805,2550000,1e-05,20,0.1,14,True,-31.748482,50
51,4440.631390333176,2600000,1e-05,20,0.1,14,True,-30.273405,51
52,4594.908740758896,2650000,1e-05,20,0.1,14,True,-32.33133,52
53,4749.914875745773,2700000,1e-05,20,0.1,14,True,-31.549175,53
54,4905.773164987564,2750000,1e-05,20,0.1,14,True,-32.075024,54
55,5060.056650161743,2800000,1e-05,20,0.1,14,True,-31.505676,55
56,5217.9124228954315,2850000,1e-05,20,0.1,14,True,-29.151514,56
57,5376.491884946823,2900000,1e-05,20,0.1,14,True,-33.054974,57
58,5537.324936389923,2950000,1e-05,20,0.1,14,True,-30.448372,58
59,5667.021405696869,3000000,1e-05,20,0.1,14,True,-29.318874,59
60,5853.352412223816,3050000,1e-05,20,0.1,14,True,-33.117287,60
61,6010.3386063575745,3100000,1e-05,20,0.1,14,True,-31.994188,61
62,6168.6656839847565,3150000,1e-05,20,0.1,14,True,-31.294994,62
63,6322.330585002899,3200000,1e-05,20,0.1,14,True,-29.873568,63
64,6465.349266290665,3250000,1e-05,20,0.1,14,True,-30.401423,64
65,6645.951947689056,3300000,1e-05,20,0.1,14,True,-32.274548,65
66,6807.1115798950195,3350000,1e-05,20,0.1,14,True,-30.130432,66
67,6974.146279573441,3400000,1e-05,20,0.1,14,True,-30.23249,67
68,7138.752102136612,3450000,1e-05,20,0.1,14,True,-31.334541,68
