,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,161,61,293,100,307,65,0,1,30,19.66,66.0,new,experiments/results/DP_2_2/ra_feature_2h/0.onnx,DP,2,2,65.62606263160706,50000,1e-05,20,0.1,14,True,0
1,77,31,101,38,178,9,0,1,3,20.66,19.0,new,experiments/results/DP_2_2/ra_feature_2h/1.onnx,DP,2,2,127.24770975112915,100000,1e-05,20,0.1,14,True,1
2,57,28,76,36,177,5,1,1,1,18.66,22.0,new,experiments/results/DP_2_2/ra_feature_2h/2.onnx,DP,2,2,189.6199119091034,150000,1e-05,20,0.1,14,True,2
3,42,33,58,46,172,5,0,1,1,17.7,12.0,new,experiments/results/DP_2_2/ra_feature_2h/3.onnx,DP,2,2,252.7042257785797,200000,1e-05,20,0.1,14,True,3
4,69,41,94,59,173,17,0,2,3,19.7,19.0,new,experiments/results/DP_2_2/ra_feature_2h/4.onnx,DP,2,2,314.55967926979065,250000,1e-05,20,0.1,14,True,4
5,62,31,78,42,175,5,0,1,2,18.66,19.0,new,experiments/results/DP_2_2/ra_feature_2h/5.onnx,DP,2,2,376.6373620033264,300000,1e-05,20,0.1,14,True,5
6,170,34,249,44,297,45,0,4,15,13.65,69.0,new,experiments/results/DP_2_2/ra_feature_2h/6.onnx,DP,2,2,439.94592809677124,350000,1e-05,20,0.1,14,True,6
7,42,25,49,29,184,4,0,1,2,17.62,17.0,new,experiments/results/DP_2_2/ra_feature_2h/7.onnx,DP,2,2,503.3066840171814,400000,1e-05,20,0.1,14,True,7
8,56,28,72,36,192,5,0,1,2,18.18,21.0,new,experiments/results/DP_2_2/ra_feature_2h/8.onnx,DP,2,2,567.3197586536407,450000,1e-05,20,0.1,14,True,8
9,170,56,265,88,321,65,1,1,19,18.64,71.0,new,experiments/results/DP_2_2/ra_feature_2h/9.onnx,DP,2,2,630.4216628074646,500000,1e-05,20,0.1,14,True,9
10,44,25,52,29,170,5,0,2,1,17.7,12.0,new,experiments/results/DP_2_2/ra_feature_2h/10.onnx,DP,2,2,693.7446753978729,550000,1e-05,20,0.1,14,True,10
11,55,28,72,36,159,5,0,1,3,18.18,12.0,new,experiments/results/DP_2_2/ra_feature_2h/11.onnx,DP,2,2,756.9960477352142,600000,1e-05,20,0.1,14,True,11
12,36,25,41,29,175,4,0,1,1,17.62,12.0,new,experiments/results/DP_2_2/ra_feature_2h/12.onnx,DP,2,2,820.2579379081726,650000,1e-05,20,0.1,14,True,12
13,63,28,86,35,175,9,1,2,2,19.14,25.0,new,experiments/results/DP_2_2/ra_feature_2h/13.onnx,DP,2,2,883.5561451911926,700000,1e-05,20,0.1,14,True,13
14,128,31,174,38,214,20,1,2,10,26.18,31.0,new,experiments/results/DP_2_2/ra_feature_2h/14.onnx,DP,2,2,945.3058342933655,750000,1e-05,20,0.1,14,True,14
15,122,31,168,38,277,25,0,2,10,26.66,56.0,new,experiments/results/DP_2_2/ra_feature_2h/15.onnx,DP,2,2,1008.1710000038147,800000,1e-05,20,0.1,14,True,15
16,152,31,227,38,239,38,1,2,5,9.66,50.0,new,experiments/results/DP_2_2/ra_feature_2h/16.onnx,DP,2,2,1071.6433553695679,850000,1e-05,20,0.1,14,True,16
17,118,31,157,38,253,26,0,2,3,26.66,40.0,new,experiments/results/DP_2_2/ra_feature_2h/17.onnx,DP,2,2,1134.5149095058441,900000,1e-05,20,0.1,14,True,17
18,146,25,204,29,256,35,1,2,4,9.63,53.0,new,experiments/results/DP_2_2/ra_feature_2h/18.onnx,DP,2,2,1196.8795793056488,950000,1e-05,20,0.1,14,True,18
19,149,82,262,143,281,40,3,2,25,8.73,47.0,new,experiments/results/DP_2_2/ra_feature_2h/19.onnx,DP,2,2,1259.8303680419922,1000000,1e-05,20,0.1,14,True,19
20,146,51,219,74,238,40,1,1,4,9.65,45.0,new,experiments/results/DP_2_2/ra_feature_2h/20.onnx,DP,2,2,1322.5967466831207,1050000,1e-05,20,0.1,14,True,20
21,147,43,214,64,296,35,1,1,7,29.62,61.0,new,experiments/results/DP_2_2/ra_feature_2h/21.onnx,DP,2,2,1385.1756749153137,1100000,1e-05,20,0.1,14,True,21
22,144,43,232,59,279,45,1,1,12,8.68,63.0,new,experiments/results/DP_2_2/ra_feature_2h/22.onnx,DP,2,2,1447.9030101299286,1150000,1e-05,20,0.1,14,True,22
23,61,36,94,51,177,12,0,1,6,19.62,17.0,new,experiments/results/DP_2_2/ra_feature_2h/23.onnx,DP,2,2,1511.0893771648407,1200000,1e-05,20,0.1,14,True,23
24,150,55,244,84,315,40,1,1,20,12.72,69.0,new,experiments/results/DP_2_2/ra_feature_2h/24.onnx,DP,2,2,1573.6143074035645,1250000,1e-05,20,0.1,14,True,24
25,57,28,87,35,194,4,2,1,15,18.67,16.0,new,experiments/results/DP_2_2/ra_feature_2h/25.onnx,DP,2,2,1636.9604001045227,1300000,1e-05,20,0.1,14,True,25
26,43,25,50,29,175,4,0,2,1,17.62,16.0,new,experiments/results/DP_2_2/ra_feature_2h/26.onnx,DP,2,2,1699.5096728801727,1350000,1e-05,20,0.1,14,True,26
27,56,28,78,36,197,5,0,1,2,18.66,23.0,new,experiments/results/DP_2_2/ra_feature_2h/27.onnx,DP,2,2,1762.7890248298645,1400000,1e-05,20,0.1,14,True,27
28,121,28,193,35,294,37,0,1,11,28.66,61.0,new,experiments/results/DP_2_2/ra_feature_2h/28.onnx,DP,2,2,1825.6853635311127,1450000,1e-05,20,0.1,14,True,28
29,121,31,158,38,213,18,2,2,2,26.66,37.0,new,experiments/results/DP_2_2/ra_feature_2h/29.onnx,DP,2,2,1889.1817133426666,1500000,1e-05,20,0.1,14,True,29
30,150,40,236,58,248,40,1,2,13,11.65,61.0,new,experiments/results/DP_2_2/ra_feature_2h/30.onnx,DP,2,2,1952.4072422981262,1550000,1e-05,20,0.1,14,True,30
31,47,28,64,35,156,4,0,1,2,18.18,9.0,new,experiments/results/DP_2_2/ra_feature_2h/31.onnx,DP,2,2,2016.524715423584,1600000,1e-05,20,0.1,14,True,31
32,122,25,151,29,208,16,0,1,2,25.14,30.0,new,experiments/results/DP_2_2/ra_feature_2h/32.onnx,DP,2,2,2080.21053481102,1650000,1e-05,20,0.1,14,True,32
33,112,37,160,50,242,19,0,1,11,24.67,39.0,new,experiments/results/DP_2_2/ra_feature_2h/33.onnx,DP,2,2,2142.896060705185,1700000,1e-05,20,0.1,14,True,33
34,145,34,209,44,243,44,1,2,3,10.66,36.0,new,experiments/results/DP_2_2/ra_feature_2h/34.onnx,DP,2,2,2205.676539182663,1750000,1e-05,20,0.1,14,True,34
35,103,25,132,29,274,15,0,1,0,24.18,39.0,new,experiments/results/DP_2_2/ra_feature_2h/35.onnx,DP,2,2,2269.1670870780945,1800000,1e-05,20,0.1,14,True,35
36,56,31,68,38,165,7,0,1,2,18.66,19.0,new,experiments/results/DP_2_2/ra_feature_2h/36.onnx,DP,2,2,2332.4254393577576,1850000,1e-05,20,0.1,14,True,36
37,131,31,186,42,260,35,0,1,3,27.62,47.0,new,experiments/results/DP_2_2/ra_feature_2h/37.onnx,DP,2,2,2395.0733773708344,1900000,1e-05,20,0.1,14,True,37
38,130,47,192,67,236,29,2,1,8,27.62,41.0,new,experiments/results/DP_2_2/ra_feature_2h/38.onnx,DP,2,2,2458.5548610687256,1950000,1e-05,20,0.1,14,True,38
39,41,28,53,35,173,4,0,1,4,17.62,11.0,new,experiments/results/DP_2_2/ra_feature_2h/39.onnx,DP,2,2,2521.1742644309998,2000000,1e-05,20,0.1,14,True,39
40,118,28,179,35,272,42,0,1,5,27.62,39.0,new,experiments/results/DP_2_2/ra_feature_2h/40.onnx,DP,2,2,2583.8381745815277,2050000,1e-05,20,0.1,14,True,40
41,114,31,156,41,231,8,0,17,2,25.14,38.0,new,experiments/results/DP_2_2/ra_feature_2h/41.onnx,DP,2,2,2646.2621755599976,2100000,1e-05,20,0.1,14,True,41
42,150,46,230,64,317,31,0,1,4,10.66,62.0,new,experiments/results/DP_2_2/ra_feature_2h/42.onnx,DP,2,2,2709.6605784893036,2150000,1e-05,20,0.1,14,True,42
43,93,25,121,29,219,14,0,1,1,22.66,38.0,new,experiments/results/DP_2_2/ra_feature_2h/43.onnx,DP,2,2,2774.0186483860016,2200000,1e-05,20,0.1,14,True,43
44,73,44,114,64,202,16,2,1,7,20.66,23.0,new,experiments/results/DP_2_2/ra_feature_2h/44.onnx,DP,2,2,2836.676080942154,2250000,1e-05,20,0.1,14,True,44
45,132,28,194,35,250,29,0,1,9,27.62,40.0,new,experiments/results/DP_2_2/ra_feature_2h/45.onnx,DP,2,2,2899.364860534668,2300000,1e-05,20,0.1,14,True,45
46,94,39,133,54,250,26,0,1,2,23.14,37.0,new,experiments/results/DP_2_2/ra_feature_2h/46.onnx,DP,2,2,2962.0427429676056,2350000,1e-05,20,0.1,14,True,46
47,62,28,87,36,180,5,0,1,1,18.66,14.0,new,experiments/results/DP_2_2/ra_feature_2h/47.onnx,DP,2,2,3024.5355446338654,2400000,1e-05,20,0.1,14,True,47
