,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,7,0,6,0,185,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//0.onnx,DP,1,4,0.032432432432432434,0
1,217,39,343,54,338,12,0,1,45,27.14,120.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//0.onnx,DP,2,4,1.014792899408284,0
2,2450,0,5001,0,2598,307,0,0,174,0.0,1801.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//0.onnx,DP,3,4,1.9249422632794457,0
3,7,0,6,0,193,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//1.onnx,DP,1,4,0.031088082901554404,1
4,152,39,227,54,286,6,1,1,35,24.18,93.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//1.onnx,DP,2,4,0.7937062937062938,1
5,3107,0,5001,0,3855,404,2,0,387,0.0,2442.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//1.onnx,DP,3,4,1.2972762645914397,1
6,7,0,6,0,185,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//2.onnx,DP,1,4,0.032432432432432434,2
7,161,39,253,54,310,7,0,1,44,24.66,96.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//2.onnx,DP,2,4,0.8161290322580645,2
8,3153,0,5001,0,3799,414,0,0,408,0.0,2332.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//2.onnx,DP,3,4,1.3163990523822058,2
9,7,0,6,0,184,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//3.onnx,DP,1,4,0.03260869565217391,3
10,235,39,390,54,395,49,1,1,59,19.28,135.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//3.onnx,DP,2,4,0.9873417721518988,3
11,3064,0,5001,0,4480,692,1,0,451,0.0,2378.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//3.onnx,DP,3,4,1.1162946428571427,3
12,7,0,6,0,185,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//4.onnx,DP,1,4,0.032432432432432434,4
13,264,65,454,103,393,69,0,1,68,23.3,157.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//4.onnx,DP,2,4,1.1552162849872774,4
14,3040,0,5001,0,4239,631,1,0,472,0.0,2332.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//4.onnx,DP,3,4,1.1797593772116066,4
15,7,0,6,0,184,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//5.onnx,DP,1,4,0.03260869565217391,5
16,267,102,469,177,414,70,1,1,67,25.27,170.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//5.onnx,DP,2,4,1.1328502415458936,5
17,3046,0,5001,0,4879,844,4,0,512,0.0,2297.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//5.onnx,DP,3,4,1.0250051240008198,5
18,7,0,6,0,185,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//6.onnx,DP,1,4,0.032432432432432434,6
19,269,55,474,88,407,78,0,1,68,25.31,158.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//6.onnx,DP,2,4,1.1646191646191646,6
20,2967,0,5001,0,5021,885,14,0,591,0.0,2165.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//6.onnx,DP,3,4,0.9960167297351126,6
21,7,0,6,0,184,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//7.onnx,DP,1,4,0.03260869565217391,7
22,271,67,468,107,458,81,2,1,61,28.31,183.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//7.onnx,DP,2,4,1.0218340611353711,7
23,2785,0,5001,0,6079,1353,3,0,560,0.0,1837.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//7.onnx,DP,3,4,0.822668202006909,7
24,7,0,6,0,187,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//8.onnx,DP,1,4,0.03208556149732621,8
25,269,67,465,107,405,84,1,1,62,29.3,150.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//8.onnx,DP,2,4,1.1481481481481481,8
26,2258,43,4129,51,4924,1141,4,1,399,164.38,1640.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/COMPLETE_components_by_state_DP_2_k_over_boolean//COMPLETE_components_by_state_DP_2_4_over_boolean//8.onnx,DP,3,4,0.8385458976441917,8
