,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,4.0,0.0,3.0,0.0,177.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,1,0
1,5.0,0.0,4.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,2,0
2,6.0,0.0,5.0,0.0,177.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,3,0
3,7.0,0.0,6.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,4,0
4,8.0,0.0,7.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,5,0
5,9.0,0.0,8.0,0.0,194.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,6,0
6,10.0,0.0,9.0,0.0,193.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,7,0
7,11.0,0.0,10.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,8,0
8,12.0,0.0,11.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,9,0
9,13.0,0.0,12.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,10,0
10,14.0,0.0,13.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,11,0
11,15.0,0.0,14.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,12,0
12,16.0,0.0,15.0,0.0,165.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,13,0
13,17.0,0.0,16.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,14,0
14,18.0,0.0,17.0,0.0,181.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,1,15,0
15,130.0,106.0,236.0,179.0,326.0,38.0,1.0,1.0,26.0,23.44,115.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,2,1,0
16,174.0,126.0,318.0,213.0,352.0,39.0,1.0,1.0,42.0,26.48,119.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,2,2,0
17,224.0,148.0,410.0,252.0,389.0,40.0,0.0,1.0,57.0,12.8,152.0,True,new,experiments/results/DP_2_2/visits6432/0.onnx,DP,2,3,0
