,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,4.0,0.0,3.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,6.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,1,0
1,5.0,0.0,4.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,2,0
2,6.0,0.0,5.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,3,0
3,7.0,0.0,6.0,0.0,142.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,4,0
4,8.0,0.0,7.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,5,0
5,9.0,0.0,8.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,6,0
6,10.0,0.0,9.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,7,0
7,11.0,0.0,10.0,0.0,142.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,8,0
8,12.0,0.0,11.0,0.0,142.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,9,0
9,13.0,0.0,12.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,10,0
10,14.0,0.0,13.0,0.0,142.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,11,0
11,15.0,0.0,14.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,12,0
12,16.0,0.0,15.0,0.0,162.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,13,0
13,17.0,0.0,16.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,14,0
14,18.0,0.0,17.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,6.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,1,15,0
15,127.0,110.0,230.0,193.0,319.0,76.0,2.0,1.0,19.0,12.96,116.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,1,0
16,167.0,130.0,297.0,227.0,344.0,88.0,1.0,1.0,30.0,19.02,109.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,2,0
17,212.0,150.0,368.0,261.0,335.0,97.0,1.0,1.0,42.0,26.01,122.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,3,0
18,265.0,170.0,447.0,295.0,433.0,95.0,2.0,1.0,54.0,31.12,166.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,4,0
19,313.0,190.0,527.0,329.0,412.0,123.0,1.0,1.0,64.0,40.14,131.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,5,0
20,381.0,210.0,632.0,363.0,494.0,135.0,1.0,1.0,79.0,50.2,223.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,6,0
21,449.0,230.0,732.0,397.0,567.0,143.0,1.0,1.0,93.0,58.21,266.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,7,0
22,503.0,250.0,801.0,431.0,553.0,158.0,1.0,1.0,97.0,68.29,253.0,True,new,experiments/results/DP_2_2/multiple_1/0.onnx,DP,2,8,0
