,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,215.0,2.0,0.0,1.0,0.0,17.2,12.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,239.0,2.0,0.0,1.0,0.0,17.21,17.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,176.0,2.0,0.0,1.0,0.0,18.21,17.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,187.0,2.0,0.0,1.0,0.0,19.7,21.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,179.0,2.0,0.0,1.0,0.0,20.21,31.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,186.0,2.0,0.0,1.0,0.0,20.69,35.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,188.0,2.0,0.0,1.0,0.0,20.69,36.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,248.0,2.0,0.0,1.0,0.0,20.18,45.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,209.0,2.0,0.0,1.0,0.0,21.2,45.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,201.0,2.0,0.0,1.0,0.0,21.17,46.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,213.0,2.0,0.0,1.0,0.0,21.65,59.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,246.0,2.0,0.0,1.0,0.0,22.18,56.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,232.0,2.0,0.0,1.0,0.0,22.66,57.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,220.0,2.0,0.0,1.0,0.0,23.14,66.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,14,0
14,20.0,6.0,36.0,8.0,240.0,2.0,0.0,1.0,0.0,22.66,79.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,1,15,0
15,18.0,0.0,25.0,0.0,205.0,3.0,0.0,0.0,1.0,0.0,30.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,1,0
16,33.0,20.0,56.0,30.0,219.0,9.0,0.0,1.0,6.0,21.65,60.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,2,0
17,47.0,21.0,85.0,31.0,279.0,7.0,0.0,1.0,10.0,23.62,97.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,3,0
18,63.0,21.0,123.0,31.0,306.0,11.0,0.0,1.0,14.0,25.62,118.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,4,0
19,81.0,21.0,169.0,31.0,363.0,11.0,0.0,1.0,18.0,29.14,135.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,5,0
20,101.0,21.0,223.0,31.0,407.0,12.0,0.0,1.0,22.0,19.4,194.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,6,0
21,123.0,21.0,285.0,31.0,433.0,16.0,0.0,1.0,26.0,24.46,230.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,7,0
22,147.0,21.0,355.0,31.0,481.0,17.0,0.0,1.0,30.0,32.5,292.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,8,0
23,173.0,21.0,433.0,31.0,620.0,20.0,0.0,1.0,34.0,39.58,356.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,9,0
24,201.0,21.0,519.0,31.0,630.0,20.0,0.0,1.0,38.0,50.67,421.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,10,0
25,231.0,21.0,613.0,31.0,820.0,26.0,0.0,1.0,42.0,63.72,595.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,11,0
26,263.0,21.0,715.0,31.0,852.0,25.0,0.0,1.0,46.0,77.85,611.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,12,0
27,297.0,21.0,825.0,31.0,1007.0,27.0,0.0,1.0,50.0,95.94,751.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,13,0
28,333.0,21.0,943.0,31.0,1205.0,29.0,0.0,1.0,54.0,118.01,909.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,14,0
29,371.0,21.0,1069.0,31.0,1359.0,32.0,0.0,1.0,58.0,142.17,1050.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,2,15,0
30,33.0,0.0,50.0,0.0,230.0,6.0,0.0,0.0,1.0,0.0,71.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,1,0
31,105.0,0.0,190.0,0.0,407.0,38.0,0.0,0.0,23.0,0.0,180.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,2,0
32,268.0,124.0,503.0,198.0,647.0,106.0,0.0,1.0,109.0,57.41,353.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,3,0
33,479.0,110.0,1044.0,166.0,1187.0,263.0,0.0,1.0,241.0,55.18,613.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,4,0
34,663.0,103.0,1549.0,162.0,1769.0,366.0,0.0,1.0,318.0,102.3,952.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,5,0
35,977.0,113.0,2501.0,171.0,3030.0,851.0,0.0,1.0,486.0,90.36,1271.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,6,0
36,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,3,7,0
37,80.0,0.0,161.0,0.0,360.0,32.0,0.0,0.0,1.0,0.0,149.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,4,1,0
38,258.0,0.0,473.0,0.0,582.0,90.0,0.0,0.0,51.0,0.0,343.0,new,experiments/results/AT_2_2/5mill_JEadam/0.onnx,AT,4,2,0
