,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.009737014770507812,0,1e-05,20,0.1,15,True,0.7790851,0
1,159.31401705741882,50000,1e-05,20,0.1,15,True,-135.66786,1
2,294.3482584953308,100000,1e-05,20,0.1,15,True,-589.8136,2
3,417.29014921188354,150000,1e-05,20,0.1,15,True,-443.03506,3
4,538.8996875286102,200000,1e-05,20,0.1,15,True,-669.0252,4
5,665.560879945755,250000,1e-05,20,0.1,15,True,-514.32086,5
6,782.017397403717,300000,1e-05,20,0.1,15,True,-650.4071,6
7,872.4028344154358,350000,1e-05,20,0.1,15,True,-606.0532,7
8,973.0495085716248,400000,1e-05,20,0.1,15,True,-634.8836,8
9,1075.1758496761322,450000,1e-05,20,0.1,15,True,-587.57587,9
10,1190.8970942497253,500000,1e-05,20,0.1,15,True,-573.2282,10
11,1298.3785083293915,550000,1e-05,20,0.1,15,True,-655.0916,11
12,1408.565556049347,600000,1e-05,20,0.1,15,True,-472.44336,12
13,1514.971831560135,650000,1e-05,20,0.1,15,True,-543.5128,13
14,1623.4306886196136,700000,1e-05,20,0.1,15,True,-605.4117,14
15,1728.2204341888428,750000,1e-05,20,0.1,15,True,-683.7775,15
16,1835.237824678421,800000,1e-05,20,0.1,15,True,-385.2488,16
17,1932.898431301117,850000,1e-05,20,0.1,15,True,-532.7768,17
18,2031.032161951065,900000,1e-05,20,0.1,15,True,-768.5844,18
19,2124.3133130073547,950000,1e-05,20,0.1,15,True,-635.2414,19
20,2214.8708386421204,1000000,1e-05,20,0.1,15,True,-586.8147,20
21,2303.2143375873566,1050000,1e-05,20,0.1,15,True,-748.8857,21
22,2395.79758477211,1100000,1e-05,20,0.1,15,True,-697.74567,22
23,2485.160567998886,1150000,1e-05,20,0.1,15,True,-558.4544,23
24,2574.737669944763,1200000,1e-05,20,0.1,15,True,-649.3227,24
25,2663.123252391815,1250000,1e-05,20,0.1,15,True,-661.8882,25
26,2755.091940164566,1300000,1e-05,20,0.1,15,True,-632.44885,26
27,2846.195151090622,1350000,1e-05,20,0.1,15,True,-670.3661,27
28,2935.916857481003,1400000,1e-05,20,0.1,15,True,-520.511,28
29,3024.197267770767,1450000,1e-05,20,0.1,15,True,-654.4701,29
30,3111.63427233696,1500000,1e-05,20,0.1,15,True,-646.669,30
31,3199.238091468811,1550000,1e-05,20,0.1,15,True,-753.21185,31
32,3288.1172456741333,1600000,1e-05,20,0.1,15,True,-732.12805,32
33,3375.3504960536957,1650000,1e-05,20,0.1,15,True,-691.4621,33
34,3461.164344549179,1700000,1e-05,20,0.1,15,True,-677.4781,34
35,3551.6675345897675,1750000,1e-05,20,0.1,15,True,-608.8723,35
36,3639.7488310337067,1800000,1e-05,20,0.1,15,True,-508.71417,36
37,3727.4726660251617,1850000,1e-05,20,0.1,15,True,-595.5796,37
38,3818.7480709552765,1900000,1e-05,20,0.1,15,True,-697.2316,38
39,3904.720116853714,1950000,1e-05,20,0.1,15,True,-754.0843,39
40,3991.962055683136,2000000,1e-05,20,0.1,15,True,-656.5393,40
41,4080.2638273239136,2050000,1e-05,20,0.1,15,True,-592.5307,41
42,4165.686470508575,2100000,1e-05,20,0.1,15,True,-642.9895,42
43,4255.02480173111,2150000,1e-05,20,0.1,15,True,-766.2033,43
44,4342.482125282288,2200000,1e-05,20,0.1,15,True,-642.75354,44
45,4427.329998970032,2250000,1e-05,20,0.1,15,True,-709.23035,45
46,4514.5690574646,2300000,1e-05,20,0.1,15,True,-538.8463,46
47,4600.1948981285095,2350000,1e-05,20,0.1,15,True,-582.55206,47
48,4685.7369928359985,2400000,1e-05,20,0.1,15,True,-651.3272,48
49,4771.770776748657,2450000,1e-05,20,0.1,15,True,-438.01926,49
50,4870.351541042328,2500000,1e-05,20,0.1,15,True,-586.49396,50
51,4984.597649335861,2550000,1e-05,20,0.1,15,True,-714.37085,51
52,5093.042391300201,2600000,1e-05,20,0.1,15,True,-763.8828,52
53,5211.776673078537,2650000,1e-05,20,0.1,15,True,-599.9122,53
54,5324.673835277557,2700000,1e-05,20,0.1,15,True,-725.8695,54
55,5443.961933374405,2750000,1e-05,20,0.1,15,True,-716.7165,55
56,5553.139256477356,2800000,1e-05,20,0.1,15,True,-735.94977,56
57,5670.164947509766,2850000,1e-05,20,0.1,15,True,-563.5852,57
58,5779.792826652527,2900000,1e-05,20,0.1,15,True,-713.7907,58
59,5896.081383228302,2950000,1e-05,20,0.1,15,True,-744.6694,59
60,6005.454624414444,3000000,1e-05,20,0.1,15,True,-710.8835,60
61,6122.226101160049,3050000,1e-05,20,0.1,15,True,-696.16656,61
62,6247.130510091782,3100000,1e-05,20,0.1,15,True,-585.69257,62
63,6363.501003980637,3150000,1e-05,20,0.1,15,True,-748.7295,63
64,6482.113394498825,3200000,1e-05,20,0.1,15,True,-716.77625,64
65,6586.163335084915,3250000,1e-05,20,0.1,15,True,-509.8265,65
66,6698.895783662796,3300000,1e-05,20,0.1,15,True,-670.5902,66
67,6812.707323551178,3350000,1e-05,20,0.1,15,True,-526.89594,67
68,6916.785888195038,3400000,1e-05,20,0.1,15,True,-553.3159,68
69,7035.732542991638,3450000,1e-05,20,0.1,15,True,-721.188,69
70,7144.355003595352,3500000,1e-05,20,0.1,15,True,-806.13214,70
