,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,173,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,1,0.017341040462427744
1,5,0,4,0,173,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,2,0.023121387283236993
2,6,0,5,0,174,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,3,0.028735632183908046
3,7,0,6,0,176,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,4,0.03409090909090909
4,8,0,7,0,174,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,5,0.040229885057471264
5,9,0,8,0,177,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,6,0.04519774011299435
6,10,0,9,0,173,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,7,0.05202312138728324
7,11,0,10,0,181,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,8,0.055248618784530384
8,12,0,11,0,175,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,9,0.06285714285714286
9,13,0,12,0,180,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,10,0.06666666666666667
10,14,0,13,0,174,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,11,0.07471264367816093
11,15,0,14,0,175,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,12,0.08
12,16,0,15,0,174,0,0,0,1,0.0,13.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,13,0.08620689655172414
13,17,0,16,0,177,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,14,0.0903954802259887
14,18,0,17,0,177,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/labelsThatReach/5.onnx,DP,1,15,0.096045197740113
