,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,context features,idx
36,298,130,585,239,586,151,0,1,142,116.91,176.0,new,experiments/results/AT_2_2/5mill_C/36.onnx,AT,3,3,3819.9175832271576,1800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,36
37,296,134,580,242,673,175,0,1,139,126.95,193.0,new,experiments/results/AT_2_2/5mill_C/37.onnx,AT,3,3,3924.501338481903,1850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,37
38,298,124,579,221,644,121,0,1,145,120.93,228.0,new,experiments/results/AT_2_2/5mill_C/38.onnx,AT,3,3,4029.852792263031,1900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,38
39,292,129,557,231,587,107,0,1,128,130.91,204.0,new,experiments/results/AT_2_2/5mill_C/39.onnx,AT,3,3,4134.616121768951,1950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,39
40,212,121,392,200,452,115,0,1,77,65.94,119.0,new,experiments/results/AT_2_2/5mill_C/40.onnx,AT,3,3,4239.132597923279,2000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,40
41,266,126,512,214,608,107,0,1,109,107.92,192.0,new,experiments/results/AT_2_2/5mill_C/41.onnx,AT,3,3,4344.05627989769,2050000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,41
42,283,139,546,242,614,109,0,1,122,116.92,177.0,new,experiments/results/AT_2_2/5mill_C/42.onnx,AT,3,3,4448.076286554337,2100000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,42
43,313,144,627,257,689,150,0,1,156,25.63,249.0,new,experiments/results/AT_2_2/5mill_C/43.onnx,AT,3,3,4551.998082876205,2150000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,43
44,253,122,467,200,505,109,0,1,95,105.93,174.0,new,experiments/results/AT_2_2/5mill_C/44.onnx,AT,3,3,4655.381810426712,2200000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,44
45,258,136,487,236,574,115,0,1,93,113.92,195.0,new,experiments/results/AT_2_2/5mill_C/45.onnx,AT,3,3,4760.081761598587,2250000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,45
46,316,147,644,272,602,100,0,1,160,129.9,182.0,new,experiments/results/AT_2_2/5mill_C/46.onnx,AT,3,3,4864.331658601761,2300000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,46
47,269,110,521,188,724,150,0,1,113,109.92,236.0,new,experiments/results/AT_2_2/5mill_C/47.onnx,AT,3,3,4969.142100811005,2350000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,47
48,264,134,517,251,604,139,0,1,110,111.93,182.0,new,experiments/results/AT_2_2/5mill_C/48.onnx,AT,3,3,5074.54586148262,2400000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,48
49,236,113,433,175,624,110,0,1,101,80.93,185.0,new,experiments/results/AT_2_2/5mill_C/49.onnx,AT,3,3,5177.746978998184,2450000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,49
50,226,123,424,201,464,111,0,1,95,75.92,139.0,new,experiments/results/AT_2_2/5mill_C/50.onnx,AT,3,3,5280.885291099548,2500000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,50
51,239,101,429,158,486,112,0,1,110,67.92,116.0,new,experiments/results/AT_2_2/5mill_C/51.onnx,AT,3,3,5383.593439817429,2550000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,51
52,194,111,362,185,415,118,0,1,79,52.94,111.0,new,experiments/results/AT_2_2/5mill_C/52.onnx,AT,3,3,5486.007263422012,2600000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,52
53,206,107,381,174,536,115,0,1,86,55.95,133.0,new,experiments/results/AT_2_2/5mill_C/53.onnx,AT,3,3,5588.642411470413,2650000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,53
54,242,126,461,209,592,153,0,1,107,62.97,135.0,new,experiments/results/AT_2_2/5mill_C/54.onnx,AT,3,3,5691.672760248184,2700000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,54
55,235,110,409,173,468,114,0,1,93,71.94,130.0,new,experiments/results/AT_2_2/5mill_C/55.onnx,AT,3,3,5795.022918224335,2750000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,55
56,236,103,422,161,615,111,0,1,98,71.93,169.0,new,experiments/results/AT_2_2/5mill_C/56.onnx,AT,3,3,5898.642693042755,2800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,56
57,211,100,387,154,456,116,0,1,74,65.94,116.0,new,experiments/results/AT_2_2/5mill_C/57.onnx,AT,3,3,6002.458394289017,2850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,57
58,222,114,405,176,585,122,0,1,83,64.97,153.0,new,experiments/results/AT_2_2/5mill_C/58.onnx,AT,3,3,6106.026592254639,2900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,58
59,192,122,370,209,418,117,0,1,75,45.98,106.0,new,experiments/results/AT_2_2/5mill_C/59.onnx,AT,3,3,6210.016995191574,2950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,59
60,192,115,369,192,398,118,0,1,71,46.99,86.0,new,experiments/results/AT_2_2/5mill_C/60.onnx,AT,3,3,6312.90834736824,3000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,60
61,190,109,357,185,472,113,0,1,56,45.99,111.0,new,experiments/results/AT_2_2/5mill_C/61.onnx,AT,3,3,6417.092373609543,3050000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,61
62,191,100,369,177,429,121,0,1,71,47.99,98.0,new,experiments/results/AT_2_2/5mill_C/62.onnx,AT,3,3,6520.364821195602,3100000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,62
63,228,99,441,169,548,149,0,1,97,65.96,123.0,new,experiments/results/AT_2_2/5mill_C/63.onnx,AT,3,3,6624.337438106537,3150000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,63
64,236,103,436,161,552,122,0,1,96,63.96,135.0,new,experiments/results/AT_2_2/5mill_C/64.onnx,AT,3,3,6728.772523164749,3200000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,64
65,232,103,438,178,465,132,0,1,83,69.96,123.0,new,experiments/results/AT_2_2/5mill_C/65.onnx,AT,3,3,6834.2109344005585,3250000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,65
66,228,112,392,172,409,82,0,1,97,55.96,120.0,new,experiments/results/AT_2_2/5mill_C/66.onnx,AT,3,3,6939.501728057861,3300000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,66
67,207,108,349,165,407,106,0,1,79,45.97,95.0,new,experiments/results/AT_2_2/5mill_C/67.onnx,AT,3,3,7044.251819610596,3350000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,67
68,208,98,381,163,458,126,0,1,76,59.96,128.0,new,experiments/results/AT_2_2/5mill_C/68.onnx,AT,3,3,7149.213828325272,3400000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,68
69,221,104,379,167,431,105,0,1,93,58.94,110.0,new,experiments/results/AT_2_2/5mill_C/69.onnx,AT,3,3,7254.642714262009,3450000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,69
70,239,116,403,190,535,123,0,1,95,64.94,130.0,new,experiments/results/AT_2_2/5mill_C/70.onnx,AT,3,3,7359.870670795441,3500000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,70
71,193,103,337,167,419,99,0,1,78,46.96,122.0,new,experiments/results/AT_2_2/5mill_C/71.onnx,AT,3,3,7465.283385515213,3550000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,71
72,173,101,334,179,480,110,0,1,63,36.97,103.0,new,experiments/results/AT_2_2/5mill_C/72.onnx,AT,3,3,7570.112187623978,3600000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,72
73,223,108,408,186,560,131,0,1,83,57.95,133.0,new,experiments/results/AT_2_2/5mill_C/73.onnx,AT,3,3,7675.242475271225,3650000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,73
74,249,129,448,225,553,145,0,1,105,71.95,134.0,new,experiments/results/AT_2_2/5mill_C/74.onnx,AT,3,3,7779.449259757996,3700000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,74
75,243,112,447,190,504,137,0,1,106,70.94,107.0,new,experiments/results/AT_2_2/5mill_C/75.onnx,AT,3,3,7884.268879413605,3750000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,75
76,221,109,403,184,423,140,0,1,84,65.95,111.0,new,experiments/results/AT_2_2/5mill_C/76.onnx,AT,3,3,7989.708977460861,3800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,76
77,203,112,376,198,505,117,0,1,77,51.95,121.0,new,experiments/results/AT_2_2/5mill_C/77.onnx,AT,3,3,8094.986045598984,3850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,77
78,231,110,419,196,541,148,0,1,94,69.96,140.0,new,experiments/results/AT_2_2/5mill_C/78.onnx,AT,3,3,8199.021156072617,3900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,78
79,210,114,385,195,442,124,0,1,84,62.92,94.0,new,experiments/results/AT_2_2/5mill_C/79.onnx,AT,3,3,8304.156336069107,3950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,79
80,223,102,387,179,512,124,0,1,88,61.95,130.0,new,experiments/results/AT_2_2/5mill_C/80.onnx,AT,3,3,8408.438850164413,4000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,80
81,217,104,386,166,479,123,0,1,89,65.93,117.0,new,experiments/results/AT_2_2/5mill_C/81.onnx,AT,3,3,8512.387189149857,4050000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,81
82,224,103,424,174,628,130,0,1,88,73.93,166.0,new,experiments/results/AT_2_2/5mill_C/82.onnx,AT,3,3,8614.917292118073,4100000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,82
83,214,99,395,168,446,129,0,1,86,65.93,116.0,new,experiments/results/AT_2_2/5mill_C/83.onnx,AT,3,3,8720.278341531754,4150000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,83
84,224,97,407,158,548,137,0,1,86,68.95,157.0,new,experiments/results/AT_2_2/5mill_C/84.onnx,AT,3,3,8823.37526679039,4200000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,84
85,228,108,423,182,491,142,0,1,95,75.96,121.0,new,experiments/results/AT_2_2/5mill_C/85.onnx,AT,3,3,8927.994131803513,4250000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,85
86,210,105,387,174,492,120,0,1,83,59.95,123.0,new,experiments/results/AT_2_2/5mill_C/86.onnx,AT,3,3,9031.363758563995,4300000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,86
87,206,120,369,196,430,80,0,1,81,58.93,114.0,new,experiments/results/AT_2_2/5mill_C/87.onnx,AT,3,3,9135.891437530518,4350000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,87
88,221,94,381,138,409,114,0,1,90,56.95,104.0,new,experiments/results/AT_2_2/5mill_C/88.onnx,AT,3,3,9239.558747529984,4400000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,88
89,229,99,393,145,462,114,0,1,95,63.95,121.0,new,experiments/results/AT_2_2/5mill_C/89.onnx,AT,3,3,9343.695011377335,4450000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,89
90,164,87,296,140,497,97,0,1,61,39.95,125.0,new,experiments/results/AT_2_2/5mill_C/90.onnx,AT,3,3,9448.352343559265,4500000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,90
91,248,100,445,167,489,67,0,1,107,84.93,159.0,new,experiments/results/AT_2_2/5mill_C/91.onnx,AT,3,3,9554.3278028965,4550000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,91
92,181,100,331,169,371,110,0,1,68,43.95,81.0,new,experiments/results/AT_2_2/5mill_C/92.onnx,AT,3,3,9659.589289665222,4600000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,92
93,225,104,419,174,483,144,0,1,94,67.96,123.0,new,experiments/results/AT_2_2/5mill_C/93.onnx,AT,3,3,9765.37477850914,4650000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,93
94,205,105,363,170,495,105,0,1,92,49.94,130.0,new,experiments/results/AT_2_2/5mill_C/94.onnx,AT,3,3,9869.254372358322,4700000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,94
95,255,105,472,182,485,133,0,1,109,73.97,124.0,new,experiments/results/AT_2_2/5mill_C/95.onnx,AT,3,3,9972.239525556564,4750000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,95
96,177,106,298,166,370,77,0,1,64,38.97,84.0,new,experiments/results/AT_2_2/5mill_C/96.onnx,AT,3,3,10078.528798103333,4800000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,96
97,239,116,435,201,445,120,0,1,87,70.96,112.0,new,experiments/results/AT_2_2/5mill_C/97.onnx,AT,3,3,10182.166432857513,4850000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,97
98,257,108,467,170,507,108,0,1,113,85.95,135.0,new,experiments/results/AT_2_2/5mill_C/98.onnx,AT,3,3,10287.630630254745,4900000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,98
99,222,108,406,175,435,125,0,1,93,69.94,131.0,new,experiments/results/AT_2_2/5mill_C/99.onnx,AT,3,3,10393.071948289871,4950000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,99
100,237,103,434,169,553,135,0,1,102,71.92,137.0,new,experiments/results/AT_2_2/5mill_C/100.onnx,AT,3,3,10496.499245166779,5000000,1e-05,20,0.1,27,True,10000,True,10000,True,True,True,100
