,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,196.0,2.0,0.0,1.0,0.0,16.21,11.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,1,0
1,6.0,5.0,7.0,6.0,173.0,2.0,0.0,1.0,0.0,17.7,12.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,2,0
2,6.0,5.0,7.0,6.0,186.0,2.0,0.0,1.0,0.0,17.7,14.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,3,0
3,6.0,5.0,7.0,6.0,158.0,2.0,0.0,1.0,0.0,17.7,13.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,4,0
4,6.0,5.0,7.0,6.0,169.0,2.0,0.0,1.0,0.0,17.7,15.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,5,0
5,6.0,5.0,7.0,6.0,187.0,2.0,0.0,1.0,0.0,17.73,13.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,6,0
6,6.0,5.0,7.0,6.0,157.0,2.0,0.0,1.0,0.0,17.73,12.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,7,0
7,6.0,5.0,7.0,6.0,161.0,2.0,0.0,1.0,0.0,17.71,12.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,8,0
8,6.0,5.0,7.0,6.0,219.0,2.0,0.0,1.0,0.0,18.21,14.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,9,0
9,6.0,5.0,7.0,6.0,162.0,2.0,0.0,1.0,0.0,17.73,15.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,10,0
10,6.0,5.0,7.0,6.0,165.0,2.0,0.0,1.0,0.0,17.65,12.0,new,experiments/results/BW_2_2/5mill_RR10k_D_N/0.onnx,BW,1,11,0
