,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,17,15,20,18,205,3,0,1,2,14.99,18.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,1,0.0975609756097561,0
1,19,17,23,21,207,3,0,1,2,14.99,22.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,2,0.1111111111111111,0
2,21,19,26,24,215,3,0,1,2,15.5,27.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,3,0.12093023255813953,0
3,23,21,29,27,213,3,0,1,2,15.5,20.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,4,0.13615023474178403,0
4,25,23,32,30,215,3,0,1,2,15.5,24.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,5,0.14883720930232558,0
5,27,25,35,33,227,3,0,1,2,15.98,27.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,6,0.15418502202643172,0
6,29,27,38,36,227,3,0,1,2,15.98,29.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,7,0.16740088105726872,0
7,31,29,41,39,231,3,0,1,2,15.98,40.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,8,0.1774891774891775,0
8,33,31,44,42,226,3,0,1,2,15.98,36.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,9,0.19469026548672566,0
9,35,33,47,45,225,3,0,1,2,15.98,35.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,10,0.2088888888888889,0
10,37,35,50,48,228,3,0,1,2,16.0,34.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,11,0.21929824561403508,0
11,39,37,53,51,231,3,0,1,2,16.48,39.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,12,0.22943722943722944,0
12,41,39,56,54,230,3,0,1,2,16.48,37.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,13,0.24347826086956523,0
13,43,41,59,57,230,3,0,1,2,16.48,39.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,14,0.2565217391304348,0
14,45,43,62,60,235,3,0,1,2,16.48,44.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,1,15,0.26382978723404255,0
15,120,85,230,143,349,53,0,1,19,24.96,108.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,1,0.6590257879656161,0
16,140,99,274,174,353,45,0,1,19,26.48,116.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,2,0.7762039660056658,0
17,160,117,318,211,389,53,0,1,19,9.79,131.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,3,0.8174807197943444,0
18,180,133,362,245,415,61,0,1,19,17.91,172.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,4,0.8722891566265061,0
19,200,147,406,276,449,69,0,1,19,21.9,195.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,5,0.9042316258351893,0
20,220,163,450,310,453,77,0,1,19,24.94,190.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,6,0.9933774834437086,0
21,240,181,494,347,454,85,0,1,19,29.04,190.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,7,1.0881057268722467,0
22,260,197,538,381,476,93,0,1,19,34.04,209.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,8,1.1302521008403361,0
23,280,213,582,415,516,101,0,1,19,38.05,244.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,9,1.127906976744186,0
24,300,227,626,446,557,109,0,1,19,43.06,257.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,10,1.1238779174147218,0
25,320,245,670,483,528,117,0,1,19,49.09,226.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,11,1.268939393939394,0
26,340,259,714,514,567,125,0,1,19,54.12,250.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,12,1.2592592592592593,0
27,360,275,758,548,622,133,0,1,19,60.11,289.0,false,False,new,experiments/results/TA_2_2/boolean_4/0.onnx,TA,2,13,1.2186495176848875,0
