,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,1.6617748737335205,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,1.433501,0
1,76.14797687530518,50000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-2.8072302,1
2,151.77542924880981,100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-7.07538,2
3,228.20720624923706,150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-11.25053,3
4,304.34686064720154,200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-15.36842,4
5,380.08795714378357,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-19.602793,5
6,452.97105836868286,300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.956982,6
7,524.1810684204102,350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-22.948318,7
8,597.0352334976196,400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-27.210783,8
9,668.6085414886475,450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-26.051651,9
10,741.7482416629791,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-31.056194,10
11,814.1939861774445,550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-31.698967,11
12,886.3845083713531,600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-34.101883,12
13,958.8827998638153,650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-33.50349,13
14,1030.8427064418793,700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-35.216488,14
15,1102.5787253379822,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-35.022396,15
16,1174.8856887817383,800000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-37.270435,16
17,1246.823383808136,850000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-36.03744,17
18,1319.8427381515503,900000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-38.587036,18
19,1392.135241985321,950000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-37.062187,19
20,1464.650444984436,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-38.67685,20
21,1536.658950328827,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-38.377106,21
22,1608.9465835094452,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-33.825813,22
23,1681.7599499225616,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-38.181736,23
24,1754.3094670772552,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-39.881275,24
25,1826.9043188095093,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-40.185566,25
26,1900.7048842906952,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-43.258457,26
27,1973.8165516853333,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-45.56111,27
28,2045.8999688625336,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-44.92272,28
29,2117.4336235523224,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-45.052513,29
30,2189.3135607242584,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-45.242798,30
31,2260.7772648334503,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-45.77266,31
32,2332.239601135254,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-46.704796,32
33,2403.456704854965,1650000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-46.619835,33
34,2475.042922973633,1700000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-46.424374,34
35,2547.0630826950073,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,-46.937912,35
