,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,2737,2085,6750,5123,15412,2488,11,85,379,374.57,6531.0,new,experiments/results/DP_2_2/5mill_RA/0.onnx,DP,3,3,1.6617748737335205,0,1e-05,20,0.1,15,True,10000,True,10000,True,False,0
1,2608,172,5519,292,18178,1237,2,1,27,319.34,14164.0,new,experiments/results/DP_2_2/5mill_RA/5.onnx,DP,3,3,380.08795714378357,250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,5
2,1196,131,2035,235,2656,652,2,28,0,110.62,1691.0,new,experiments/results/DP_2_2/5mill_RA/10.onnx,DP,3,3,741.7482416629791,500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,10
3,1243,178,1905,271,2513,199,0,28,0,159.23,1869.0,new,experiments/results/DP_2_2/5mill_RA/15.onnx,DP,3,3,1102.5787253379822,750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,15
4,1214,418,2584,919,1521,43,11,721,62,104.47,961.0,new,experiments/results/DP_2_2/5mill_RA/20.onnx,DP,3,3,1464.650444984436,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,20
5,948,179,1935,358,1932,274,13,5,90,28.31,1263.0,new,experiments/results/DP_2_2/5mill_RA/25.onnx,DP,3,3,1826.9043188095093,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,25
6,1130,767,2221,1470,1690,208,10,294,30,122.79,1002.0,new,experiments/results/DP_2_2/5mill_RA/30.onnx,DP,3,3,2189.3135607242584,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,30
7,379,92,773,155,642,144,3,3,0,134.7,274.0,new,experiments/results/DP_2_2/5mill_RA/35.onnx,DP,3,3,2547.0630826950073,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,35
8,1070,74,2370,109,2405,527,14,3,16,108.71,1263.0,new,experiments/results/DP_2_2/5mill_RA/40.onnx,DP,3,3,2911.52322101593,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,40
9,2510,455,5502,930,12313,1788,4,16,108,297.49,7842.0,new,experiments/results/DP_2_2/5mill_RA/45.onnx,DP,3,3,3275.5091004371643,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,45
10,404,59,658,87,528,1,0,18,6,90.71,216.0,new,experiments/results/DP_2_2/5mill_RA/50.onnx,DP,3,3,3641.9735989570618,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,50
11,1741,222,3688,454,5243,819,9,1,108,267.62,3374.0,new,experiments/results/DP_2_2/5mill_RA/55.onnx,DP,3,3,4011.0431711673737,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,55
12,947,101,1673,180,1565,251,0,1,5,11.24,972.0,new,experiments/results/DP_2_2/5mill_RA/60.onnx,DP,3,3,4380.355779409409,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,60
13,2659,575,6241,1219,14151,2155,6,2,183,501.4,8031.0,new,experiments/results/DP_2_2/5mill_RA/65.onnx,DP,3,3,4750.193578958511,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,65
14,1381,299,3018,622,4365,772,9,1,58,21.63,2867.0,new,experiments/results/DP_2_2/5mill_RA/70.onnx,DP,3,3,5120.068077325821,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,70
15,2586,274,6316,563,12681,1756,16,1,129,28.69,7256.0,new,experiments/results/DP_2_2/5mill_RA/75.onnx,DP,3,3,5489.953362703323,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,75
16,2551,355,6142,816,12004,1708,68,1,94,106.09,6574.0,new,experiments/results/DP_2_2/5mill_RA/80.onnx,DP,3,3,5860.093330144882,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,80
17,2657,622,6524,1420,16720,2484,3,1,264,30.85,7868.0,new,experiments/results/DP_2_2/5mill_RA/85.onnx,DP,3,3,6232.926983594894,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,False,85
18,2676,718,6502,1715,18074,2497,24,1,208,268.61,6999.0,new,experiments/results/DP_2_2/5mill_RA/90.onnx,DP,3,3,6604.324745178223,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,False,90
19,2600,400,6128,920,15174,2244,4,1,149,268.6,7449.0,new,experiments/results/DP_2_2/5mill_RA/95.onnx,DP,3,3,6976.822926998138,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,False,95
20,2777,719,6980,1721,18479,2702,5,1,201,194.43,8885.0,new,experiments/results/DP_2_2/5mill_RA/100.onnx,DP,3,3,7352.177585363388,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,False,100
