,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,31.0,17.0,42.0,21.0,198.0,6.0,2.0,1.0,4.0,15.98,27.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,1,0.21212121212121213,3
1,85.0,33.0,121.0,42.0,238.0,20.0,4.0,2.0,11.0,19.44,51.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,2,0.5084033613445378,3
2,148.0,42.0,224.0,54.0,321.0,43.0,10.0,1.0,14.0,7.81,99.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,3,0.6978193146417445,3
3,287.0,75.0,450.0,98.0,470.0,87.0,25.0,4.0,24.0,45.01,197.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,4,0.9574468085106383,3
4,438.0,106.0,705.0,138.0,631.0,149.0,34.0,10.0,40.0,111.23,282.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,5,1.1172741679873217,3
5,621.0,137.0,1029.0,183.0,905.0,178.0,81.0,17.0,42.0,54.82,427.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,6,1.1370165745856353,3
6,659.0,161.0,1051.0,214.0,1000.0,174.0,53.0,12.0,35.0,107.25,497.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,7,1.051,3
7,1089.0,156.0,1850.0,204.0,2290.0,516.0,60.0,31.0,69.0,35.74,1053.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,8,0.8078602620087336,3
8,750.0,122.0,1189.0,158.0,999.0,121.0,60.0,1.0,38.0,68.7,507.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,9,1.1901901901901901,3
9,1687.0,254.0,2919.0,337.0,6376.0,696.0,104.0,43.0,90.0,247.59,2716.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,10,0.45781053952321205,3
10,1548.0,150.0,2612.0,195.0,4247.0,548.0,97.0,1.0,68.0,87.44,1885.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,11,0.6150223687308688,3
11,2347.0,343.0,4092.0,451.0,10073.0,918.0,208.0,49.0,89.0,23.65,5959.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,12,0.4062344882358781,3
12,2809.0,496.0,4935.0,680.0,11784.0,1149.0,207.0,63.0,99.0,93.99,8531.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,13,0.41878818737270873,3
13,2917.0,0.0,5001.0,0.0,25536.0,1233.0,158.0,0.0,74.0,0.0,10472.0,true,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,14,0.19584116541353383,3
14,189.0,75.0,353.0,132.0,390.0,64.0,3.0,1.0,92.0,21.82,156.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,2,1,0.9051282051282051,3
15,1054.0,268.0,2079.0,494.0,1707.0,334.0,34.0,1.0,599.0,61.86,962.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,2,2,1.2179261862917399,3
16,2664.0,0.0,5001.0,0.0,4103.0,62.0,358.0,0.0,959.0,0.0,2864.0,true,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,2,3,1.2188642456738972,3
17,1159.0,355.0,2891.0,922.0,2858.0,516.0,2.0,1.0,720.0,61.28,1669.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,3,1,1.0115465360391882,3
18,2634.0,0.0,5001.0,0.0,3214.0,0.0,2.0,0.0,1124.0,0.0,2645.0,true,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,3,2,1.5560049782202863,3
19,2348.0,0.0,5001.0,0.0,3484.0,26.0,1.0,0.0,700.0,0.0,2824.0,true,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,4,1,1.4354190585533868,3
20,29.0,17.0,39.0,21.0,195.0,7.0,2.0,1.0,3.0,15.5,34.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,1,0.2,4
21,73.0,31.0,99.0,39.0,237.0,11.0,8.0,1.0,9.0,17.44,63.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,2,0.4177215189873418,4
22,141.0,44.0,214.0,56.0,321.0,40.0,14.0,1.0,13.0,27.44,122.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,3,0.6666666666666666,4
23,287.0,57.0,452.0,74.0,467.0,92.0,17.0,7.0,26.0,41.01,202.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,4,0.9678800856531049,4
24,280.0,70.0,414.0,90.0,395.0,45.0,24.0,1.0,21.0,25.2,166.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,5,1.0481012658227848,4
