,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,31.0,17.0,42.0,21.0,191.0,6.0,2.0,1.0,4.0,15.98,31.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,1,0.2198952879581152,3
1,85.0,33.0,121.0,42.0,243.0,20.0,4.0,2.0,11.0,18.96,68.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,2,0.49794238683127573,3
2,148.0,42.0,224.0,54.0,322.0,43.0,10.0,1.0,14.0,7.81,126.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,3,0.6956521739130435,3
3,287.0,73.0,450.0,96.0,457.0,87.0,25.0,4.0,24.0,45.01,196.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,4,0.9846827133479212,3
4,438.0,106.0,705.0,138.0,670.0,149.0,34.0,10.0,40.0,111.22,300.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,5,1.0522388059701493,3
5,621.0,137.0,1029.0,183.0,836.0,178.0,81.0,17.0,42.0,54.9,387.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,6,1.2308612440191387,3
6,659.0,161.0,1051.0,214.0,971.0,174.0,53.0,12.0,35.0,109.22,477.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,7,1.082389289392379,3
7,1089.0,156.0,1850.0,204.0,2323.0,516.0,60.0,31.0,69.0,34.76,1089.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,8,0.7963839862247094,3
8,750.0,122.0,1189.0,158.0,929.0,121.0,60.0,1.0,38.0,67.7,469.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,9,1.279870828848224,3
9,,,,,,,,,,,,,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,1,10,,3
10,189.0,75.0,353.0,132.0,400.0,64.0,3.0,1.0,92.0,21.84,175.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,2,1,0.8825,3
11,1054.0,268.0,2079.0,494.0,1691.0,334.0,34.0,1.0,599.0,60.69,969.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,2,2,1.2294500295683028,3
12,,,,,,,,,,,,,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,2,3,,3
13,1159.0,355.0,2891.0,922.0,2996.0,516.0,2.0,1.0,720.0,62.67,1723.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,3,1,0.9649532710280374,3
14,,,,,,,,,,,,,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,3,2,,3
15,,,,,,,,,,,,,False,new,experiments/results/CM_2_2/sample3NoFeature/3.onnx,CM,4,1,,3
16,29.0,17.0,39.0,21.0,191.0,7.0,2.0,1.0,3.0,15.5,32.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,1,0.20418848167539266,4
17,73.0,31.0,99.0,39.0,239.0,11.0,8.0,1.0,9.0,17.44,62.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,2,0.41422594142259417,4
18,141.0,44.0,214.0,56.0,301.0,40.0,14.0,1.0,13.0,27.44,107.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,3,0.7109634551495017,4
19,287.0,57.0,452.0,74.0,455.0,92.0,17.0,7.0,26.0,41.97,187.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,4,0.9934065934065934,4
20,280.0,70.0,414.0,90.0,397.0,45.0,24.0,1.0,21.0,24.25,178.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,5,1.0428211586901763,4
21,502.0,83.0,799.0,107.0,781.0,151.0,40.0,1.0,32.0,10.54,354.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,6,1.0230473751600513,4
22,,,,,,,,,,,,,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,1,7,,4
23,189.0,75.0,353.0,132.0,403.0,67.0,3.0,1.0,92.0,24.81,177.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,2,1,0.8759305210918115,4
24,1036.0,261.0,2061.0,480.0,1825.0,333.0,30.0,14.0,585.0,56.52,1138.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,2,2,1.1293150684931508,4
25,,,,,,,,,,,,,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,2,3,,4
26,1159.0,404.0,2890.0,1001.0,2921.0,517.0,1.0,1.0,718.0,85.64,1599.0,false,False,new,experiments/results/CM_2_2/sample3NoFeature/4.onnx,CM,3,1,0.9893871961656967,4
