,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,174.0,2.0,0.0,1.0,0.0,12.48,11.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,1
1,5.0,5.0,6.0,6.0,167.0,2.0,0.0,1.0,0.0,13.5,14.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,2
2,5.0,5.0,6.0,6.0,173.0,2.0,0.0,1.0,0.0,12.54,14.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,3
3,5.0,5.0,6.0,6.0,177.0,2.0,0.0,1.0,0.0,13.5,16.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,4
4,5.0,5.0,6.0,6.0,168.0,2.0,0.0,1.0,0.0,13.5,14.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,5
5,5.0,5.0,6.0,6.0,171.0,2.0,0.0,1.0,0.0,12.54,13.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,6
6,5.0,5.0,6.0,6.0,176.0,2.0,0.0,1.0,0.0,13.02,12.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,7
7,5.0,5.0,6.0,6.0,173.0,2.0,0.0,1.0,0.0,13.05,16.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,8
8,5.0,5.0,6.0,6.0,171.0,2.0,0.0,1.0,0.0,13.05,16.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,9
9,5.0,5.0,6.0,6.0,170.0,2.0,0.0,1.0,0.0,13.53,15.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,10
10,5.0,5.0,6.0,6.0,174.0,2.0,0.0,1.0,0.0,13.02,15.0,False,new,experiments/results/BW_2_2/early_stopping/49.onnx,BW,1,11
