,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,8,7,9,8,173,2,0,1,1,12.54,14.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,1
1,8,7,9,8,173,2,0,1,0,15.53,16.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,2
2,8,7,9,8,173,2,0,1,0,15.53,15.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,3
3,8,7,9,8,176,2,0,1,0,15.53,17.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,4
4,8,7,9,8,178,2,0,1,0,15.02,18.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,5
5,8,7,9,8,172,2,0,1,0,15.02,17.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,6
6,8,7,9,8,178,2,0,1,0,15.02,16.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,7
7,8,7,9,8,177,2,0,1,0,15.53,15.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,8
8,8,7,9,8,179,2,0,1,0,15.02,18.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,9
9,8,7,9,8,178,2,0,1,0,15.02,17.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,10
10,8,7,9,8,178,2,0,1,0,15.02,20.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,11
11,8,7,9,8,173,2,0,1,0,15.02,16.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,12
12,8,7,9,8,173,2,0,1,0,15.02,16.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,13
13,8,7,9,8,175,2,0,1,0,15.02,16.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,14
14,8,7,9,8,175,2,0,1,0,15.02,17.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,1,15
15,11,9,12,10,177,2,0,1,1,15.02,16.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,1
16,12,9,14,10,183,2,0,1,0,15.02,18.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,2
17,12,9,14,10,207,2,0,1,0,15.02,46.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,3
18,12,9,14,10,182,2,0,1,0,15.5,21.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,4
19,12,9,14,10,187,2,0,1,0,15.02,23.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,5
20,12,9,14,10,177,2,0,1,0,15.02,19.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,6
21,12,9,14,10,177,2,0,1,0,15.02,18.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,7
22,12,9,14,10,185,2,0,1,0,15.5,24.0,False,new,experiments/results/TL_2_2/boolean/33.onnx,TL,2,8
