,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,15,15,18,18,212,4,0,1,0,18.24,21.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,1,0.08490566037735849
1,17,17,21,21,215,5,0,1,0,19.2,24.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,2,0.09767441860465116
2,19,19,24,24,215,6,0,1,0,19.7,20.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,3,0.11162790697674418
3,21,21,27,27,224,7,0,1,0,19.7,25.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,4,0.12053571428571429
4,23,23,30,30,232,8,0,1,0,20.18,33.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,5,0.12931034482758622
5,25,25,33,33,232,9,0,1,0,20.69,27.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,6,0.14224137931034483
6,27,27,36,36,222,10,0,1,0,20.69,30.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,7,0.16216216216216217
7,29,29,39,39,236,11,0,1,0,20.69,29.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,8,0.1652542372881356
8,31,31,42,42,262,12,0,1,0,20.66,40.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,9,0.16030534351145037
9,33,33,45,45,241,13,0,1,0,20.66,43.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,10,0.18672199170124482
10,35,35,48,48,245,14,0,1,0,21.17,49.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,11,0.19591836734693877
11,37,37,51,51,244,15,0,1,0,20.66,44.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,12,0.20901639344262296
12,39,39,54,54,245,16,0,1,0,21.14,42.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,13,0.22040816326530613
13,41,41,57,57,250,17,0,1,0,20.66,43.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,14,0.228
14,43,43,60,60,245,18,0,1,0,21.62,46.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,1,15,0.24489795918367346
15,60,39,90,47,278,31,0,1,0,22.66,67.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,1,0.3237410071942446
16,71,45,107,56,288,37,0,1,0,23.14,70.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,2,0.3715277777777778
17,77,51,116,65,315,40,0,1,0,23.62,81.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,3,0.3682539682539683
18,83,57,125,74,289,43,0,1,0,24.18,76.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,4,0.43252595155709345
19,89,63,134,83,322,46,0,1,0,24.66,107.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,5,0.4161490683229814
20,95,69,143,92,339,49,0,1,0,25.62,103.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,6,0.4218289085545723
21,101,75,152,101,323,52,0,1,0,26.18,91.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,7,0.47058823529411764
22,107,81,161,110,319,55,0,1,0,26.66,91.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,8,0.5047021943573667
23,113,87,170,119,344,58,0,1,0,27.14,114.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,9,0.4941860465116279
24,119,93,179,128,374,61,0,1,0,28.66,121.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,10,0.4786096256684492
25,125,99,188,137,383,64,0,1,0,29.14,151.0,false,False,new,experiments/results/TA_2_2/boolean_2/95.onnx,TA,2,11,0.4908616187989556
