,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,118.0,2.0,0.0,1.0,0.0,15.7,5.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,1,0
1,7.0,5.0,10.0,6.0,151.0,3.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,2,0
2,9.0,5.0,13.0,6.0,126.0,3.0,0.0,1.0,0.0,16.18,9.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,3,0
3,11.0,5.0,16.0,6.0,166.0,3.0,0.0,1.0,0.0,16.19,10.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,4,0
4,13.0,5.0,19.0,6.0,132.0,3.0,0.0,1.0,0.0,16.67,13.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,5,0
5,15.0,5.0,22.0,6.0,169.0,3.0,0.0,1.0,0.0,16.66,11.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,6,0
6,17.0,5.0,25.0,6.0,139.0,3.0,0.0,1.0,0.0,17.2,14.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,7,0
7,19.0,5.0,28.0,6.0,163.0,3.0,0.0,1.0,0.0,17.14,16.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,8,0
8,21.0,5.0,31.0,6.0,176.0,3.0,0.0,1.0,0.0,17.63,19.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,9,0
9,23.0,5.0,34.0,6.0,169.0,3.0,0.0,1.0,0.0,17.7,21.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,10,0
10,25.0,5.0,37.0,6.0,174.0,3.0,0.0,1.0,0.0,18.18,22.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,11,0
11,27.0,5.0,40.0,6.0,161.0,3.0,0.0,1.0,0.0,18.66,18.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,12,0
12,29.0,5.0,43.0,6.0,159.0,3.0,0.0,1.0,0.0,18.66,18.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,13,0
13,31.0,5.0,46.0,6.0,188.0,3.0,0.0,1.0,0.0,19.14,30.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,14,0
14,33.0,5.0,49.0,6.0,188.0,3.0,0.0,1.0,0.0,19.62,26.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,1,15,0
15,15.0,14.0,25.0,23.0,168.0,8.0,0.0,1.0,0.0,16.66,16.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,1,0
16,28.0,15.0,41.0,20.0,163.0,9.0,0.0,1.0,0.0,18.66,32.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,2,0
17,47.0,19.0,94.0,26.0,195.0,41.0,0.0,1.0,0.0,21.62,44.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,3,0
18,71.0,23.0,151.0,32.0,228.0,72.0,0.0,1.0,0.0,28.18,49.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,4,0
19,95.0,27.0,208.0,38.0,243.0,103.0,0.0,1.0,0.0,16.77,70.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,5,0
20,101.0,31.0,217.0,44.0,279.0,104.0,0.0,1.0,0.0,18.84,72.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,6,0
21,107.0,35.0,226.0,50.0,272.0,105.0,0.0,1.0,0.0,20.93,50.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,7,0
22,113.0,39.0,235.0,56.0,268.0,106.0,0.0,1.0,0.0,23.04,52.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,8,0
23,116.0,43.0,236.0,62.0,265.0,102.0,0.0,1.0,0.0,24.09,61.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,9,0
24,119.0,47.0,240.0,68.0,271.0,102.0,0.0,1.0,0.0,24.19,72.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,10,0
25,125.0,51.0,251.0,74.0,294.0,105.0,0.0,1.0,0.0,28.29,59.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,11,0
26,128.0,55.0,255.0,80.0,338.0,104.0,0.0,1.0,0.0,27.42,89.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,12,0
27,131.0,59.0,259.0,86.0,371.0,103.0,0.0,1.0,0.0,27.52,91.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,13,0
28,137.0,63.0,270.0,92.0,308.0,106.0,0.0,1.0,0.0,30.61,68.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,14,0
29,146.0,67.0,288.0,98.0,291.0,113.0,0.0,1.0,0.0,34.74,71.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,2,15,0
30,56.0,35.0,123.0,62.0,257.0,47.0,0.0,1.0,0.0,26.66,59.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,1,0
31,182.0,54.0,485.0,103.0,492.0,226.0,0.0,1.0,0.0,108.66,174.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,2,0
32,411.0,93.0,1126.0,196.0,1022.0,497.0,0.0,1.0,0.0,84.06,468.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,3,0
33,321.0,108.0,840.0,212.0,979.0,486.0,0.0,1.0,0.0,47.86,396.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,4,0
34,447.0,174.0,1174.0,365.0,1612.0,695.0,0.0,1.0,0.0,68.46,599.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,5,0
35,598.0,171.0,1572.0,337.0,1944.0,938.0,0.0,1.0,0.0,59.0,700.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,6,0
36,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,3,7,0
37,203.0,74.0,570.0,145.0,573.0,281.0,0.0,1.0,0.0,33.28,268.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,4,1,0
38,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,4,2,0
39,711.0,258.0,2205.0,601.0,3972.0,1053.0,0.0,1.0,0.0,25.93,2854.0,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,5,1,0
40,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/0.onnx,BW,6,1,0
41,5.0,5.0,6.0,6.0,117.0,2.0,0.0,1.0,0.0,15.7,4.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,1,1
42,7.0,7.0,9.0,9.0,153.0,3.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,2,1
43,9.0,5.0,13.0,6.0,125.0,5.0,0.0,1.0,0.0,16.18,7.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,3,1
44,11.0,5.0,16.0,6.0,141.0,6.0,0.0,1.0,0.0,16.19,8.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,4,1
45,13.0,5.0,19.0,6.0,169.0,7.0,0.0,1.0,0.0,16.67,14.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,5,1
46,15.0,5.0,22.0,6.0,172.0,8.0,0.0,1.0,0.0,16.66,17.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,6,1
47,17.0,5.0,25.0,6.0,142.0,9.0,0.0,1.0,0.0,17.2,20.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,7,1
48,19.0,5.0,28.0,6.0,150.0,10.0,0.0,1.0,0.0,17.62,14.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,8,1
49,21.0,5.0,31.0,6.0,158.0,11.0,0.0,1.0,0.0,17.62,15.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,9,1
50,23.0,5.0,34.0,6.0,172.0,12.0,0.0,1.0,0.0,18.18,16.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,10,1
51,25.0,5.0,37.0,6.0,162.0,13.0,0.0,1.0,0.0,18.66,26.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,11,1
52,27.0,5.0,40.0,6.0,165.0,14.0,0.0,1.0,0.0,19.14,29.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,12,1
53,29.0,5.0,43.0,6.0,191.0,15.0,0.0,1.0,0.0,19.14,25.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,13,1
54,31.0,5.0,46.0,6.0,165.0,16.0,0.0,1.0,0.0,19.62,21.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,14,1
55,33.0,5.0,49.0,6.0,181.0,17.0,0.0,1.0,0.0,20.18,35.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,1,15,1
56,17.0,11.0,29.0,14.0,144.0,12.0,0.0,1.0,0.0,17.14,20.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,1,1
57,37.0,15.0,78.0,20.0,186.0,22.0,0.0,1.0,0.0,20.66,40.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,2,1
58,65.0,23.0,153.0,36.0,276.0,53.0,0.0,1.0,0.0,10.65,65.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,3,1
59,101.0,27.0,250.0,42.0,361.0,83.0,0.0,1.0,0.0,37.71,144.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,4,1
60,145.0,27.0,370.0,38.0,418.0,117.0,0.0,1.0,0.0,85.75,182.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,5,1
61,197.0,31.0,506.0,44.0,553.0,157.0,0.0,1.0,0.0,23.36,280.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,6,1
62,257.0,35.0,680.0,50.0,798.0,205.0,0.0,1.0,0.0,153.45,452.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,7,1
63,325.0,39.0,869.0,56.0,1000.0,260.0,0.0,1.0,0.0,55.83,597.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,8,1
64,401.0,43.0,1087.0,62.0,1255.0,319.0,0.0,1.0,0.0,188.24,815.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,9,1
65,485.0,47.0,1323.0,68.0,1675.0,385.0,0.0,1.0,0.0,158.41,1179.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,10,1
66,577.0,51.0,1599.0,74.0,2042.0,456.0,0.0,1.0,0.0,111.23,1406.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,11,1
67,677.0,55.0,1886.0,80.0,2913.0,546.0,0.0,1.0,0.0,32.85,2143.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,12,1
68,785.0,59.0,2198.0,86.0,3374.0,638.0,0.0,1.0,0.0,244.21,2582.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,13,1
69,901.0,63.0,2534.0,92.0,4369.0,740.0,0.0,1.0,0.0,369.31,3326.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,14,1
70,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,2,15,1
71,65.0,23.0,143.0,30.0,224.0,52.0,0.0,1.0,0.0,10.63,73.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,3,1,1
72,217.0,45.0,622.0,72.0,729.0,244.0,0.0,1.0,0.0,102.2,412.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,3,2,1
73,513.0,93.0,1652.0,182.0,2325.0,672.0,0.0,1.0,0.0,244.42,1631.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,3,3,1
74,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,3,4,1
75,257.0,116.0,782.0,235.0,819.0,268.0,0.0,1.0,0.0,89.52,480.0,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,4,1,1
76,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,4,2,1
77,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/1.onnx,BW,5,1,1
78,5.0,5.0,6.0,6.0,154.0,2.0,0.0,1.0,0.0,15.7,6.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,1,2
79,7.0,7.0,9.0,9.0,122.0,3.0,0.0,1.0,0.0,16.18,7.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,2,2
80,9.0,9.0,12.0,12.0,154.0,4.0,0.0,1.0,0.0,16.18,8.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,3,2
81,11.0,11.0,15.0,15.0,149.0,5.0,0.0,1.0,0.0,16.19,11.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,4,2
82,13.0,11.0,19.0,15.0,134.0,7.0,0.0,1.0,0.0,16.67,10.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,5,2
83,15.0,11.0,23.0,15.0,169.0,9.0,0.0,1.0,0.0,16.66,14.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,6,2
84,17.0,11.0,27.0,15.0,175.0,11.0,0.0,1.0,0.0,17.2,14.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,7,2
85,19.0,13.0,30.0,18.0,156.0,12.0,0.0,1.0,0.0,17.62,22.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,8,2
86,21.0,13.0,34.0,18.0,180.0,14.0,0.0,1.0,0.0,17.63,19.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,9,2
87,23.0,13.0,38.0,18.0,164.0,16.0,0.0,1.0,0.0,18.18,12.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,10,2
88,25.0,13.0,42.0,18.0,157.0,18.0,0.0,1.0,0.0,18.66,26.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,11,2
89,27.0,13.0,46.0,18.0,184.0,20.0,0.0,1.0,0.0,19.14,24.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,12,2
90,29.0,13.0,50.0,18.0,165.0,22.0,0.0,1.0,0.0,19.62,22.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,13,2
91,31.0,13.0,54.0,18.0,181.0,24.0,0.0,1.0,0.0,20.18,34.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,14,2
92,33.0,13.0,58.0,18.0,212.0,26.0,0.0,1.0,0.0,20.66,33.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,1,15,2
93,17.0,11.0,28.0,14.0,143.0,10.0,0.0,1.0,0.0,17.14,18.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,1,2
94,36.0,15.0,70.0,20.0,183.0,30.0,0.0,1.0,0.0,20.66,35.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,2,2
95,64.0,19.0,136.0,26.0,281.0,59.0,0.0,1.0,0.0,10.62,72.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,3,2
96,100.0,23.0,229.0,32.0,271.0,108.0,0.0,1.0,0.0,33.68,104.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,4,2
97,144.0,27.0,347.0,38.0,411.0,172.0,0.0,1.0,0.0,79.75,152.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,5,2
98,196.0,31.0,491.0,44.0,559.0,241.0,0.0,1.0,0.0,11.47,240.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,6,2
99,256.0,35.0,669.0,50.0,671.0,331.0,0.0,1.0,0.0,135.45,317.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,7,2
100,324.0,39.0,866.0,56.0,974.0,419.0,0.0,1.0,0.0,21.15,544.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,8,2
101,400.0,43.0,1091.0,62.0,1288.0,527.0,0.0,1.0,0.0,124.09,703.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,9,2
102,484.0,47.0,1333.0,68.0,1679.0,633.0,0.0,1.0,0.0,114.53,1002.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,10,2
103,576.0,51.0,1611.0,74.0,1855.0,760.0,0.0,1.0,0.0,231.8,1116.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,11,2
104,676.0,63.0,1948.0,100.0,2678.0,921.0,0.0,1.0,0.0,93.93,1622.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,12,2
105,784.0,59.0,2244.0,86.0,3217.0,1055.0,0.0,1.0,0.0,297.7,1986.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,13,2
106,900.0,71.0,2640.0,112.0,4097.0,1247.0,0.0,1.0,0.0,339.1,2481.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,14,2
107,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,2,15,2
108,65.0,23.0,131.0,30.0,224.0,55.0,0.0,1.0,0.0,9.61,65.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,3,1,2
109,217.0,38.0,591.0,61.0,647.0,313.0,0.0,1.0,0.0,86.15,343.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,3,2,2
110,513.0,51.0,1544.0,84.0,2313.0,908.0,0.0,1.0,0.0,108.6,1522.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,3,3,2
111,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,3,4,2
112,257.0,53.0,749.0,80.0,942.0,326.0,0.0,1.0,0.0,66.38,519.0,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,4,1,2
113,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,4,2,2
114,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_SL/2.onnx,BW,5,1,2
115,5.0,5.0,6.0,6.0,136.0,2.0,0.0,1.0,0.0,15.7,3.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,1,3
116,5.0,5.0,6.0,6.0,151.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,2,3
117,5.0,5.0,6.0,6.0,120.0,2.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,3,3
118,5.0,5.0,6.0,6.0,120.0,2.0,0.0,1.0,0.0,16.19,5.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,4,3
119,5.0,5.0,6.0,6.0,122.0,2.0,0.0,1.0,0.0,16.19,4.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,5,3
120,5.0,5.0,6.0,6.0,123.0,2.0,0.0,1.0,0.0,16.18,4.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,6,3
121,5.0,5.0,6.0,6.0,157.0,2.0,0.0,1.0,0.0,16.72,4.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,7,3
122,5.0,5.0,6.0,6.0,158.0,2.0,0.0,1.0,0.0,16.66,4.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,8,3
123,5.0,5.0,6.0,6.0,124.0,2.0,0.0,1.0,0.0,16.67,3.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,9,3
124,5.0,5.0,6.0,6.0,127.0,2.0,0.0,1.0,0.0,17.14,6.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,10,3
125,5.0,5.0,6.0,6.0,127.0,2.0,0.0,1.0,0.0,17.14,5.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,11,3
126,5.0,5.0,6.0,6.0,129.0,2.0,0.0,1.0,0.0,17.14,6.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,12,3
127,5.0,5.0,6.0,6.0,148.0,2.0,0.0,1.0,0.0,17.69,6.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,13,3
128,5.0,5.0,6.0,6.0,148.0,2.0,0.0,1.0,0.0,17.63,3.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,14,3
129,5.0,5.0,6.0,6.0,133.0,2.0,0.0,1.0,0.0,18.18,5.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,1,15,3
130,16.0,11.0,27.0,14.0,144.0,11.0,0.0,1.0,0.0,17.14,17.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,1,3
131,32.0,15.0,65.0,20.0,170.0,29.0,0.0,1.0,0.0,19.14,31.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,2,3
132,58.0,42.0,140.0,87.0,196.0,79.0,0.0,1.0,0.0,25.62,36.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,3,3
133,90.0,70.0,233.0,157.0,303.0,139.0,0.0,1.0,0.0,16.72,71.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,4,3
134,130.0,102.0,351.0,237.0,354.0,211.0,0.0,1.0,0.0,38.78,104.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,5,3
135,178.0,138.0,494.0,328.0,429.0,297.0,0.0,1.0,0.0,77.85,125.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,6,3
136,234.0,190.0,665.0,465.0,657.0,398.0,0.0,1.0,0.0,144.91,233.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,7,3
137,298.0,214.0,853.0,519.0,678.0,504.0,0.0,1.0,0.0,97.54,231.0,new,experiments/results/BW_2_2/5mill_SL/3.onnx,BW,2,8,3
