,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6.0,6.0,8.0,8.0,182.0,2.0,0.0,2.0,0.0,13.51,16.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,1,0.04395604395604396
1,6.0,6.0,8.0,8.0,181.0,2.0,0.0,2.0,0.0,13.52,14.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,2,0.04419889502762431
2,6.0,6.0,8.0,8.0,184.0,2.0,0.0,2.0,0.0,14.0,15.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,3,0.043478260869565216
3,6.0,6.0,8.0,8.0,186.0,2.0,0.0,2.0,0.0,14.0,18.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,4,0.043010752688172046
4,6.0,6.0,8.0,8.0,188.0,2.0,0.0,2.0,0.0,14.0,16.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,5,0.0425531914893617
5,6.0,6.0,8.0,8.0,183.0,2.0,0.0,2.0,0.0,14.51,17.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,6,0.04371584699453552
6,6.0,6.0,8.0,8.0,186.0,2.0,0.0,2.0,0.0,15.5,13.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,7,0.043010752688172046
7,6.0,6.0,8.0,8.0,183.0,2.0,0.0,2.0,0.0,15.5,16.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,8,0.04371584699453552
8,6.0,6.0,8.0,8.0,189.0,2.0,0.0,2.0,0.0,15.05,16.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,9,0.042328042328042326
9,6.0,6.0,8.0,8.0,186.0,2.0,0.0,2.0,0.0,15.53,20.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,10,0.043010752688172046
10,6.0,6.0,8.0,8.0,191.0,2.0,0.0,2.0,0.0,15.53,17.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,11,0.041884816753926704
11,6.0,6.0,8.0,8.0,197.0,2.0,0.0,2.0,0.0,15.53,23.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,12,0.04060913705583756
12,6.0,6.0,8.0,8.0,189.0,2.0,0.0,2.0,0.0,15.53,18.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,13,0.042328042328042326
13,6.0,6.0,8.0,8.0,194.0,2.0,0.0,2.0,0.0,15.53,18.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,14,0.041237113402061855
14,6.0,6.0,8.0,8.0,188.0,2.0,0.0,2.0,0.0,15.53,22.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,1,15,0.0425531914893617
15,13.0,0.0,16.0,0.0,187.0,3.0,0.0,0.0,1.0,0.0,19.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,1,0.0855614973262032
16,22.0,21.0,33.0,31.0,198.0,6.0,0.0,1.0,0.0,15.5,26.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,2,0.16666666666666666
17,25.0,24.0,37.0,34.0,208.0,7.0,0.0,1.0,0.0,15.98,36.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,3,0.1778846153846154
18,28.0,27.0,40.0,37.0,231.0,7.0,0.0,1.0,0.0,16.0,49.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,4,0.17316017316017315
19,30.0,29.0,42.0,39.0,214.0,7.0,0.0,1.0,0.0,16.0,42.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,5,0.19626168224299065
20,32.0,31.0,44.0,41.0,234.0,8.0,0.0,1.0,0.0,16.96,50.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,6,0.18803418803418803
21,38.0,38.0,48.0,48.0,226.0,4.0,0.0,1.0,0.0,16.96,46.0,false,False,new,experiments/results/AT_2_2/boolean_2/127.onnx,AT,2,7,0.21238938053097345
