,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,17.0,15.0,20.0,18.0,30.0,4.0,0.0,1.0,2.0,16.18,0.0,new,r,TA,1,1
1,19.0,17.0,23.0,21.0,32.0,4.0,0.0,1.0,2.0,16.18,1.0,new,r,TA,1,2
2,21.0,19.0,26.0,24.0,48.0,4.0,0.0,1.0,2.0,16.66,0.0,new,r,TA,1,3
3,23.0,21.0,29.0,27.0,49.0,5.0,0.0,1.0,2.0,16.66,0.0,new,r,TA,1,4
4,25.0,23.0,32.0,30.0,37.0,6.0,0.0,1.0,2.0,17.14,0.0,new,r,TA,1,5
5,27.0,25.0,35.0,33.0,40.0,7.0,0.0,1.0,2.0,17.14,0.0,new,r,TA,1,6
6,29.0,27.0,38.0,36.0,42.0,8.0,0.0,1.0,2.0,17.62,0.0,new,r,TA,1,7
7,31.0,29.0,41.0,39.0,44.0,9.0,0.0,1.0,2.0,17.62,0.0,new,r,TA,1,8
8,33.0,31.0,44.0,42.0,48.0,10.0,0.0,1.0,2.0,18.18,0.0,new,r,TA,1,9
9,35.0,33.0,47.0,45.0,57.0,11.0,0.0,1.0,2.0,18.66,0.0,new,r,TA,1,10
10,37.0,35.0,50.0,48.0,49.0,12.0,0.0,1.0,2.0,18.66,0.0,new,r,TA,1,11
11,39.0,37.0,53.0,51.0,52.0,13.0,0.0,1.0,2.0,19.14,0.0,new,r,TA,1,12
12,41.0,39.0,56.0,54.0,54.0,14.0,0.0,1.0,2.0,19.62,0.0,new,r,TA,1,13
13,43.0,41.0,59.0,57.0,56.0,15.0,0.0,1.0,2.0,20.18,0.0,new,r,TA,1,14
14,45.0,43.0,62.0,60.0,59.0,16.0,0.0,1.0,2.0,20.66,0.0,new,r,TA,1,15
15,94.0,51.0,156.0,70.0,98.0,44.0,0.0,1.0,18.0,25.62,0.0,new,r,TA,2,1
16,98.0,51.0,160.0,66.0,99.0,40.0,0.0,1.0,17.0,26.18,0.0,new,r,TA,2,2
17,106.0,57.0,173.0,75.0,149.0,42.0,0.0,1.0,17.0,27.7,1.0,new,r,TA,2,3
18,114.0,63.0,186.0,84.0,114.0,44.0,0.0,1.0,17.0,29.14,2.0,new,r,TA,2,4
19,125.0,75.0,206.0,106.0,136.0,50.0,0.0,1.0,17.0,11.06,0.0,new,r,TA,2,5
20,131.0,81.0,215.0,115.0,154.0,51.0,0.0,1.0,16.0,12.19,0.0,new,r,TA,2,6
21,140.0,87.0,230.0,124.0,145.0,54.0,0.0,1.0,17.0,15.24,0.0,new,r,TA,2,7
22,148.0,93.0,243.0,133.0,153.0,57.0,0.0,1.0,17.0,17.37,2.0,new,r,TA,2,8
23,158.0,99.0,260.0,142.0,159.0,61.0,0.0,1.0,18.0,19.49,4.0,new,r,TA,2,9
24,166.0,102.0,273.0,145.0,165.0,64.0,0.0,1.0,18.0,22.59,0.0,new,r,TA,2,10
25,172.0,105.0,281.0,147.0,172.0,63.0,0.0,1.0,19.0,23.71,0.0,new,r,TA,2,11
26,178.0,111.0,290.0,156.0,179.0,66.0,0.0,1.0,17.0,26.83,4.0,new,r,TA,2,12
27,187.0,117.0,305.0,165.0,183.0,70.0,0.0,1.0,17.0,29.95,1.0,new,r,TA,2,13
28,196.0,129.0,321.0,187.0,243.0,75.0,0.0,1.0,17.0,33.11,3.0,new,r,TA,2,14
29,203.0,135.0,332.0,196.0,201.0,77.0,0.0,1.0,17.0,35.25,2.0,new,r,TA,2,15
30,479.0,171.0,947.0,269.0,607.0,312.0,0.0,1.0,69.0,45.08,1.0,new,r,TA,3,1
31,532.0,199.0,1074.0,324.0,681.0,348.0,0.0,1.0,74.0,94.21,9.0,new,r,TA,3,2
32,867.0,168.0,2053.0,256.0,1542.0,774.0,0.0,1.0,178.0,47.03,8.0,new,r,TA,3,3
33,619.0,253.0,1221.0,424.0,854.0,393.0,0.0,1.0,63.0,20.98,5.0,new,r,TA,3,4
34,682.0,191.0,1371.0,275.0,1044.0,442.0,0.0,1.0,77.0,115.23,7.0,new,r,TA,3,5
35,733.0,319.0,1485.0,552.0,995.0,469.0,0.0,1.0,72.0,23.96,6.0,new,r,TA,3,6
36,778.0,222.0,1604.0,335.0,1096.0,505.0,0.0,1.0,103.0,77.78,6.0,new,r,TA,3,7
37,819.0,376.0,1641.0,661.0,1138.0,530.0,0.0,1.0,77.0,129.08,5.0,new,r,TA,3,8
38,868.0,409.0,1752.0,723.0,1290.0,573.0,0.0,1.0,72.0,90.58,7.0,new,r,TA,3,9
39,930.0,280.0,1877.0,418.0,1388.0,608.0,0.0,1.0,70.0,170.35,7.0,new,r,TA,3,10
40,978.0,470.0,2017.0,848.0,1475.0,639.0,0.0,1.0,111.0,82.6,8.0,new,r,TA,3,11
41,1033.0,499.0,2089.0,894.0,1621.0,638.0,0.0,1.0,109.0,167.83,5.0,new,r,TA,3,12
42,1094.0,529.0,2220.0,951.0,1857.0,693.0,0.0,1.0,97.0,135.29,9.0,new,r,TA,3,13
43,1128.0,558.0,2313.0,1005.0,1828.0,731.0,0.0,1.0,93.0,48.73,5.0,new,r,TA,3,14
44,1197.0,589.0,2429.0,1065.0,1983.0,748.0,0.0,1.0,134.0,184.57,9.0,new,r,TA,3,15
45,2089.0,476.0,5017.0,855.0,6741.0,2045.0,0.0,1.0,275.0,60.1,14.0,new,r,TA,4,1
46,2284.0,563.0,5235.0,991.0,7273.0,2020.0,0.0,1.0,229.0,244.44,7.0,new,r,TA,4,2
47,2408.0,666.0,5469.0,1200.0,8147.0,2142.0,0.0,1.0,223.0,312.02,12.0,new,r,TA,4,3
48,2712.0,765.0,6292.0,1408.0,10873.0,2458.0,0.0,1.0,269.0,322.44,8.0,new,r,TA,4,4
49,2906.0,859.0,6711.0,1602.0,12820.0,2635.0,0.0,1.0,249.0,274.72,20.0,new,r,TA,4,5
50,3099.0,958.0,7137.0,1804.0,15492.0,2877.0,0.0,1.0,310.0,317.24,12.0,new,r,TA,4,6
51,3324.0,1067.0,8175.0,2118.0,22112.0,3426.0,0.0,1.0,371.0,319.21,13.0,new,r,TA,4,7
52,3507.0,586.0,8085.0,931.0,19527.0,3136.0,0.0,1.0,273.0,279.97,19.0,new,r,TA,4,8
53,3712.0,1243.0,8547.0,2391.0,22371.0,3356.0,0.0,1.0,244.0,321.49,23.0,new,r,TA,4,9
54,3923.0,1354.0,9056.0,2616.0,24934.0,3528.0,0.0,1.0,252.0,253.01,24.0,new,r,TA,4,10
55,4137.0,1455.0,9771.0,2903.0,33662.0,4040.0,0.0,1.0,415.0,313.91,24.0,new,r,TA,4,11
56,,,,,,,,,,,,new,r,TA,4,12
57,8352.0,548.0,20783.0,804.0,140268.0,9171.0,0.0,1.0,567.0,343.16,58.0,new,r,TA,5,1
58,9054.0,654.0,22665.0,998.0,174414.0,9930.0,0.0,1.0,589.0,331.89,66.0,new,r,TA,5,2
59,9792.0,1698.0,24638.0,3180.0,219399.0,10971.0,0.0,1.0,687.0,353.72,81.0,new,r,TA,5,3
60,10391.0,1958.0,26179.0,3740.0,260507.0,11751.0,0.0,1.0,659.0,359.15,88.0,new,r,TA,5,4
61,11021.0,2232.0,27857.0,4334.0,304032.0,12498.0,0.0,1.0,599.0,351.24,84.0,new,r,TA,5,5
62,11796.0,2511.0,31941.0,5324.0,502152.0,15676.0,0.0,1.0,1014.0,353.91,111.0,new,r,TA,5,6
63,12541.0,2748.0,31745.0,5430.0,436464.0,14366.0,0.0,1.0,638.0,370.97,107.0,new,r,TA,5,7
64,13296.0,3022.0,33879.0,6092.0,467979.0,15256.0,0.0,1.0,665.0,364.17,135.0,new,r,TA,5,8
65,13845.0,3288.0,35341.0,6658.0,581637.0,16217.0,0.0,1.0,710.0,302.67,105.0,new,r,TA,5,9
66,,,,,,,,,,,,new,r,TA,5,10
67,,,,,,,,,,,,new,r,TA,6,1
