,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,2832,1671,7567,3985,14316,1327,130,1,292,290.81,7504.0,new,experiments/results/DP_2_2/ra_feature2_2h/0.onnx,DP,3,3,0.049645423889160156,0,1e-05,20,0.1,17,True,0
1,258,80,487,128,447,74,0,24,0,66.69,182.0,new,experiments/results/DP_2_2/ra_feature2_2h/5.onnx,DP,3,3,347.2088327407837,250000,1e-05,20,0.1,17,True,5
2,1697,170,3143,295,4614,402,16,28,19,186.34,3403.0,new,experiments/results/DP_2_2/ra_feature2_2h/10.onnx,DP,3,3,690.0761859416962,500000,1e-05,20,0.1,17,True,10
3,1961,213,4172,430,5676,592,82,3,15,172.48,3903.0,new,experiments/results/DP_2_2/ra_feature2_2h/15.onnx,DP,3,3,1034.9816598892212,750000,1e-05,20,0.1,17,True,15
4,1730,247,3400,461,6250,679,18,7,103,63.53,4794.0,new,experiments/results/DP_2_2/ra_feature2_2h/20.onnx,DP,3,3,1376.8767430782318,1000000,1e-05,20,0.1,17,True,20
5,129,104,224,188,295,10,0,25,1,13.69,58.0,new,experiments/results/DP_2_2/ra_feature2_2h/25.onnx,DP,3,3,1720.152961730957,1250000,1e-05,20,0.1,17,True,25
6,201,108,368,180,461,89,3,2,5,48.69,156.0,new,experiments/results/DP_2_2/ra_feature2_2h/30.onnx,DP,3,3,2062.620330095291,1500000,1e-05,20,0.1,17,True,30
7,1108,82,2055,126,2930,362,6,3,4,152.47,2244.0,new,experiments/results/DP_2_2/ra_feature2_2h/35.onnx,DP,3,3,2407.2209939956665,1750000,1e-05,20,0.1,17,True,35
8,704,269,1310,549,1335,166,0,1,32,100.32,650.0,new,experiments/results/DP_2_2/ra_feature2_2h/40.onnx,DP,3,3,2752.4016256332397,2000000,1e-05,20,0.1,17,True,40
9,119,69,157,102,300,3,0,7,4,28.66,68.0,new,experiments/results/DP_2_2/ra_feature2_2h/45.onnx,DP,3,3,3097.4585361480713,2250000,1e-05,20,0.1,17,True,45
10,643,79,1067,125,1348,250,1,4,0,116.14,851.0,new,experiments/results/DP_2_2/ra_feature2_2h/50.onnx,DP,3,3,3443.061232328415,2500000,1e-05,20,0.1,17,True,50
11,750,125,1305,221,1728,208,0,57,0,105.52,1150.0,new,experiments/results/DP_2_2/ra_feature2_2h/55.onnx,DP,3,3,3787.5059294700623,2750000,1e-05,20,0.1,17,True,55
12,366,169,643,298,501,3,0,122,8,64.68,208.0,new,experiments/results/DP_2_2/ra_feature2_2h/60.onnx,DP,3,3,4130.865482807159,3000000,1e-05,20,0.1,17,True,60
13,2591,430,5724,878,14964,1651,3,5,153,243.33,8639.0,new,experiments/results/DP_2_2/ra_feature2_2h/65.onnx,DP,3,3,4474.827284812927,3250000,1e-05,20,0.1,17,True,65
14,1398,213,2730,404,3078,718,7,2,12,156.37,1594.0,new,experiments/results/DP_2_2/ra_feature2_2h/70.onnx,DP,3,3,4816.833712100983,3500000,1e-05,20,0.1,17,True,70
15,2589,1893,6521,4578,13993,2487,8,18,40,229.75,4307.0,new,experiments/results/DP_2_2/ra_feature2_2h/75.onnx,DP,3,3,5160.129305839539,3750000,1e-05,20,0.1,17,True,75
16,1870,99,3927,166,6521,882,2,3,1,252.12,4564.0,new,experiments/results/DP_2_2/ra_feature2_2h/80.onnx,DP,3,3,5505.682473659515,4000000,1e-05,20,0.1,17,True,80
17,317,84,518,129,700,55,3,1,1,99.68,298.0,new,experiments/results/DP_2_2/ra_feature2_2h/85.onnx,DP,3,3,5849.911248445511,4250000,1e-05,20,0.1,17,True,85
18,2222,142,4433,256,9074,1272,0,4,2,228.24,6069.0,new,experiments/results/DP_2_2/ra_feature2_2h/90.onnx,DP,3,3,6195.3862562179565,4500000,1e-05,20,0.1,17,True,90
19,571,207,971,392,733,56,2,82,7,16.05,346.0,new,experiments/results/DP_2_2/ra_feature2_2h/95.onnx,DP,3,3,6540.973638057709,4750000,1e-05,20,0.1,17,True,95
20,1588,452,3040,799,4390,706,10,61,19,55.7,2652.0,new,experiments/results/DP_2_2/ra_feature2_2h/100.onnx,DP,3,3,6886.675679445267,5000000,1e-05,20,0.1,17,True,100
