,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.049645423889160156,0,1e-05,20,0.1,17,True,-0.13544065,0
1,73.37323522567749,50000,1e-05,20,0.1,17,True,-114.96822,1
2,141.39614582061768,100000,1e-05,20,0.1,17,True,-59.902985,2
3,210.6491823196411,150000,1e-05,20,0.1,17,True,-91.59378,3
4,278.82752203941345,200000,1e-05,20,0.1,17,True,-34.54562,4
5,347.2088327407837,250000,1e-05,20,0.1,17,True,-69.81982,5
6,415.4848384857178,300000,1e-05,20,0.1,17,True,-28.697538,6
7,484.38593435287476,350000,1e-05,20,0.1,17,True,-42.600388,7
8,553.0909674167633,400000,1e-05,20,0.1,17,True,-63.368065,8
9,621.54620885849,450000,1e-05,20,0.1,17,True,-36.177017,9
10,690.0761859416962,500000,1e-05,20,0.1,17,True,-83.70244,10
11,758.4855880737305,550000,1e-05,20,0.1,17,True,-51.180725,11
12,827.4805037975311,600000,1e-05,20,0.1,17,True,-30.455713,12
13,896.6617023944855,650000,1e-05,20,0.1,17,True,-115.67998,13
14,966.0623278617859,700000,1e-05,20,0.1,17,True,-125.53696,14
15,1034.9816598892212,750000,1e-05,20,0.1,17,True,-96.679306,15
16,1103.4141907691956,800000,1e-05,20,0.1,17,True,-42.88416,16
17,1171.8583521842957,850000,1e-05,20,0.1,17,True,-88.343735,17
18,1239.6127471923828,900000,1e-05,20,0.1,17,True,-34.137985,18
19,1308.4791374206543,950000,1e-05,20,0.1,17,True,-101.77715,19
20,1376.8767430782318,1000000,1e-05,20,0.1,17,True,-53.205765,20
21,1446.250552892685,1050000,1e-05,20,0.1,17,True,-55.97951,21
22,1514.7204101085663,1100000,1e-05,20,0.1,17,True,-33.996548,22
23,1583.157265663147,1150000,1e-05,20,0.1,17,True,-43.356216,23
24,1651.5287432670593,1200000,1e-05,20,0.1,17,True,-37.00196,24
25,1720.152961730957,1250000,1e-05,20,0.1,17,True,-38.670692,25
26,1788.2217345237732,1300000,1e-05,20,0.1,17,True,-43.628056,26
27,1856.3209164142609,1350000,1e-05,20,0.1,17,True,-41.669434,27
28,1924.864203453064,1400000,1e-05,20,0.1,17,True,-41.504986,28
29,1993.6354887485504,1450000,1e-05,20,0.1,17,True,-85.48501,29
30,2062.620330095291,1500000,1e-05,20,0.1,17,True,-53.34956,30
31,2131.1740820407867,1550000,1e-05,20,0.1,17,True,-77.283134,31
32,2200.1281278133392,1600000,1e-05,20,0.1,17,True,-48.164948,32
33,2269.233783721924,1650000,1e-05,20,0.1,17,True,-66.88485,33
34,2338.0827708244324,1700000,1e-05,20,0.1,17,True,-56.12043,34
35,2407.2209939956665,1750000,1e-05,20,0.1,17,True,-60.762363,35
36,2476.23087143898,1800000,1e-05,20,0.1,17,True,-63.13939,36
37,2545.5794625282288,1850000,1e-05,20,0.1,17,True,-59.53088,37
38,2614.544117450714,1900000,1e-05,20,0.1,17,True,-75.1912,38
39,2683.5130400657654,1950000,1e-05,20,0.1,17,True,-42.649323,39
40,2752.4016256332397,2000000,1e-05,20,0.1,17,True,-43.2773,40
41,2821.636940717697,2050000,1e-05,20,0.1,17,True,-85.62056,41
42,2890.6869361400604,2100000,1e-05,20,0.1,17,True,-89.90047,42
43,2959.67525267601,2150000,1e-05,20,0.1,17,True,-63.453026,43
44,3028.8302896022797,2200000,1e-05,20,0.1,17,True,-104.64342,44
45,3097.4585361480713,2250000,1e-05,20,0.1,17,True,-46.688915,45
46,3166.6016731262207,2300000,1e-05,20,0.1,17,True,-91.75027,46
47,3235.313401222229,2350000,1e-05,20,0.1,17,True,-94.31238,47
48,3304.244328737259,2400000,1e-05,20,0.1,17,True,-65.82039,48
49,3373.931788444519,2450000,1e-05,20,0.1,17,True,-96.35944,49
50,3443.061232328415,2500000,1e-05,20,0.1,17,True,-96.93183,50
51,3512.1965646743774,2550000,1e-05,20,0.1,17,True,-87.28839,51
52,3580.805256843567,2600000,1e-05,20,0.1,17,True,-72.76323,52
53,3649.403746843338,2650000,1e-05,20,0.1,17,True,-53.882034,53
54,3718.5327298641205,2700000,1e-05,20,0.1,17,True,-68.209526,54
55,3787.5059294700623,2750000,1e-05,20,0.1,17,True,-64.27986,55
56,3856.438628435135,2800000,1e-05,20,0.1,17,True,-63.4431,56
57,3925.1699216365814,2850000,1e-05,20,0.1,17,True,-68.05724,57
58,3993.802937746048,2900000,1e-05,20,0.1,17,True,-56.90408,58
59,4062.189363002777,2950000,1e-05,20,0.1,17,True,-66.81799,59
60,4130.865482807159,3000000,1e-05,20,0.1,17,True,-52.07991,60
61,4199.661168336868,3050000,1e-05,20,0.1,17,True,-64.40166,61
62,4268.528904914856,3100000,1e-05,20,0.1,17,True,-58.929306,62
63,4337.470244169235,3150000,1e-05,20,0.1,17,True,-56.06896,63
64,4406.465969800949,3200000,1e-05,20,0.1,17,True,-55.820282,64
65,4474.827284812927,3250000,1e-05,20,0.1,17,True,-64.2099,65
66,4542.916922330856,3300000,1e-05,20,0.1,17,True,-52.27839,66
67,4611.216866493225,3350000,1e-05,20,0.1,17,True,-50.7538,67
68,4679.570064783096,3400000,1e-05,20,0.1,17,True,-48.972164,68
69,4748.339565515518,3450000,1e-05,20,0.1,17,True,-52.802692,69
70,4816.833712100983,3500000,1e-05,20,0.1,17,True,-48.80168,70
71,4885.475226640701,3550000,1e-05,20,0.1,17,True,-56.733307,71
72,4953.907201766968,3600000,1e-05,20,0.1,17,True,-45.35954,72
73,5022.327270746231,3650000,1e-05,20,0.1,17,True,-45.800648,73
74,5091.102774143219,3700000,1e-05,20,0.1,17,True,-48.195484,74
75,5160.129305839539,3750000,1e-05,20,0.1,17,True,-40.879986,75
76,5229.293158054352,3800000,1e-05,20,0.1,17,True,-47.897354,76
77,5298.42450594902,3850000,1e-05,20,0.1,17,True,-56.134964,77
78,5367.709922790527,3900000,1e-05,20,0.1,17,True,-64.31997,78
79,5436.73720741272,3950000,1e-05,20,0.1,17,True,-48.043087,79
80,5505.682473659515,4000000,1e-05,20,0.1,17,True,-51.504314,80
81,5574.41001868248,4050000,1e-05,20,0.1,17,True,-55.602993,81
82,5643.067209482193,4100000,1e-05,20,0.1,17,True,-44.173405,82
83,5711.981917142868,4150000,1e-05,20,0.1,17,True,-48.37282,83
84,5780.90825343132,4200000,1e-05,20,0.1,17,True,-66.944565,84
85,5849.911248445511,4250000,1e-05,20,0.1,17,True,-54.083958,85
86,5918.852793455124,4300000,1e-05,20,0.1,17,True,-55.53755,86
87,5988.214186429977,4350000,1e-05,20,0.1,17,True,-37.661114,87
88,6057.342935562134,4400000,1e-05,20,0.1,17,True,-35.70367,88
89,6126.384515285492,4450000,1e-05,20,0.1,17,True,-41.740646,89
90,6195.3862562179565,4500000,1e-05,20,0.1,17,True,-53.559063,90
91,6264.389991044998,4550000,1e-05,20,0.1,17,True,-51.697704,91
92,6333.473980665207,4600000,1e-05,20,0.1,17,True,-53.552433,92
93,6402.6534605026245,4650000,1e-05,20,0.1,17,True,-48.346546,93
94,6471.88137960434,4700000,1e-05,20,0.1,17,True,-58.487045,94
95,6540.973638057709,4750000,1e-05,20,0.1,17,True,-47.537487,95
96,6610.21629524231,4800000,1e-05,20,0.1,17,True,-60.774586,96
97,6679.384672641754,4850000,1e-05,20,0.1,17,True,-45.282017,97
98,6748.556514501572,4900000,1e-05,20,0.1,17,True,-49.918804,98
99,6817.795761823654,4950000,1e-05,20,0.1,17,True,-61.219467,99
100,6886.675679445267,5000000,1e-05,20,0.1,17,True,-52.38079,100
101,6956.090242385864,5050000,1e-05,20,0.1,17,True,-45.075203,101
102,7025.444168806076,5100000,1e-05,20,0.1,17,True,-44.743256,102
103,7094.842871189117,5150000,1e-05,20,0.1,17,True,-40.171177,103
