,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,220,205,507,403,818,252,0,1,2,59.34,339.0,new,experiments/results/AT_2_2/labels_2h_40/0.onnx,AT,3,3,3.1391024589538574,0,1e-05,40,0.1,23,True,10000,True,10000,True,True,0
1,288,115,619,213,732,172,0,1,122,99.4,308.0,new,experiments/results/AT_2_2/labels_2h_40/5.onnx,AT,3,3,478.90278363227844,250000,1e-05,40,0.1,23,True,10000,True,10000,True,True,5
2,294,104,553,147,717,12,0,1,111,20.57,338.0,new,experiments/results/AT_2_2/labels_2h_40/10.onnx,AT,3,3,980.0726449489594,500000,1e-05,40,0.1,23,True,10000,True,10000,True,True,10
3,216,127,411,218,562,164,0,1,30,135.91,208.0,new,experiments/results/AT_2_2/labels_2h_40/15.onnx,AT,3,3,1497.6707661151886,750000,1e-05,40,0.1,23,True,10000,True,10000,True,True,15
4,188,117,332,205,581,109,0,5,32,89.92,215.0,new,experiments/results/AT_2_2/labels_2h_40/20.onnx,AT,3,3,1994.4350428581238,1000000,1e-05,40,0.1,23,True,10000,True,10000,True,True,20
5,256,127,460,215,659,175,0,15,43,147.91,243.0,new,experiments/results/AT_2_2/labels_2h_40/25.onnx,AT,3,3,2494.292285680771,1250000,1e-05,40,0.1,23,True,10000,True,10000,True,True,25
6,259,98,510,169,875,203,0,1,57,47.48,373.0,new,experiments/results/AT_2_2/labels_2h_40/30.onnx,AT,3,3,2977.095603942871,1500000,1e-05,40,0.1,23,True,10000,True,10000,True,True,30
7,314,127,574,208,900,174,0,5,136,72.57,393.0,new,experiments/results/AT_2_2/labels_2h_40/35.onnx,AT,3,3,3459.7936804294586,1750000,1e-05,40,0.1,23,True,10000,True,10000,True,True,35
8,234,118,419,181,657,136,0,4,32,26.45,304.0,new,experiments/results/AT_2_2/labels_2h_40/40.onnx,AT,3,3,3938.517543554306,2000000,1e-05,40,0.1,23,True,10000,True,10000,True,True,40
9,319,156,594,275,729,173,0,1,134,55.6,285.0,new,experiments/results/AT_2_2/labels_2h_40/45.onnx,AT,3,3,4417.256308555603,2250000,1e-05,40,0.1,23,True,10000,True,10000,True,True,45
10,285,153,539,267,689,145,0,1,109,142.91,254.0,new,experiments/results/AT_2_2/labels_2h_40/50.onnx,AT,3,3,4888.410757303238,2500000,1e-05,40,0.1,23,True,10000,True,10000,True,True,50
11,327,144,661,254,823,173,0,1,165,39.75,290.0,new,experiments/results/AT_2_2/labels_2h_40/55.onnx,AT,3,3,5364.724057197571,2750000,1e-05,40,0.1,23,True,10000,True,10000,True,True,55
12,322,106,617,149,581,8,0,1,152,130.92,249.0,new,experiments/results/AT_2_2/labels_2h_40/60.onnx,AT,3,3,5843.315756082535,3000000,1e-05,40,0.1,23,True,10000,True,10000,True,True,60
13,327,147,645,257,874,130,0,1,168,11.75,300.0,new,experiments/results/AT_2_2/labels_2h_40/65.onnx,AT,3,3,6320.43690943718,3250000,1e-05,40,0.1,23,True,10000,True,10000,True,True,65
14,320,152,637,274,663,37,0,1,152,119.93,237.0,new,experiments/results/AT_2_2/labels_2h_40/70.onnx,AT,3,3,6799.605555772781,3500000,1e-05,40,0.1,23,True,10000,True,10000,True,True,70
15,327,133,662,219,685,11,0,2,162,46.47,313.0,new,experiments/results/AT_2_2/labels_2h_40/75.onnx,AT,3,3,7278.691944360733,3750000,1e-05,40,0.1,23,True,10000,True,10000,True,True,75
16,327,142,627,236,624,28,0,1,159,150.93,262.0,new,experiments/results/AT_2_2/labels_2h_40/80.onnx,AT,3,3,7759.759533166885,4000000,1e-05,40,0.1,23,True,10000,True,10000,True,True,80
17,327,103,613,146,717,11,0,1,165,56.45,361.0,new,experiments/results/AT_2_2/labels_2h_40/85.onnx,AT,3,3,8245.678181886673,4250000,1e-05,40,0.1,23,True,10000,True,10000,True,True,85
18,327,107,641,150,773,13,0,1,162,14.65,361.0,new,experiments/results/AT_2_2/labels_2h_40/90.onnx,AT,3,3,8729.738759279251,4500000,1e-05,40,0.1,23,True,10000,True,10000,True,True,90
19,298,116,526,184,788,84,0,1,134,18.63,344.0,new,experiments/results/AT_2_2/labels_2h_40/95.onnx,AT,3,3,9212.359454631805,4750000,1e-05,40,0.1,23,True,10000,True,10000,True,True,95
20,298,108,576,185,938,76,0,1,123,91.4,443.0,new,experiments/results/AT_2_2/labels_2h_40/100.onnx,AT,3,3,9699.649238109589,5000000,1e-05,40,0.1,23,True,10000,True,10000,True,True,100
